schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B224-Q001,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,c45beaae-cca3-4a1a-91f8-a6c197c8ea1e,L50-S01,,CLOZE_SINGLE,"Complétez la phrase de futur certain : « Quand tu ___, nous dînerons ensemble. »",fr-FR,reviendras,reviens,reviendrais,revenais,fr-FR,A,قاعده: در این بخش، «quand» وقتی رویداد آینده به‌صورت قطعی یا برنامه‌ریزی‌شده ارائه می‌شود با futur simple می‌آید. در سؤال حاضر، نشانهٔ زمانی/معناییِ آیندهٔ قطعی در متن وجود دارد و «reviendras» همان ساخت مورد انتظار را حفظ می‌کند. دام مهم این است که این کاربرد را با «si» فرضی یکی نگیریم؛ «si» در فرض آیندهٔ درس، présent می‌گیرد. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S01 «Quand + futur : certitude»، صفحه چاپی 232 (PDF 234).,«reviendras» پاسخ درست است چون آیندهٔ قطعی/برنامه‌ریزی‌شده با «quand» را مطابق درس با futur simple یا معنای معادل آن بیان می‌کند.,«reviens» نادرست است؛ این گزینه زمان یا ارزش معناییِ لازم برای رویداد آیندهٔ قطعی با «quand» را حفظ نمی‌کند و futur simpleِ هدف را کنار می‌گذارد.,«reviendrais» نادرست است؛ این گزینه زمان یا ارزش معناییِ لازم برای رویداد آیندهٔ قطعی با «quand» را حفظ نمی‌کند و futur simpleِ هدف را کنار می‌گذارد.,«revenais» نادرست است؛ این گزینه زمان یا ارزش معناییِ لازم برای رویداد آیندهٔ قطعی با «quand» را حفظ نمی‌کند و futur simpleِ هدف را کنار می‌گذارد.,fa-IR,,08437855-2da7-571f-8a27-0b3839946a9b,85e497db-659d-53ca-9aa3-d5481ccd6906,cd74ad35-aa36-58f0-b2a8-d64c92fa6614,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q002,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,49ddd659-dab2-4134-87a0-a46b09fca81c,L50-S02,,CLOZE_SINGLE,"Complétez l’hypothèse sur le futur : « Si vous ___ tôt demain, vous trouverez facilement une place. »",fr-FR,arriverez,arrivez,arriveriez,arriviez,fr-FR,B,"قاعده: برای فرض یا شرطِ ممکن دربارهٔ آینده، الگوی درس «si + présent → futur simple» است؛ futur مستقیماً بعد از «si» نمی‌آید. در همین سؤال، جمله یک شرط آینده را مطرح می‌کند و «arrivez» زمان درست را در بخشِ «si» یا در بازنویسیِ همان الگو نگه می‌دارد. گزینه‌هایی که futur، conditionnel یا imparfait را بعد از «si» می‌آورند، الگوی هدف را تغییر می‌دهند. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S02 «Si + présent, futur : hypothèse sur le futur»، صفحه چاپی 232 (PDF 234).",«arriverez» نادرست است چون futur را مستقیماً پس از «si» می‌آورد؛ در فرض آیندهٔ درس، پس از «si» باید présent بیاید.,«arrivez» پاسخ درست است؛ در فرض آینده، بخشِ «si» در présent می‌ماند و نتیجه می‌تواند futur simple باشد، بنابراین الگوی «si + présent → futur» حفظ شده است.,«arriveriez» نادرست است چون conditionnel را به جای الگوی présentِ بخش «si» وارد می‌کند؛ سؤال فرض آیندهٔ ممکن را می‌سنجد.,«arriviez» نادرست است چون imparfait (اغلب همراه با conditionnel در نتیجه) فرض را به سمت حالت خیالی/خلاف‌واقعِ حال می‌برد؛ stem فرضِ ممکنِ آینده را می‌خواهد.,fa-IR,68af6aab-f4ad-5060-b51c-4f7232f0fe5f,,1fa4ce57-e0e7-5080-9d0a-985163a1a6d1,ea1f3c6a-3dae-5fc3-9e5a-08e74651b779,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q003,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,7324d745-fd6a-4b04-b729-952bd3177e49,L50-S03,,CLOZE_SINGLE,Complétez le discours indirect : « Je ne sais pas si elle ___ demain. »,fr-FR,vient hier,viendrait forcément,viendra,venait toujours,fr-FR,C,قاعده: «si» در سؤال غیرمستقیمِ بله/خیر با «si» فرضی یکسان نیست؛ در discours indirect می‌تواند پس از خود futur داشته باشد. در سؤال حاضر، ساختی مانند «savoir / demander / se demander si…» یا مقایسهٔ صریحِ دو کاربرد مطرح است و «viendra» نقش پرسشیِ «si» را درست حفظ می‌کند. بنابراین ممنوعیت futur بعد از «si» را نباید به این کاربرد تعمیم داد. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S03 «« Si » dans le discours indirect»، صفحه چاپی 232 (PDF 234).,«vient hier» نادرست است؛ قید/زمان این گزینه با پرسش آیندهٔ گزارش‌شده در stem سازگار نیست و نقش «si» پرسشی را درست بازنمایی نمی‌کند.,«viendrait forcément» نادرست است؛ قید/زمان این گزینه با پرسش آیندهٔ گزارش‌شده در stem سازگار نیست و نقش «si» پرسشی را درست بازنمایی نمی‌کند.,«viendra» درست است چون «si» در اینجا نقش interrogatif indirect دارد؛ این ساخت یک پرسش بله/خیر را گزارش می‌کند و futur پس از «si» مجاز است.,«venait toujours» نادرست است؛ قید/زمان این گزینه با پرسش آیندهٔ گزارش‌شده در stem سازگار نیست و نقش «si» پرسشی را درست بازنمایی نمی‌کند.,fa-IR,65b60f90-f11e-5995-9bf5-4dfff102c55c,5912f78e-89f9-5452-a564-9d3280aede51,,967100ce-52e8-503a-9c12-5fa9dbb13a91,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q004,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,5418211e-24f0-4b50-93c8-c2e1e96a9a2b,L50-S04,,CLOZE_SINGLE,"Complétez la généralité : « Si le métal ___ fortement, il se dilate. »",fr-FR,chauffera,chaufferait,chauffait,chauffe,fr-FR,D,"قاعده: برای بیان حقیقت عمومی، رابطهٔ قابل تکرار یا عادت، درس الگوی «si + présent, présent» را به‌کار می‌برد. در سؤال حاضر، جمله یک رابطهٔ عمومی/عادتی را توصیف می‌کند و «chauffe» همین ارزش و زمانِ présent را حفظ می‌کند. آوردن futur، conditionnel یا imparfait معنای جمله را از قاعدهٔ عمومیِ هدف دور می‌کند. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S04 «Si + présent, présent : généralité»، صفحه چاپی 232 (PDF 234).","«chauffera» نادرست است چون برای این رابطهٔ عمومی/عادتی، présent لازم است؛ این گزینه زمان دیگری می‌آورد و الگوی «si + présent, présent» را می‌شکند.","«chaufferait» نادرست است چون برای این رابطهٔ عمومی/عادتی، présent لازم است؛ این گزینه زمان دیگری می‌آورد و الگوی «si + présent, présent» را می‌شکند.","«chauffait» نادرست است چون برای این رابطهٔ عمومی/عادتی، présent لازم است؛ این گزینه زمان دیگری می‌آورد و الگوی «si + présent, présent» را می‌شکند.","«chauffe» درست است چون رابطهٔ عمومی/عادتی را با présent بیان می‌کند و با الگوی «si + présent, présent» سازگار می‌ماند.",fa-IR,48d40080-143b-52ff-9987-ac1f5eaf2798,2b7aa404-94cf-53ac-8877-3a854c788d21,b992b766-9ecc-55de-8aae-9e56aa502be3,,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q005,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,75429c23-a1ff-40f2-a518-1a36346fcf5a,L50-S05,,CLOZE_CONTEXT,"Vous donnez une recommandation : « Si tu as froid, ___ ton manteau ! »",fr-FR,mets,mettras,mettrais,mettais,fr-FR,A,"قاعده: توصیه و دستور شرطی در این درس با «si + présent» و سپس impératif ساخته می‌شود. در سؤال حاضر، نتیجه باید نقش توصیه/دستور داشته باشد و «mets» شکل امریِ مناسب را فراهم می‌کند. futur، conditionnel یا imparfait در جای فعل امری، نقش جمله را عوض می‌کنند و با الگوی توصیه سازگار نیستند. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S05 «Si + présent, impératif : recommandation»، صفحه چاپی 232 (PDF 234).",«mets» درست است چون نتیجهٔ توصیه باید impératif باشد؛ این گزینه همان صورت امریِ مناسب برای مخاطب جمله را به‌کار می‌برد.,«mettras» نادرست است چون صورتِ نتیجه impératif نیست یا زمان/ساخت دیگری را جای آن می‌گذارد؛ توصیهٔ هدف باید با فعل امری بیان شود.,«mettrais» نادرست است چون صورتِ نتیجه impératif نیست یا زمان/ساخت دیگری را جای آن می‌گذارد؛ توصیهٔ هدف باید با فعل امری بیان شود.,«mettais» نادرست است چون صورتِ نتیجه impératif نیست یا زمان/ساخت دیگری را جای آن می‌گذارد؛ توصیهٔ هدف باید با فعل امری بیان شود.,fa-IR,,dcca09d7-865b-5df2-8be5-44bf536146bb,92da5163-2a9b-5f64-a742-33c96033b621,77ca63a2-8de2-5490-93fd-a238d4235b07,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q006,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,546204e9-92ed-4d62-a96a-6d3b50fe32c4,L50-S06,,CLOZE_CONTEXT,"Aujourd’hui il pleut et vous restez chez vous. Imaginez le contraire : « S’il ___ beau, je sortirais. »",fr-FR,fera,faisait,fait,ferait,fr-FR,B,"قاعده: برای موقعیت خیالی یا خلاف واقعِ مربوط به حال، ساختِ هدف «si + imparfait → conditionnel présent» است. در سؤال حاضر، وضعیت واقعیِ اکنون با یک حالت فرضی مقایسه می‌شود و «faisait» زمان لازم را برای این فرضِ حال حفظ می‌کند. نکتهٔ مهم این است که conditionnel در نتیجه می‌آید، نه مستقیماً پس از «si». منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S06 «Si + imparfait, conditionnel : hypothèse sur le présent»، صفحه چاپی 234 (PDF 236).",«fera» نادرست است چون الگوی «si + imparfait → conditionnel présent» را رعایت نمی‌کند؛ در فرضِ حال، conditionnel نباید مستقیماً پس از «si» بیاید.,«faisait» درست است چون فرضِ خیالیِ حال را با imparfait در بخشِ «si» و/یا conditionnel présent در نتیجه، مطابق الگوی درس بیان می‌کند.,«fait» نادرست است چون الگوی «si + imparfait → conditionnel présent» را رعایت نمی‌کند؛ در فرضِ حال، conditionnel نباید مستقیماً پس از «si» بیاید.,«ferait» نادرست است چون الگوی «si + imparfait → conditionnel présent» را رعایت نمی‌کند؛ در فرضِ حال، conditionnel نباید مستقیماً پس از «si» بیاید.,fa-IR,0f770de3-ff04-5ea9-8529-0eabb6ee94f2,,2a74d5ad-5ce5-5e30-a952-c09c245b155d,e9755344-67c6-5869-b9d9-cc1d1e11782e,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 234,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q007,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,4ebdf28a-6f8e-46df-b903-4c94d64c211b,L50-S07,,CLOZE_CONTEXT,Deux amis hésitent sur leur programme. Complétez la suggestion : « Et si on ___ un café ? »,fr-FR,prendra,prend,prenait,prendrait,fr-FR,C,قاعده: «si + imparfait» می‌تواند برای مطرح کردن یک پیشنهادِ ملایم و غیرآمرانه به‌کار رود. در سؤال حاضر، هدف پیشنهاد دادن است، نه پیش‌بینی یا بیان شرط؛ بنابراین «prenait» با imparfait ارزش پیشنهادی را حفظ می‌کند. futur یا conditionnel پس از «si» در این ساخت، الگوی پیشنهادیِ درس را به‌هم می‌زند. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S07 «Si + imparfait : suggestion»، صفحه چاپی 234 (PDF 236).,«prendra» نادرست است چون زمان یا نقش پیشنهادیِ «si + imparfait» را حفظ نمی‌کند و پیشنهادِ ملایمِ هدف از بین می‌رود.,«prend» نادرست است چون زمان یا نقش پیشنهادیِ «si + imparfait» را حفظ نمی‌کند و پیشنهادِ ملایمِ هدف از بین می‌رود.,«prenait» درست است چون در ساخت پیشنهادیِ «si / et si»، imparfait پیشنهاد را ملایم و غیرآمرانه مطرح می‌کند.,«prendrait» نادرست است چون در ساختِ پیشنهادِ درس، پس از «si» imparfait می‌آید، نه conditionnel.,fa-IR,ef6981e0-1049-5c82-bc40-2efb140e30cf,642d3fd0-822c-55ba-b181-8ed70d8b54ec,,0f369585-ef80-5c83-8141-558668d0f843,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 234,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q008,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,06f987df-ddf0-4b70-a2e9-31866042a635,L50-S08,,CLOZE_CONTEXT,"Hier vous avez raté le train parce que vous êtes parti tard : « Si je n’___ pas parti en retard, je n’aurais pas raté le train. »",fr-FR,étais,serais,suis,étais parti,fr-FR,D,"قاعده: برای فرضِ خلاف واقع دربارهٔ گذشته، درس «si + plus-que-parfait → conditionnel passé» را به‌کار می‌برد. در سؤال حاضر، رویدادِ گذشته رخ نداده و نتیجهٔ فرضیِ آن نیز محقق نشده است؛ «étais parti» این رابطهٔ زمانی را درست حفظ می‌کند. conditionnel passé نباید در خودِ بخشِ «si» جای plus-que-parfait بنشیند. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S08 «Si + plus-que-parfait, conditionnel passé : hypothèse sur le passé»، صفحه چاپی 234 (PDF 236).",«étais» نادرست است چون ساختِ گذشتهٔ خلاف واقع «si + plus-que-parfait → conditionnel passé» را کامل حفظ نمی‌کند یا conditionnel را در جای نادرست می‌گذارد.,«serais» نادرست است چون ساختِ گذشتهٔ خلاف واقع «si + plus-que-parfait → conditionnel passé» را کامل حفظ نمی‌کند یا conditionnel را در جای نادرست می‌گذارد.,«suis» نادرست است چون ساختِ گذشتهٔ خلاف واقع «si + plus-que-parfait → conditionnel passé» را کامل حفظ نمی‌کند یا conditionnel را در جای نادرست می‌گذارد.,«étais parti» درست است چون فرضِ گذشتهٔ رخ‌نداده را با plus-que-parfait در بخش «si» و conditionnel passé در نتیجه حفظ می‌کند.,fa-IR,60599a5b-715f-528e-8b45-bcb2f16b43a9,3d6d1fb0-d11d-5197-9480-25cb2e85e82d,b4b218ef-1d03-5248-88dd-53e05302ce72,,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 234,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q009,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,c45beaae-cca3-4a1a-91f8-a6c197c8ea1e,L50-S01,,CLOZE_CONTEXT,"Le retour à Paris est prévu et présenté comme certain : « L’année prochaine, quand nous ___ à Paris, nous irons voir nos amis. »",fr-FR,reviendrons,revenons,reviendrions,revenions,fr-FR,A,قاعده: در این بخش، «quand» وقتی رویداد آینده به‌صورت قطعی یا برنامه‌ریزی‌شده ارائه می‌شود با futur simple می‌آید. در سؤال حاضر، نشانهٔ زمانی/معناییِ آیندهٔ قطعی در متن وجود دارد و «reviendrons» همان ساخت مورد انتظار را حفظ می‌کند. دام مهم این است که این کاربرد را با «si» فرضی یکی نگیریم؛ «si» در فرض آیندهٔ درس، présent می‌گیرد. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S01 «Quand + futur : certitude»، صفحه چاپی 232 (PDF 234).,«reviendrons» پاسخ درست است چون آیندهٔ قطعی/برنامه‌ریزی‌شده با «quand» را مطابق درس با futur simple یا معنای معادل آن بیان می‌کند.,«revenons» نادرست است؛ این گزینه زمان یا ارزش معناییِ لازم برای رویداد آیندهٔ قطعی با «quand» را حفظ نمی‌کند و futur simpleِ هدف را کنار می‌گذارد.,«reviendrions» نادرست است؛ این گزینه زمان یا ارزش معناییِ لازم برای رویداد آیندهٔ قطعی با «quand» را حفظ نمی‌کند و futur simpleِ هدف را کنار می‌گذارد.,«revenions» نادرست است؛ این گزینه زمان یا ارزش معناییِ لازم برای رویداد آیندهٔ قطعی با «quand» را حفظ نمی‌کند و futur simpleِ هدف را کنار می‌گذارد.,fa-IR,,08437855-2da7-571f-8a27-0b3839946a9b,85e497db-659d-53ca-9aa3-d5481ccd6906,cd74ad35-aa36-58f0-b2a8-d64c92fa6614,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q010,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,49ddd659-dab2-4134-87a0-a46b09fca81c,L50-S02,,CLOZE_CONTEXT,"Le départ dépend de la météo de demain : « S’il ___ beau, nous irons à la campagne. »",fr-FR,fera,fait,ferait,faisait,fr-FR,B,"قاعده: برای فرض یا شرطِ ممکن دربارهٔ آینده، الگوی درس «si + présent → futur simple» است؛ futur مستقیماً بعد از «si» نمی‌آید. در همین سؤال، جمله یک شرط آینده را مطرح می‌کند و «fait» زمان درست را در بخشِ «si» یا در بازنویسیِ همان الگو نگه می‌دارد. گزینه‌هایی که futur، conditionnel یا imparfait را بعد از «si» می‌آورند، الگوی هدف را تغییر می‌دهند. منبع کتاب: درس 50 (L50) «La proposition conditionnelle»، زیرموضوع L50-S02 «Si + présent, futur : hypothèse sur le futur»، صفحه چاپی 232 (PDF 234).",«fera» نادرست است چون futur را مستقیماً پس از «si» می‌آورد؛ در فرض آیندهٔ درس، پس از «si» باید présent بیاید.,«fait» پاسخ درست است؛ در فرض آینده، بخشِ «si» در présent می‌ماند و نتیجه می‌تواند futur simple باشد، بنابراین الگوی «si + présent → futur» حفظ شده است.,«ferait» نادرست است چون conditionnel را به جای الگوی présentِ بخش «si» وارد می‌کند؛ سؤال فرض آیندهٔ ممکن را می‌سنجد.,«faisait» نادرست است چون imparfait (اغلب همراه با conditionnel در نتیجه) فرض را به سمت حالت خیالی/خلاف‌واقعِ حال می‌برد؛ stem فرضِ ممکنِ آینده را می‌خواهد.,fa-IR,68af6aab-f4ad-5060-b51c-4f7232f0fe5f,,1fa4ce57-e0e7-5080-9d0a-985163a1a6d1,ea1f3c6a-3dae-5fc3-9e5a-08e74651b779,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,TAG025|TAG003|TAG002|TAG007|TAG027,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
