schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B078-Q001,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,,CLOZE_SINGLE,Complétez la phrase en choisissant la forme qui peut caractériser le nom sujet après « être » : « Ce train est ___. »,fr-FR,vite,rapide,rapidement,rapidité,fr-FR,B,قاعدهٔ درس: صفت (adjectif) یک اسم یا ضمیر را توصیف می‌کند، در حالی که قید (adverbe) معمولاً فعل، صفت یا قید دیگری را توضیح می‌دهد. در درس، «rapide» صفت و «vite» قید است؛ همچنین «bon» صفت و «bien» قید است. کاربرد در این سؤال: اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ کلیدی «rapide» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S01 «Adjectif vs adverbe / صفت در برابر قید»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «vite» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ درست «rapide» است.,درست است. «rapide» با قاعدهٔ L18-S01 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «rapidement» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ درست «rapide» است.,نادرست است. «rapidité» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ درست «rapide» است.,fr-FR,884867bb-2462-59b9-9b1b-2328c145743f,,a6dde892-62fb-56d2-a9b3-78e5e4fb8119,d255768b-e73f-5469-8127-15c57b1e3453,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q002,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,,CLOZE_SINGLE,"Après avoir goûté le chocolat, Léa veut juger le goût. Complétez : « C’est ___ ! »",fr-FR,bien,bonne,bon,beaucoup,fr-FR,C,قاعدهٔ درس: «bon» معمولاً صفت است و اسم را توصیف می‌کند، اما «bien» معمولاً قید است و شیوهٔ انجام فعل را بیان می‌کند. کتاب کاربردهای ثابت را هم جدا می‌کند: «C’est bon» برای مزه/حس و نیز «خوب است/اوکی است»، و «C’est bien» برای ارزیابی عمومی. کاربرد در این سؤال: بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ کلیدی «bon» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S02 «« bon » vs « bien » / bon در برابر bien»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «bien» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ درست «bon» است.,نادرست است. «bonne» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ درست «bon» است.,درست است. «bon» با قاعدهٔ L18-S02 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «beaucoup» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ درست «bon» است.,fr-FR,06c17533-db22-5adb-8644-9f48e8c1de0f,ab8c6221-4bb9-5fa5-a769-ab4f1f6f1885,,2d2047e5-5588-5070-9706-86f05609a9c5,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q003,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,64f455fa-d39a-48c5-8216-c72eaeecec3a,L18-S03,,CLOZE_SINGLE,Choisissez l’intensifieur attendu devant un adjectif : « Il est ___ bavard. »,fr-FR,beaucoup,beaucoup de,très de,très,fr-FR,D,قاعدهٔ درس: «très» صفت یا قید را تقویت می‌کند، مانند «très bavard» و «très bien»؛ «beaucoup» معمولاً مقدار یا بسامدِ یک فعل را زیاد می‌کند، مانند «il parle beaucoup». کتاب با «avoir froid/faim/peur/mal» استفاده از «très» را توصیه می‌کند. کاربرد در این سؤال: ببینید شدتِ صفت/قید سنجیده می‌شود یا مقدارِ فعل. پاسخ کلیدی «très» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S03 «« très » vs « beaucoup » / très در برابر beaucoup»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «beaucoup» با نقش/ساختی که سؤال برای قاعدهٔ L18-S03 می‌خواهد سازگار نیست. ببینید شدتِ صفت/قید سنجیده می‌شود یا مقدارِ فعل. پاسخ درست «très» است.,نادرست است. «beaucoup de» با نقش/ساختی که سؤال برای قاعدهٔ L18-S03 می‌خواهد سازگار نیست. ببینید شدتِ صفت/قید سنجیده می‌شود یا مقدارِ فعل. پاسخ درست «très» است.,نادرست است. «très de» با نقش/ساختی که سؤال برای قاعدهٔ L18-S03 می‌خواهد سازگار نیست. ببینید شدتِ صفت/قید سنجیده می‌شود یا مقدارِ فعل. پاسخ درست «très» است.,درست است. «très» با قاعدهٔ L18-S03 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,fr-FR,54443c6a-b6e3-5418-957a-d695818ff621,51969b9f-9159-5178-bba0-27da95766d72,c1b4fa2b-27b3-5085-9255-d940063b9cc2,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q004,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,1d7fbf82-c298-48b7-9a8b-c1d5ed9c59b9,L18-S04,,CLOZE_SINGLE,"Selon la distinction de la leçon, exprimez seulement la sympathie pour Marie : « J’___ Marie. »",fr-FR,aime bien,aime beaucoup,aime,aime très,fr-FR,A,قاعدهٔ درس: درس میان سه درجه/نوع رابطه تمایز می‌گذارد: «aimer bien» برای sympathie (خوش‌آمدن/سمپاتی)، «aimer beaucoup» برای amitié (دوستی و علاقهٔ قوی‌تر)، و «aimer» بدون این قیدها برای amour در مقایسهٔ ارائه‌شده در کتاب. کاربرد در این سؤال: در مقیاس ارائه‌شدهٔ خودِ درس، sympathie = aimer bien، amitié = aimer beaucoup و amour = aimer است؛ این سؤال باید دقیقاً با همین چارچوب پاسخ داده شود. پاسخ کلیدی «aime bien» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S04 «« aimer bien/beaucoup » / درجه‌های aimer»، صفحهٔ چاپی 82 (PDF 84).,درست است. «aime bien» با قاعدهٔ L18-S04 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «aime beaucoup» با نقش/ساختی که سؤال برای قاعدهٔ L18-S04 می‌خواهد سازگار نیست. در مقیاس ارائه‌شدهٔ خودِ درس، sympathie = aimer bien، amitié = aimer beaucoup و amour = aimer است؛ این سؤال باید دقیقاً با همین چارچوب پاسخ داده شود. پاسخ درست «aime bien» است.,نادرست است. «aime» با نقش/ساختی که سؤال برای قاعدهٔ L18-S04 می‌خواهد سازگار نیست. در مقیاس ارائه‌شدهٔ خودِ درس، sympathie = aimer bien، amitié = aimer beaucoup و amour = aimer است؛ این سؤال باید دقیقاً با همین چارچوب پاسخ داده شود. پاسخ درست «aime bien» است.,نادرست است. «aime très» با نقش/ساختی که سؤال برای قاعدهٔ L18-S04 می‌خواهد سازگار نیست. در مقیاس ارائه‌شدهٔ خودِ درس، sympathie = aimer bien، amitié = aimer beaucoup و amour = aimer است؛ این سؤال باید دقیقاً با همین چارچوب پاسخ داده شود. پاسخ درست «aime bien» است.,fr-FR,,de3883f2-2289-5815-9ab9-77af41931997,faa63ea2-c483-51c9-9d19-201d5784fe5d,0bb4d432-0544-5ecb-aa41-0ec248f69c38,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q005,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,7b326a24-2848-47ad-905f-601470d0f656,L18-S05,,CLOZE_SINGLE,Formez l’adverbe correspondant à l’adjectif « doux » : « doux → ___ ».,fr-FR,douxement,doucement,doucément,douxment,fr-FR,B,قاعدهٔ درس: برای بسیاری از صفت‌ها قید با افزودن «-ment» به شکل مؤنث ساخته می‌شود؛ اگر شکل مذکر به واکه ختم شود، «-ment» مستقیماً اضافه می‌شود. پایان «-ent» به «-emment» و «-ant» به «-amment» می‌رود. شکل‌هایی مانند «gentiment» و «gaiement» باید دقیق به خاطر سپرده شوند. کاربرد در این سؤال: برای ساخت قید، مسیر تشکیل شکل را بررسی کنید: مؤنث + ment یا در صفتِ پایان‌یافته به واکه، افزودن مستقیم -ment. پاسخ کلیدی «doucement» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S05 «Formation des adverbes en -ment / ساخت قیدهای -ment»، صفحهٔ چاپی 84 (PDF 86).,نادرست است. «douxement» با نقش/ساختی که سؤال برای قاعدهٔ L18-S05 می‌خواهد سازگار نیست. برای ساخت قید، مسیر تشکیل شکل را بررسی کنید: مؤنث + ment یا در صفتِ پایان‌یافته به واکه، افزودن مستقیم -ment. پاسخ درست «doucement» است.,درست است. «doucement» با قاعدهٔ L18-S05 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «doucément» با نقش/ساختی که سؤال برای قاعدهٔ L18-S05 می‌خواهد سازگار نیست. برای ساخت قید، مسیر تشکیل شکل را بررسی کنید: مؤنث + ment یا در صفتِ پایان‌یافته به واکه، افزودن مستقیم -ment. پاسخ درست «doucement» است.,نادرست است. «douxment» با نقش/ساختی که سؤال برای قاعدهٔ L18-S05 می‌خواهد سازگار نیست. برای ساخت قید، مسیر تشکیل شکل را بررسی کنید: مؤنث + ment یا در صفتِ پایان‌یافته به واکه، افزودن مستقیم -ment. پاسخ درست «doucement» است.,fr-FR,275341f0-6bc8-5206-bdac-55c88788ea37,,257a1d92-f1ed-5348-b72f-e30f28c05d4e,c75e1b46-956c-596e-8f99-5da8b1f3d91c,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 84,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q006,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,64f455fa-d39a-48c5-8216-c72eaeecec3a,L18-S03,,CLOZE_SINGLE,"Avec l’expression « avoir froid », choisissez la forme recommandée par la leçon : « J’ai ___ froid. »",fr-FR,beaucoup,beaucoup de,très,très de,fr-FR,C,قاعدهٔ درس: «très» صفت یا قید را تقویت می‌کند، مانند «très bavard» و «très bien»؛ «beaucoup» معمولاً مقدار یا بسامدِ یک فعل را زیاد می‌کند، مانند «il parle beaucoup». کتاب با «avoir froid/faim/peur/mal» استفاده از «très» را توصیه می‌کند. کاربرد در این سؤال: با «avoir froid» درس صریحاً «très» را می‌خواهد؛ «beaucoup froid» در این الگوی آموزشی رد می‌شود. پاسخ کلیدی «très» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  در این سطح، گزینه‌های انحرافی عمداً از شکل‌های نزدیک، نقش دستوریِ اشتباه یا الگوی املاییِ مشابه استفاده می‌کنند؛ بنابراین صرفاً به شباهت ظاهری تکیه نکنید. منبع کتاب: درس 18 «L’ADVERBE»، L18-S03 «« très » vs « beaucoup » / très در برابر beaucoup»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «beaucoup» با نقش/ساختی که سؤال برای قاعدهٔ L18-S03 می‌خواهد سازگار نیست. با «avoir froid» درس صریحاً «très» را می‌خواهد؛ «beaucoup froid» در این الگوی آموزشی رد می‌شود. پاسخ درست «très» است.,نادرست است. «beaucoup de» با نقش/ساختی که سؤال برای قاعدهٔ L18-S03 می‌خواهد سازگار نیست. با «avoir froid» درس صریحاً «très» را می‌خواهد؛ «beaucoup froid» در این الگوی آموزشی رد می‌شود. پاسخ درست «très» است.,درست است. «très» با قاعدهٔ L18-S03 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «très de» با نقش/ساختی که سؤال برای قاعدهٔ L18-S03 می‌خواهد سازگار نیست. با «avoir froid» درس صریحاً «très» را می‌خواهد؛ «beaucoup froid» در این الگوی آموزشی رد می‌شود. پاسخ درست «très» است.,fr-FR,54443c6a-b6e3-5418-957a-d695818ff621,51969b9f-9159-5178-bba0-27da95766d72,,c1b4fa2b-27b3-5085-9255-d940063b9cc2,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q007,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,,CLOZE_CONTEXT,"Le mot manquant doit modifier le verbe « comprend », comme dans le modèle du cours. Complétez : « Il comprend ___. »",fr-FR,rapide,rapides,rapidité,vite,fr-FR,D,قاعدهٔ درس: صفت (adjectif) یک اسم یا ضمیر را توصیف می‌کند، در حالی که قید (adverbe) معمولاً فعل، صفت یا قید دیگری را توضیح می‌دهد. در درس، «rapide» صفت و «vite» قید است؛ همچنین «bon» صفت و «bien» قید است. کاربرد در این سؤال: اینجا باید چیزی را انتخاب کنید که فعل را توصیف کند؛ بنابراین نقش قیدی مهم است. پاسخ کلیدی «vite» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S01 «Adjectif vs adverbe / صفت در برابر قید»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «rapide» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا باید چیزی را انتخاب کنید که فعل را توصیف کند؛ بنابراین نقش قیدی مهم است. پاسخ درست «vite» است.,نادرست است. «rapides» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا باید چیزی را انتخاب کنید که فعل را توصیف کند؛ بنابراین نقش قیدی مهم است. پاسخ درست «vite» است.,نادرست است. «rapidité» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا باید چیزی را انتخاب کنید که فعل را توصیف کند؛ بنابراین نقش قیدی مهم است. پاسخ درست «vite» است.,درست است. «vite» با قاعدهٔ L18-S01 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,fr-FR,884867bb-2462-59b9-9b1b-2328c145743f,a6dde892-62fb-56d2-a9b3-78e5e4fb8119,d255768b-e73f-5469-8127-15c57b1e3453,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q008,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,,CLOZE_CONTEXT,Le mot manquant doit modifier le nom « accent ». Complétez le modèle : « Il a un ___ accent. »,fr-FR,bon,bien,bonne,beaucoup,fr-FR,A,قاعدهٔ درس: صفت (adjectif) یک اسم یا ضمیر را توصیف می‌کند، در حالی که قید (adverbe) معمولاً فعل، صفت یا قید دیگری را توضیح می‌دهد. در درس، «rapide» صفت و «vite» قید است؛ همچنین «bon» صفت و «bien» قید است. کاربرد در این سؤال: اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ کلیدی «bon» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S01 «Adjectif vs adverbe / صفت در برابر قید»، صفحهٔ چاپی 82 (PDF 84).,درست است. «bon» با قاعدهٔ L18-S01 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «bien» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ درست «bon» است.,نادرست است. «bonne» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ درست «bon» است.,نادرست است. «beaucoup» با نقش/ساختی که سؤال برای قاعدهٔ L18-S01 می‌خواهد سازگار نیست. اینجا واژه مستقیماً به اسم یا صفتِ وابسته به اسم مربوط است؛ بنابراین نقش صفتی مهم است. پاسخ درست «bon» است.,fr-FR,,884867bb-2462-59b9-9b1b-2328c145743f,a6dde892-62fb-56d2-a9b3-78e5e4fb8119,d255768b-e73f-5469-8127-15c57b1e3453,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q009,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,,CLOZE_CONTEXT,"On évalue la manière de jouer de l’actrice, pas sa quantité de travail. Complétez : « Cette actrice joue ___. »",fr-FR,bon,bien,bonne,beaucoup de,fr-FR,B,قاعدهٔ درس: «bon» معمولاً صفت است و اسم را توصیف می‌کند، اما «bien» معمولاً قید است و شیوهٔ انجام فعل را بیان می‌کند. کتاب کاربردهای ثابت را هم جدا می‌کند: «C’est bon» برای مزه/حس و نیز «خوب است/اوکی است»، و «C’est bien» برای ارزیابی عمومی. کاربرد در این سؤال: وقتی کیفیتِ انجام فعل مطرح است، «bien» قید است؛ وقتی یک اسم توصیف می‌شود، «bon/bonne» صفت است. پاسخ کلیدی «bien» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S02 «« bon » vs « bien » / bon در برابر bien»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «bon» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. وقتی کیفیتِ انجام فعل مطرح است، «bien» قید است؛ وقتی یک اسم توصیف می‌شود، «bon/bonne» صفت است. پاسخ درست «bien» است.,درست است. «bien» با قاعدهٔ L18-S02 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «bonne» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. وقتی کیفیتِ انجام فعل مطرح است، «bien» قید است؛ وقتی یک اسم توصیف می‌شود، «bon/bonne» صفت است. پاسخ درست «bien» است.,نادرست است. «beaucoup de» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. وقتی کیفیتِ انجام فعل مطرح است، «bien» قید است؛ وقتی یک اسم توصیف می‌شود، «bon/bonne» صفت است. پاسخ درست «bien» است.,fr-FR,06c17533-db22-5adb-8644-9f48e8c1de0f,,ab8c6221-4bb9-5fa5-a769-ab4f1f6f1885,2d2047e5-5588-5070-9706-86f05609a9c5,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B078-Q010,1,ec290ee6-f705-4b74-98db-7e4079c54d60,L18,ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,,CLOZE_CONTEXT,"Après avoir vérifié une date proposée, on veut dire « ça va, c’est OK ». Complétez la réponse du modèle : « Oui, c’est ___ ! »",fr-FR,bien,bonne,bon,beaucoup,fr-FR,C,قاعدهٔ درس: «bon» معمولاً صفت است و اسم را توصیف می‌کند، اما «bien» معمولاً قید است و شیوهٔ انجام فعل را بیان می‌کند. کتاب کاربردهای ثابت را هم جدا می‌کند: «C’est bon» برای مزه/حس و نیز «خوب است/اوکی است»، و «C’est bien» برای ارزیابی عمومی. کاربرد در این سؤال: بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ کلیدی «bon» است، چون دقیقاً نقش و معنای موردنیازِ سؤال را نگه می‌دارد.  منبع کتاب: درس 18 «L’ADVERBE»، L18-S02 «« bon » vs « bien » / bon در برابر bien»، صفحهٔ چاپی 82 (PDF 84).,نادرست است. «bien» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ درست «bon» است.,نادرست است. «bonne» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ درست «bon» است.,درست است. «bon» با قاعدهٔ L18-S02 سازگار است و همان نقش دستوری/معنایی‌ای را دارد که صورت سؤال می‌خواهد.,نادرست است. «beaucoup» با نقش/ساختی که سؤال برای قاعدهٔ L18-S02 می‌خواهد سازگار نیست. بافت سؤال بین «C’est bon» و «C’est bien» تمایز می‌گذارد؛ مزه/حس و «اوکی بودن» با «bon»، و ارزیابی عمومی با «bien» سنجیده می‌شود. پاسخ درست «bon» است.,fr-FR,06c17533-db22-5adb-8644-9f48e8c1de0f,ab8c6221-4bb9-5fa5-a769-ab4f1f6f1885,,2d2047e5-5588-5070-9706-86f05609a9c5,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 18; printed p. 82,chatgpt-qb-runner-v1.0,,TAG009,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
