schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B229-Q001,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,a2095cf8-26d0-4d05-ad47-80462e521fae,L51-S03,,CLOZE_SINGLE,Il faut que vous ___ ce dossier avant midi.,fr-FR,terminiez,terminez,terminerez,terminer,fr-FR,A,قاعده: در افعال -er، بیشتر صورت‌های subjonctif با présent یکسان‌اند؛ اما «nous» و «vous» به‌ترتیب پایان‌های «-ions» و «-iez» می‌گیرند. کاربرد در همین سؤال: ساخت «Il faut que» الزام شخصی می‌سازد و با فاعل «vous» فعل -er باید در subjonctif به صورت «terminiez» بیاید. پس گزینهٔ A یعنی «terminiez» پاسخ درست است. دام مهم: در افعال -er، شباهت شکل‌ها با présent نباید باعث فراموش‌شدن «-ions/-iez» برای nous/vous شود. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S03 «Subjonctif des verbes en -er / subjonctif افعال -er»، صفحه چاپی 238 (PDF 240).,«terminiez» درست است؛ ساخت «Il faut que» الزام شخصی می‌سازد و با فاعل «vous» فعل -er باید در subjonctif به صورت «terminiez» بیاید.,«terminez» indicatif présent/impératif است؛ در subjonctif افعال -er، برای «nous/vous» پایان‌های «-ions/-iez» ضروری است. بنابراین این شکل در این بافت جای «terminiez» را نمی‌گیرد.,«terminerez» از نظر شکل صرفی یا mood با قاعدهٔ این زیرموضوع سازگار نیست؛ در subjonctif افعال -er، برای «nous/vous» پایان‌های «-ions/-iez» ضروری است. شکل هدف «terminiez» است.,«terminer» infinitif است؛ در این جایگاه ساخت/فاعل به صورت دیگری نیاز دارد و پاسخ هدف «terminiez» است.,fa-IR,,844fb9f9-2920-512c-9eb7-75e46180866b,4db736e4-fd3b-500d-acbd-8f84e87fba04,bdecb7af-a254-50f0-a142-46d6a9b83313,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 238,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q002,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,95d4c889-f9fe-475a-8569-e60227227576,L51-S05,,CLOZE_SINGLE,Je souhaite qu'elle ___ disponible demain.,fr-FR,est,soit,sera,serait,fr-FR,B,"قاعده: افعالی مانند «être, avoir, aller, faire, pouvoir, savoir» در subjonctif صورت‌های نامنظم دارند و باید شکل درست آن‌ها جداگانه شناخته شود. کاربرد در همین سؤال: «Je souhaite que» خواست را بیان می‌کند و فعل نامنظم être برای «elle» در subjonctif «soit» است. پس گزینهٔ B یعنی «soit» پاسخ درست است. دام مهم: صورت‌های نامنظم را نمی‌توان صرفاً با افزودن پایان‌های عمومی به infinitif ساخت. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S05 «Verbes irréguliers / افعال نامنظم subjonctif»، صفحه چاپی 240 (PDF 242).",«est» indicatif présent است؛ افعال نامنظم در subjonctif شکل ویژه دارند؛ مانند «soit» برای être و «fasses» برای faire. بنابراین این شکل در این بافت جای «soit» را نمی‌گیرد.,«soit» درست است؛ «Je souhaite que» خواست را بیان می‌کند و فعل نامنظم être برای «elle» در subjonctif «soit» است.,«sera» futur simple است؛ افعال نامنظم در subjonctif شکل ویژه دارند؛ مانند «soit» برای être و «fasses» برای faire. بنابراین این شکل در این بافت جای «soit» را نمی‌گیرد.,«serait» conditionnel présent است؛ افعال نامنظم در subjonctif شکل ویژه دارند؛ مانند «soit» برای être و «fasses» برای faire. بنابراین این شکل در این بافت جای «soit» را نمی‌گیرد.,fa-IR,293c3c1d-1705-566a-a2d5-6fcbe76a31de,,c04ade34-59c3-53f8-b111-5faaf030f700,344704e7-8677-551e-9a7d-6da036e34acb,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 240,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q003,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,5df33d64-6ddb-42e1-b658-4978b6daf76e,L51-S08,,CLOZE_SINGLE,J'espère qu'ils ___ à l'heure.,fr-FR,arriveront,arrivent au subjonctif,arrivent,soient arrivés,fr-FR,C,گزینهٔ C با قاعدهٔ زیرموضوع L51-S08 در درس ۵۱ سازگار است؛ پاسخ درست «arrivent» است.,نادرست است؛ این گزینه یکی از خطاهای رایجِ وجه، صرف، زمان، ساخت یا معنا را در این زیرموضوع بازتاب می‌دهد.,نادرست است؛ این گزینه یکی از خطاهای رایجِ وجه، صرف، زمان، ساخت یا معنا را در این زیرموضوع بازتاب می‌دهد.,درست است؛ این گزینه با قاعده و بافت سؤال سازگار است.,نادرست است؛ این گزینه یکی از خطاهای رایجِ وجه، صرف، زمان، ساخت یا معنا را در این زیرموضوع بازتاب می‌دهد.,fa-IR,bcaa1423-da28-5a5f-ba8a-66b47122fa09,7394ef51-da91-59e9-afcc-943e15627855,,d6c91dbe-38b0-5988-8298-07d7549a3255,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 242,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q004,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,67104d2b-d956-490d-a98c-d82be49e636c,L51-S11,,CLOZE_SINGLE,Je crains qu'il ne ___ trop tard.,fr-FR,vient,viendra,venait,vienne,fr-FR,D,قاعده: پس از افعال ترس ممکن است «ne» سبکی پیش از subjonctif بیاید؛ این «ne» به‌تنهایی نفی واقعی نیست. کاربرد در همین سؤال: پس از «Je crains que» subjonctif لازم است و «ne» اینجا می‌تواند سبکی باشد؛ صورت مناسب venir برای «il» «vienne» است. پس گزینهٔ D یعنی «vienne» پاسخ درست است. دام مهم: «ne» سبکی را با «ne ... pas» منفی اشتباه نکنید؛ خودِ ne سبکی معنای نفی ایجاد نمی‌کند. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S11 «« ne » stylistique après crainte / ne سبکی پس از ترس»، صفحه چاپی 242 (PDF 244).,«vient» indicatif présent است؛ پس از «craindre/avoir peur»، «ne» می‌تواند سبکی باشد و فعل همچنان در subjonctif می‌آید؛ «ne» سبکی مساوی نفی نیست. بنابراین این شکل در این بافت جای «vienne» را نمی‌گیرد.,«viendra» futur simple است؛ پس از «craindre/avoir peur»، «ne» می‌تواند سبکی باشد و فعل همچنان در subjonctif می‌آید؛ «ne» سبکی مساوی نفی نیست. بنابراین این شکل در این بافت جای «vienne» را نمی‌گیرد.,«venait» imparfait de l’indicatif است؛ پس از «craindre/avoir peur»، «ne» می‌تواند سبکی باشد و فعل همچنان در subjonctif می‌آید؛ «ne» سبکی مساوی نفی نیست. بنابراین این شکل در این بافت جای «vienne» را نمی‌گیرد.,«vienne» درست است؛ پس از «Je crains que» subjonctif لازم است و «ne» اینجا می‌تواند سبکی باشد؛ صورت مناسب venir برای «il» «vienne» است.,fa-IR,3850d0b5-9e0d-5097-b11b-5f778e1c4158,c4b1940c-f57e-5633-88ef-fd8838a86e1a,5a0b8ab3-6dd3-59bb-a615-ba1b4572123a,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 242,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q005,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,e2322e61-f991-4dd3-8080-192e0c7ac4a4,L51-S02,,CLOZE_CONTEXT,"Une règle générale est affichée dans l'atelier. complétez : pour éviter les accidents, il faut ___ des gants.",fr-FR,porter,portez,porteriez,portant,fr-FR,A,قاعده: « il faut + infinitif » الزام عمومی را بیان می‌کند، اما « il faut que + subjonctif » وقتی به فاعل مشخصی اشاره می‌کنیم به‌کار می‌رود. کاربرد در همین سؤال: در عبارت عمومی «il faut ___ des gants» فاعل شخصیِ جداگانه‌ای بعد از que نداریم، پس ساخت درست «il faut + infinitif» و پاسخ «porter» است. پس گزینهٔ A یعنی «porter» پاسخ درست است. دام مهم: وجود «que + فاعل صریح» ساخت را از «il faut + infinitif» به «il faut que + subjonctif» تغییر می‌دهد. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S02 «« il faut + infinitif » vs « il faut que + subjonctif » / الزام عمومی/شخصی»، صفحه چاپی 238 (PDF 240).,«porter» infinitif است و در ساخت عمومی «il faut + infinitif» دقیقاً همان شکل لازم است: «il faut porter des gants».,«portez» فعل صرف‌شده/impératif است؛ بعد از «il faut» بدون «que + فاعل» باید infinitif «porter» بیاید.,«porteriez» conditionnel présent است و ساخت عمومیِ الزام «il faut + infinitif» را رعایت نمی‌کند.,«portant» participe présent است؛ بعد از «il faut» در این الگو infinitif «porter» لازم است.,fa-IR,,24acf3d5-05ec-5732-95de-402a7fdde8c7,920f15b2-631d-5112-b5fa-f7a50d336bc0,eba47675-1508-5cab-b8a3-753dc25eed5f,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 238,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q006,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,726e7213-00e2-4d17-9a3e-9d0a0303a4b7,L51-S06,,CLOZE_CONTEXT,Le responsable constate les faits : je remarque que Léa ___ déjà la procédure.,fr-FR,connaisse,connaît,connaîtra,connaissait,fr-FR,B,قاعده: افعال «objectifs» مانند constater، observer، remarquer، penser، croire، supposer، affirmer، déclarer و dire عموماً با indicatif می‌آیند. کاربرد در همین سؤال: «je remarque que» یک مشاهدهٔ عینی را گزارش می‌کند، بنابراین «connaît» در indicatif présent با فاعل Léa درست است. پس گزینهٔ B یعنی «connaît» پاسخ درست است. دام مهم: صرف وجود «que» subjonctif را اجباری نمی‌کند؛ فعل اصلی و معنای آن تعیین‌کننده است. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S06 «Verbes « objectifs » + indicatif / افعال عینی + indicatif»، صفحه چاپی 242 (PDF 244).,«connaisse» subjonctif présent است؛ وقتی فعل اصلی یک واقعیت/مشاهده را به‌صورت عینی گزارش می‌کند، جملهٔ وابسته معمولاً indicatif می‌گیرد. بنابراین این شکل در این بافت جای «connaît» را نمی‌گیرد.,«connaît» درست است؛ «je remarque que» یک مشاهدهٔ عینی را گزارش می‌کند، بنابراین «connaît» در indicatif présent با فاعل Léa درست است.,«connaîtra» futur simple است؛ وقتی فعل اصلی یک واقعیت/مشاهده را به‌صورت عینی گزارش می‌کند، جملهٔ وابسته معمولاً indicatif می‌گیرد. بنابراین این شکل در این بافت جای «connaît» را نمی‌گیرد.,«connaissait» imparfait de l’indicatif است؛ وقتی فعل اصلی یک واقعیت/مشاهده را به‌صورت عینی گزارش می‌کند، جملهٔ وابسته معمولاً indicatif می‌گیرد. بنابراین این شکل در این بافت جای «connaît» را نمی‌گیرد.,fa-IR,6b70bf39-dc03-56b5-8c18-a985492c0dbd,,55e9fe52-450d-5bf0-9374-c7eb27f2202b,11935dd6-3605-5497-a83f-bccd1c1811db,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 242,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q007,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,cf37f91c-5a35-4792-9172-5ee13609a125,L51-S07,,CLOZE_CONTEXT,Le chef formule une exigence : j'exige que chacun ___ son badge.,fr-FR,montrait,montrera,montre,montrer,fr-FR,C,قاعده: افعال «subjectifs» مانند désirer، souhaiter، avoir peur، craindre، vouloir، ordonner و exiger جملهٔ وابسته را به subjonctif می‌برند. کاربرد در همین سؤال: «j'exige que» دستور/الزام ذهنی است و فعل montrer برای «chacun» در subjonctif présent به صورت «montre» می‌آید. پس گزینهٔ C یعنی «montre» پاسخ درست است. دام مهم: خواست، ترس، احساس و دستور در این درس از محرک‌های اصلی subjonctif هستند. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S07 «Verbes « subjectifs » + subjonctif / افعال ذهنی + subjonctif»، صفحه چاپی 242 (PDF 244).,«montrait» imparfait de l’indicatif است؛ پس از افعال خواست، احساس، ترس یا دستور، فعل وابسته باید در subjonctif بیاید. بنابراین این شکل در این بافت جای «montre» را نمی‌گیرد.,«montrera» futur simple است؛ پس از افعال خواست، احساس، ترس یا دستور، فعل وابسته باید در subjonctif بیاید. بنابراین این شکل در این بافت جای «montre» را نمی‌گیرد.,«montre» درست است؛ «j'exige que» دستور/الزام ذهنی است و فعل montrer برای «chacun» در subjonctif présent به صورت «montre» می‌آید.,«montrer» infinitif است؛ در این جایگاه ساخت/فاعل به صورت دیگری نیاز دارد و پاسخ هدف «montre» است.,fa-IR,ece6c237-960e-5c55-a4cb-fdaf07b5fc5f,5d2bbe3b-6838-539b-9147-c340baa65dbb,,400cee26-4366-5cd0-ab97-3419652a595e,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 242,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q008,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,e82e6c09-4af0-4a36-a27e-ba4aa963b78b,L51-S09,,CLOZE_CONTEXT,Le locuteur doute d'une croyance en la niant : je ne crois pas qu'il ___ raison.,fr-FR,a,aura,avait,ait,fr-FR,D,قاعده: افعال عینی در شکل منفی غالباً با subjonctif می‌آیند و پس از پرسش با inversion نیز subjonctif رایج است، چون قطعیت کاهش می‌یابد. کاربرد در همین سؤال: منفیِ «je ne crois pas que» قطعیت را کاهش می‌دهد و فعل avoir برای «il» در subjonctif «ait» می‌شود. پس گزینهٔ D یعنی «ait» پاسخ درست است. دام مهم: شکل منفی یا پرسشیِ افعال عینی می‌تواند درجهٔ قطعیت را عوض کند و در نتیجه mood جملهٔ وابسته تغییر کند. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S09 «Négation/interrogation des verbes objectifs / افعال عینی در نفی/پرسش»، صفحه چاپی 242 (PDF 244).,«a» indicatif présent است؛ با منفی‌شدن فعل‌هایی مانند croire/penser، جملهٔ وابسته غالباً subjonctif می‌گیرد. بنابراین این شکل در این بافت جای «ait» را نمی‌گیرد.,«aura» futur simple است؛ با منفی‌شدن فعل‌هایی مانند croire/penser، جملهٔ وابسته غالباً subjonctif می‌گیرد. بنابراین این شکل در این بافت جای «ait» را نمی‌گیرد.,«avait» imparfait de l’indicatif است؛ با منفی‌شدن فعل‌هایی مانند croire/penser، جملهٔ وابسته غالباً subjonctif می‌گیرد. بنابراین این شکل در این بافت جای «ait» را نمی‌گیرد.,«ait» درست است؛ منفیِ «je ne crois pas que» قطعیت را کاهش می‌دهد و فعل avoir برای «il» در subjonctif «ait» می‌شود.,fa-IR,83d93c70-4044-5029-8c73-543f1b9b001f,d42a3bc3-3c25-595e-a298-9ee7df745b46,7d7e27a3-684f-5344-8a4c-944655e24e70,,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 242,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q009,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,d122da58-bbce-41da-913b-7c721230418a,L51-S10,,CLOZE_CONTEXT,Un collègue juge la situation : il est regrettable que vous ___ partir si tôt.,fr-FR,deviez,devez,devrez,deviez à l’indicatif,fr-FR,A,قاعده: وقتی صفت یک داوری یا ارزیابی را بیان کند، جملهٔ وابسته subjonctif می‌گیرد؛ گزارش صرفِ واقعیت الزاماً چنین اثری ندارد. کاربرد در همین سؤال: «il est regrettable que» یک داوری ارزشی است، بنابراین devoir برای «vous» باید در subjonctif به صورت «deviez» بیاید. پس گزینهٔ A یعنی «deviez» پاسخ درست است. دام مهم: صفتِ داوری با گزارش صرفِ یک واقعیت یکسان نیست؛ داوری subjonctif را فعال می‌کند. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S10 «Jugement adjectival / قضاوت صفتی»، صفحه چاپی 242 (PDF 244).,«deviez» درست است؛ «il est regrettable que» یک داوری ارزشی است، بنابراین devoir برای «vous» باید در subjonctif به صورت «deviez» بیاید.,«devez» indicatif présent است؛ پس از ساختی که با صفت داوری می‌کند، مانند «il est regrettable que»، فعل وابسته در subjonctif می‌آید. بنابراین این شکل در این بافت جای «deviez» را نمی‌گیرد.,«devrez» futur simple است؛ پس از ساختی که با صفت داوری می‌کند، مانند «il est regrettable que»، فعل وابسته در subjonctif می‌آید. بنابراین این شکل در این بافت جای «deviez» را نمی‌گیرد.,«deviez à l’indicatif» یک برچسب فرازبانی را داخل گزینه آورده و صورت طبیعیِ قابل‌جایگذاری نیست؛ شکل زبانیِ هدف «deviez» است.,fa-IR,,b5661947-d44e-5294-a863-5c558d82a43c,0824bf64-15c8-5680-bfa8-04927d8fa4e4,445ac3b8-ce96-5fdd-867e-c6b551f04a79,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 242,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B229-Q010,1,5a20dade-1724-4c8a-887c-14dee287c1a2,L51,826c92db-0d7a-4037-b2ed-96a5099d063e,L51-S12,,CLOZE_CONTEXT,On donne un conseil impersonnel : il vaut mieux que nous ___ maintenant.,fr-FR,partons,partions,partirons,partir,fr-FR,B,"قاعده: ساخت‌های بی‌شخصی که الزام یا داوری را بیان می‌کنند، مانند «il faut», «il vaut mieux», «il est important» و «il est dommage»، با subjonctif می‌آیند. کاربرد در همین سؤال: «il vaut mieux que» ساخت بی‌شخصِ توصیه/داوری است و partir برای «nous» در subjonctif «partions» می‌شود. پس گزینهٔ B یعنی «partions» پاسخ درست است. دام مهم: ساخت‌های بی‌شخصِ الزام/داوری را از ساخت‌های بی‌شخصِ قطعیت جدا کنید. منبع کتاب: درس 51 (L51) «LE SUBJONCTIF»، زیرموضوع L51-S12 «Constructions impersonnelles: contrainte/jugement / ساخت بی‌شخصِ الزام/قضاوت»، صفحه چاپی 246 (PDF 248).",«partons» indicatif présent است؛ ساخت‌های بی‌شخصِ الزام/قضاوت + que، جملهٔ وابسته را به subjonctif می‌برند. بنابراین این شکل در این بافت جای «partions» را نمی‌گیرد.,«partions» درست است؛ «il vaut mieux que» ساخت بی‌شخصِ توصیه/داوری است و partir برای «nous» در subjonctif «partions» می‌شود.,«partirons» futur simple است؛ ساخت‌های بی‌شخصِ الزام/قضاوت + que، جملهٔ وابسته را به subjonctif می‌برند. بنابراین این شکل در این بافت جای «partions» را نمی‌گیرد.,«partir» infinitif است؛ در این جایگاه ساخت/فاعل به صورت دیگری نیاز دارد و پاسخ هدف «partions» است.,fa-IR,060273e1-66e8-5566-bcf5-16c69904b71d,,a25934e9-24df-5381-97f5-ed40c28e22d2,0d210914-7774-51e4-bc35-e3186cd08643,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 51; printed p. 246,chatgpt-qb-runner-v1.0,,TAG027|TAG006|TAG007|TAG010|TAG025,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
