schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B129-Q001,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_SINGLE,Paul part en premier ; sa sœur part après ___.,fr-FR,lui,le,il,son,fr-FR,A,"پاسخ صحیح گزینهٔ A، یعنی «lui» است. moi, toi, lui, elle, nous, vous, eux, elles و soi صورت‌های مستقل/تأکیدی‌اند؛ «soi» به‌ویژه با ارجاع عمومی مثل on، chacun و tout le monde می‌آید. در این سؤال نکتهٔ مستقیم این است: Le pronom tonique correspondant à « il » est « lui ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S01 «Formes toniques» (صورت‌های تونیک)، صفحهٔ چاپی 132 (PDF 134).",این گزینه درست است: «lui». Le pronom tonique correspondant à « il » est « lui ».,این گزینه نادرست است؛ «le» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,این گزینه نادرست است؛ «il» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,این گزینه نادرست است؛ «son» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,fr-FR,,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,94a7d79b-961b-5c15-bea4-6334dc1baedf,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q002,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CLOZE_SINGLE,— Qui a préparé ce dessert ? — C’est ___.,fr-FR,me,mon,moi,je,fr-FR,C,"پاسخ صحیح گزینهٔ C، یعنی «moi» است. برای شناسایی شخص پس از «c’est»، ضمیر تونیک می‌آید: C’est moi/toi/lui/elle/nous/vous/eux/elles. در این سؤال نکتهٔ مستقیم این است: Après « c’est » pour identifier une personne, on emploie un pronom tonique : « moi ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S03 «Après « c’est »» (پس از c’est)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ پس از «c’est» برای شناسایی شخص باید pronom tonique بیاید و «me» با این الگو سازگار نیست.,این گزینه نادرست است؛ پس از «c’est» برای شناسایی شخص باید pronom tonique بیاید و «mon» با این الگو سازگار نیست.,"این گزینه درست است: «moi». Après « c’est » pour identifier une personne, on emploie un pronom tonique : « moi ».",این گزینه نادرست است؛ پس از «c’est» برای شناسایی شخص باید pronom tonique بیاید و «je» با این الگو سازگار نیست.,fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,337916b0-380a-5ae6-800c-c844379d659d,,0b2c9f01-3796-58b2-9bde-360b8d9845b3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q003,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_SINGLE,Nous allons au cinéma avec ___.,fr-FR,leur,eux,ils,les,fr-FR,B,"پاسخ صحیح گزینهٔ B، یعنی «eux» است. پس از بیشتر حروف اضافه وقتی مرجع شخص است، pronom tonique می‌آید: avec lui, chez eux, sans elle, pour moi؛ این را نباید با ضمیر پیش‌فعلیِ indirect اشتباه گرفت. در این سؤال نکتهٔ مستقیم این است: Après la préposition « avec », une personne ou un groupe se reprend par un pronom tonique : « eux ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S02 «Après préposition» (پس از حرف اضافه)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «leur» آن صورت را درست نشان نمی‌دهد.,"این گزینه درست است: «eux». Après la préposition « avec », une personne ou un groupe se reprend par un pronom tonique : « eux ».",این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «ils» آن صورت را درست نشان نمی‌دهد.,این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «les» آن صورت را درست نشان نمی‌دهد.,fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q004,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_SINGLE,— J’adore la montagne. — __ aussi.,fr-FR,Je,Me,Mon,Moi,fr-FR,D,"پاسخ صحیح گزینهٔ D، یعنی «Moi» است. ضمیر تونیک برای تأکید و تقابل و در پاسخ‌های مستقل با aussi/non plus یا پس از et/pas/ni به‌کار می‌رود؛ مانند Moi aussi، Moi non plus و Lui, il… در این سؤال نکتهٔ مستقیم این است: Après « aussi », le pronom tonique « moi » permet d’ajouter la même préférence. برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S04 «Renforcement et coordination» (تأکید و هماهنگی)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ «Je» در کاربرد تأکیدی/تقابلی یا پاسخ مستقل، صورت تونیک لازم را درست به‌کار نمی‌برد.,این گزینه نادرست است؛ «Me» در کاربرد تأکیدی/تقابلی یا پاسخ مستقل، صورت تونیک لازم را درست به‌کار نمی‌برد.,این گزینه نادرست است؛ «Mon» در کاربرد تأکیدی/تقابلی یا پاسخ مستقل، صورت تونیک لازم را درست به‌کار نمی‌برد.,"این گزینه درست است: «Moi». Après « aussi », le pronom tonique « moi » permet d’ajouter la même préférence.",fr-FR,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q005,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_SINGLE,Cette place est réservée pour Léa et ___.,fr-FR,moi,je,me,mon,fr-FR,A,"پاسخ صحیح گزینهٔ A، یعنی «moi» است. پس از بیشتر حروف اضافه وقتی مرجع شخص است، pronom tonique می‌آید: avec lui, chez eux, sans elle, pour moi؛ این را نباید با ضمیر پیش‌فعلیِ indirect اشتباه گرفت. در این سؤال نکتهٔ مستقیم این است: Après « pour », on utilise un pronom tonique : « moi ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S02 «Après préposition» (پس از حرف اضافه)، صفحهٔ چاپی 132 (PDF 134).","این گزینه درست است: «moi». Après « pour », on utilise un pronom tonique : « moi ».",این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «je» آن صورت را درست نشان نمی‌دهد.,این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «me» آن صورت را درست نشان نمی‌دهد.,این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «mon» آن صورت را درست نشان نمی‌دهد.,fr-FR,,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q006,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_SINGLE,"Quand on vit seul, il faut aussi savoir prendre soin de ___.",fr-FR,on,se,soi,lui,fr-FR,C,"پاسخ صحیح گزینهٔ C، یعنی «soi» است. moi, toi, lui, elle, nous, vous, eux, elles و soi صورت‌های مستقل/تأکیدی‌اند؛ «soi» به‌ویژه با ارجاع عمومی مثل on، chacun و tout le monde می‌آید. در این سؤال نکتهٔ مستقیم این است: Avec un sujet indéfini comme « on », le pronom tonique réfléchi est « soi ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S01 «Formes toniques» (صورت‌های تونیک)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ «on» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,این گزینه نادرست است؛ «se» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,"این گزینه درست است: «soi». Avec un sujet indéfini comme « on », le pronom tonique réfléchi est « soi ».",این گزینه نادرست است؛ «lui» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,fr-FR,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,,94a7d79b-961b-5c15-bea4-6334dc1baedf,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q007,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,45d4d31b-b955-4ae5-b375-b88d7cfedf95,L29-S03,,CLOZE_CONTEXT,Contexte : On demande qui est la nouvelle responsable. Nora répond : « C’est ___. »,fr-FR,sa,elle,la,lui,fr-FR,B,"پاسخ صحیح گزینهٔ B، یعنی «elle» است. برای شناسایی شخص پس از «c’est»، ضمیر تونیک می‌آید: C’est moi/toi/lui/elle/nous/vous/eux/elles. در این سؤال نکتهٔ مستقیم این است: Après « c’est », on identifie la personne avec le pronom tonique « elle ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S03 «Après « c’est »» (پس از c’est)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ پس از «c’est» برای شناسایی شخص باید pronom tonique بیاید و «sa» با این الگو سازگار نیست.,"این گزینه درست است: «elle». Après « c’est », on identifie la personne avec le pronom tonique « elle ».",این گزینه نادرست است؛ پس از «c’est» برای شناسایی شخص باید pronom tonique بیاید و «la» با این الگو سازگار نیست.,این گزینه نادرست است؛ پس از «c’est» برای شناسایی شخص باید pronom tonique بیاید و «lui» با این الگو سازگار نیست.,fr-FR,740cb209-b87a-58fe-9020-dda9f4bb2e19,,337916b0-380a-5ae6-800c-c844379d659d,0b2c9f01-3796-58b2-9bde-360b8d9845b3,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q008,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,5465e03e-910b-49cb-8e8b-355d78f2c887,L29-S02,,CLOZE_CONTEXT,Contexte : Marc ne peut pas venir seul. Il demande à ses cousins de partir avec ___.,fr-FR,il,le,son,lui,fr-FR,D,"پاسخ صحیح گزینهٔ D، یعنی «lui» است. پس از بیشتر حروف اضافه وقتی مرجع شخص است، pronom tonique می‌آید: avec lui, chez eux, sans elle, pour moi؛ این را نباید با ضمیر پیش‌فعلیِ indirect اشتباه گرفت. در این سؤال نکتهٔ مستقیم این است: Après « avec », on emploie le pronom tonique « lui ». برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S02 «Après préposition» (پس از حرف اضافه)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «il» آن صورت را درست نشان نمی‌دهد.,این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «le» آن صورت را درست نشان نمی‌دهد.,این گزینه نادرست است؛ پس از حرف اضافه باید صورت تونیکِ شخص بیاید و «son» آن صورت را درست نشان نمی‌دهد.,"این گزینه درست است: «lui». Après « avec », on emploie le pronom tonique « lui ».",fr-FR,632f6f50-3100-5a2b-b572-1e49e9ef84e0,628ba52b-5f66-5ee4-8791-22caee4929ec,319879e0-2634-5d51-9976-8302d8b01d1a,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q009,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,acba2620-92ec-40b2-a2e7-bdccc5dc76f8,L29-S04,,CLOZE_CONTEXT,Contexte : Inès aime travailler tôt et sa collègue partage cette habitude. Sa collègue répond : « __ aussi. »,fr-FR,Moi,Je,Me,Ma,fr-FR,A,"پاسخ صحیح گزینهٔ A، یعنی «Moi» است. ضمیر تونیک برای تأکید و تقابل و در پاسخ‌های مستقل با aussi/non plus یا پس از et/pas/ni به‌کار می‌رود؛ مانند Moi aussi، Moi non plus و Lui, il… در این سؤال نکتهٔ مستقیم این است: Le pronom tonique « moi » s’emploie avec « aussi » pour marquer l’accord. برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S04 «Renforcement et coordination» (تأکید و هماهنگی)، صفحهٔ چاپی 132 (PDF 134).",این گزینه درست است: «Moi». Le pronom tonique « moi » s’emploie avec « aussi » pour marquer l’accord.,این گزینه نادرست است؛ «Je» در کاربرد تأکیدی/تقابلی یا پاسخ مستقل، صورت تونیک لازم را درست به‌کار نمی‌برد.,این گزینه نادرست است؛ «Me» در کاربرد تأکیدی/تقابلی یا پاسخ مستقل، صورت تونیک لازم را درست به‌کار نمی‌برد.,این گزینه نادرست است؛ «Ma» در کاربرد تأکیدی/تقابلی یا پاسخ مستقل، صورت تونیک لازم را درست به‌کار نمی‌برد.,fr-FR,,a07f23e5-a8de-5818-a19c-7e27f29c226e,2371e1b5-c470-5e6b-bc1a-71a1080dbd0a,ddec67d6-6130-5d13-855b-da2d4c12ceae,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B129-Q010,1,0259af3a-8df3-4f28-ad02-62a99368c409,L29,ab16147b-2958-467e-b95b-ab532ce6c812,L29-S01,,CLOZE_CONTEXT,Contexte : Tout le monde choisit librement son activité. Chacun décide pour ___.,fr-FR,se,son,soi,lui,fr-FR,C,"پاسخ صحیح گزینهٔ C، یعنی «soi» است. moi, toi, lui, elle, nous, vous, eux, elles و soi صورت‌های مستقل/تأکیدی‌اند؛ «soi» به‌ویژه با ارجاع عمومی مثل on، chacun و tout le monde می‌آید. در این سؤال نکتهٔ مستقیم این است: Dans une référence générale avec « tout le monde/chacun », « soi » est la forme tonique appropriée. برای حل، ابتدا مشخص می‌کنیم ضمیر در چه محیطی قرار دارد: مستقل/تأکیدی، پس از حرف اضافه، پس از «c’est»، یا در ساخت‌های هماهنگی و موافقت. سپس صورت تونیک متناسب با شخص و شمار مرجع را انتخاب می‌کنیم. بنابراین گزینهٔ درست هم شکل ضمیر و هم جایگاه نحوی آن را رعایت می‌کند. منبع کتاب: درس 29 (L29) «LES PRONOMS TONIQUES»، زیرموضوع L29-S01 «Formes toniques» (صورت‌های تونیک)، صفحهٔ چاپی 132 (PDF 134).",این گزینه نادرست است؛ «se» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,این گزینه نادرست است؛ «son» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,"این گزینه درست است: «soi». Dans une référence générale avec « tout le monde/chacun », « soi » est la forme tonique appropriée.",این گزینه نادرست است؛ «lui» صورت تونیک مناسبِ مرجع این جمله نیست یا با ضمیر فاعلی/ملکی/مفعولی اشتباه شده است.,fr-FR,9235d1cc-3a5d-56c1-867a-4a5cf23b7a7d,4c088667-7ee2-523c-8bc4-92d3aa172eab,,94a7d79b-961b-5c15-bea4-6334dc1baedf,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 29; printed p. 132,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
