schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B142-Q001,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,9523a5bd-c68b-4d30-824d-d85ddb5490a8,L32-S01,,CLOZE_SINGLE,Complétez avec le relatif qui remplace le sujet : « J’ai une voisine ___ travaille à l’hôpital. »,fr-FR,qui,que,où,dont,fr-FR,A,پاسخ درست گزینهٔ A است («qui»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « qui » ضمیر نسبیِ فاعل است: antecedent را به‌عنوان فاعلِ فعلِ جملهٔ وابسته بازمی‌گیرد و پیش از واکه elision نمی‌گیرد.,گزینهٔ A درست است: «qui» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ B نادرست است: «que» برای COD است (و پیش از واکه qu’ می‌شود)؛ اینجا نقش نحوی/ساخت خواسته‌شده با COD تطابق ندارد.,گزینهٔ C نادرست است: «où» فقط وقتی مناسب است که antecedent مکمل مکان یا زمان باشد؛ این گزینه چنین رابطه‌ای ندارد.,گزینهٔ D نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,fr-FR,,fc7cbeee-73c9-5acb-8eca-15c356f132b1,0695eb3b-03ae-52e4-903b-2200cddbd638,e1082694-19e3-54d2-a29a-dfb35f4f19ed,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q002,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,a605b061-2ae5-447e-accb-ae78434440a3,L32-S02,,CLOZE_SINGLE,Complétez : « C’est le film ___ nous regardons ce soir. »,fr-FR,où,dont,que,qui,fr-FR,C,پاسخ درست گزینهٔ C است («que»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « que » ضمیر نسبیِ COD است: antecedent در جملهٔ وابسته مفعول مستقیمِ فعل است؛ پیش از واکه به « qu’ » کوتاه می‌شود.,گزینهٔ A نادرست است: «où» فقط وقتی مناسب است که antecedent مکمل مکان یا زمان باشد؛ این گزینه چنین رابطه‌ای ندارد.,گزینهٔ B نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,گزینهٔ C درست است: «que» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ D نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,fr-FR,02892a23-913d-5fff-8942-ccc2d3b33bfc,65466692-a0fa-5c89-b11a-567f90584a4b,,5e0e835d-e8f8-5b60-91f9-26bc5e7938fc,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q003,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,33028691-996b-4785-b413-c651496405a8,L32-S03,,CLOZE_SINGLE,Choisissez le relatif de lieu : « Voilà le quartier ___ j’ai grandi. »,fr-FR,dont,où,qui,que,fr-FR,B,پاسخ درست گزینهٔ B است («où»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « où » مکمل مکان یا زمان را بازمی‌گیرد؛ بنابراین باید ببینیم antecedent نقش « کجا/چه زمانی» دارد، نه فاعل یا COD.,گزینهٔ A نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,گزینهٔ B درست است: «où» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ C نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,گزینهٔ D نادرست است: «que» برای COD است (و پیش از واکه qu’ می‌شود)؛ اینجا نقش نحوی/ساخت خواسته‌شده با COD تطابق ندارد.,fr-FR,86aeb7ab-2da8-582b-988f-c21f96cc1fed,,161602af-6c52-56e0-9600-aace5f2da04b,17fba919-4037-549e-9dc1-56ebe0b560f0,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q004,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,cc58425c-1b50-4810-99a1-446683b31f5f,L32-S04,,CLOZE_SINGLE,Le verbe « avoir besoin de » appelle le relatif : « Voici l’outil ___ j’ai besoin. »,fr-FR,que,qui,où,dont,fr-FR,D,پاسخ درست گزینهٔ D است («dont»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « dont » رابطه‌ای را جایگزین می‌کند که با « de » ساخته می‌شود؛ این رابطه می‌تواند مکملِ فعل، اسم یا صفت باشد و « de » دوباره تکرار نمی‌شود.,گزینهٔ A نادرست است: «que» برای COD است (و پیش از واکه qu’ می‌شود)؛ اینجا نقش نحوی/ساخت خواسته‌شده با COD تطابق ندارد.,گزینهٔ B نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,گزینهٔ C نادرست است: «où» فقط وقتی مناسب است که antecedent مکمل مکان یا زمان باشد؛ این گزینه چنین رابطه‌ای ندارد.,گزینهٔ D درست است: «dont» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,fr-FR,efa4cd56-d85d-596d-a51b-670ef9210723,dac62b22-7d9b-540f-b765-e4ad0c1fd476,da720c4a-125b-50a5-9b3f-d00b7875a868,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q005,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,f4081368-9e3a-4590-8cf1-ec24453a7651,L32-S05,,CLOZE_SINGLE,"Sans antécédent exprimé, complétez : « Je comprends ___ tu veux dire. »",fr-FR,ce que,ce qui,ce dont,ce où,fr-FR,A,پاسخ درست گزینهٔ A است («ce que»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. وقتی antecedent اسمی صریح نداریم، « ce qui / ce que / ce dont » به معنای «آنچه» می‌آید؛ انتخاب بین آن‌ها همچنان از نقش نحوی می‌آید: sujet، COD یا complément en de.,گزینهٔ A درست است: «ce que» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ B نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,گزینهٔ C نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,گزینهٔ D نادرست است: «ce où» در این الگوی «آنچه» جزو سه ساخت هدف کتاب نیست؛ باید بر اساس sujet/COD/de بین ce qui، ce que و ce dont انتخاب شود.,fr-FR,,eb47f622-36f6-59f2-82bd-46e049086b53,bad12f9b-378d-52a7-bed8-59d6543f018b,8f548b7c-4e12-50dd-b6b6-2de826830182,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q006,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,7eb2441f-f3fd-4c09-bf72-9fae5057a06b,L32-S07,,CLOZE_SINGLE,"Après « sur » et avec l’antécédent masculin singulier « le dossier », complétez : « le dossier sur ___ je travaille ». ",fr-FR,lesquels,lesquelles,lequel,laquelle,fr-FR,C,پاسخ درست گزینهٔ C است («lequel»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. ضمیرهای نسبی مرکب « lequel/laquelle/lesquels/lesquelles » معمولاً پس از préposition می‌آیند و با antecedent در جنس و شمار توافق می‌کنند؛ با « à » و « de » نیز شکل‌های قراردادی مانند « auquel » و « duquel » ساخته می‌شود.,گزینهٔ A نادرست است: شکل «lesquels» از نظر جنس/شمار antecedent یا نوع préposition/انقباض با ساخت جمله هماهنگ نیست.,گزینهٔ B نادرست است: شکل «lesquelles» از نظر جنس/شمار antecedent یا نوع préposition/انقباض با ساخت جمله هماهنگ نیست.,گزینهٔ C درست است: «lequel» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ D نادرست است: شکل «laquelle» از نظر جنس/شمار antecedent یا نوع préposition/انقباض با ساخت جمله هماهنگ نیست.,fr-FR,eaf2061b-67b2-5370-bb06-e92ba4ef732d,81f84ab6-2e67-583e-84f2-d98fe0be201b,,0fce5a35-db3d-51b1-bd00-f4b35b056c14,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q007,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,9523a5bd-c68b-4d30-824d-d85ddb5490a8,L32-S01,,CLOZE_CONTEXT,Contexte : Vous décrivez une collègue ; c’est elle qui effectue l’action. « La collègue ___ arrive demain connaît déjà le projet. »,fr-FR,dont,qui,que,où,fr-FR,B,پاسخ درست گزینهٔ B است («qui»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « qui » ضمیر نسبیِ فاعل است: antecedent را به‌عنوان فاعلِ فعلِ جملهٔ وابسته بازمی‌گیرد و پیش از واکه elision نمی‌گیرد.,گزینهٔ A نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,گزینهٔ B درست است: «qui» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ C نادرست است: «que» برای COD است (و پیش از واکه qu’ می‌شود)؛ اینجا نقش نحوی/ساخت خواسته‌شده با COD تطابق ندارد.,گزینهٔ D نادرست است: «où» فقط وقتی مناسب است که antecedent مکمل مکان یا زمان باشد؛ این گزینه چنین رابطه‌ای ندارد.,fr-FR,fc7cbeee-73c9-5acb-8eca-15c356f132b1,,0695eb3b-03ae-52e4-903b-2200cddbd638,e1082694-19e3-54d2-a29a-dfb35f4f19ed,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q008,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,a605b061-2ae5-447e-accb-ae78434440a3,L32-S02,,CLOZE_CONTEXT,Contexte : Vous parlez d’une chanson ; vous écoutez cette chanson. « La chanson ___ j’écoute vient du Québec. »,fr-FR,qui,où,dont,que,fr-FR,D,پاسخ درست گزینهٔ D است («que»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « que » ضمیر نسبیِ COD است: antecedent در جملهٔ وابسته مفعول مستقیمِ فعل است؛ پیش از واکه به « qu’ » کوتاه می‌شود.,گزینهٔ A نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,گزینهٔ B نادرست است: «où» فقط وقتی مناسب است که antecedent مکمل مکان یا زمان باشد؛ این گزینه چنین رابطه‌ای ندارد.,گزینهٔ C نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,گزینهٔ D درست است: «que» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,fr-FR,02892a23-913d-5fff-8942-ccc2d3b33bfc,65466692-a0fa-5c89-b11a-567f90584a4b,5e0e835d-e8f8-5b60-91f9-26bc5e7938fc,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q009,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,33028691-996b-4785-b413-c651496405a8,L32-S03,,CLOZE_CONTEXT,"Contexte : On évoque une date précise. « Le jour ___ nous nous sommes rencontrés, il neigeait. »",fr-FR,où,que,qui,dont,fr-FR,A,پاسخ درست گزینهٔ A است («où»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « où » مکمل مکان یا زمان را بازمی‌گیرد؛ بنابراین باید ببینیم antecedent نقش « کجا/چه زمانی» دارد، نه فاعل یا COD.,گزینهٔ A درست است: «où» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ B نادرست است: «que» برای COD است (و پیش از واکه qu’ می‌شود)؛ اینجا نقش نحوی/ساخت خواسته‌شده با COD تطابق ندارد.,گزینهٔ C نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,گزینهٔ D نادرست است: «dont» وجود رابطهٔ «de» را فرض می‌کند؛ در این گزینه ساخت فعل/اسم/صفت چنین «de»ای را توجیه نمی‌کند یا ساخت دیگری لازم است.,fr-FR,,86aeb7ab-2da8-582b-988f-c21f96cc1fed,161602af-6c52-56e0-9600-aace5f2da04b,17fba919-4037-549e-9dc1-56ebe0b560f0,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B142-Q010,1,4ec05ffb-8465-4c5c-9a50-d67136ad0472,L32,cc58425c-1b50-4810-99a1-446683b31f5f,L32-S04,,CLOZE_CONTEXT,Contexte : Le verbe est « parler de ». « L’écrivain ___ tout le monde parle vient de publier un roman. »,fr-FR,qui,où,dont,que,fr-FR,C,پاسخ درست گزینهٔ C است («dont»). برای حل این سؤال، ابتدا باید نقش antecedent را داخل proposition relative مشخص کنیم و سپس relatif یا préposition مناسب را انتخاب کنیم. « dont » رابطه‌ای را جایگزین می‌کند که با « de » ساخته می‌شود؛ این رابطه می‌تواند مکملِ فعل، اسم یا صفت باشد و « de » دوباره تکرار نمی‌شود.,گزینهٔ A نادرست است: «qui» زمانی می‌آید که antecedent فاعلِ فعلِ relative باشد؛ در این گزینه نقش مورد نیاز متفاوت است.,گزینهٔ B نادرست است: «où» فقط وقتی مناسب است که antecedent مکمل مکان یا زمان باشد؛ این گزینه چنین رابطه‌ای ندارد.,گزینهٔ C درست است: «dont» دقیقاً با نقش نحوی و ساخت مورد نیاز جمله هماهنگ است.,گزینهٔ D نادرست است: «que» برای COD است (و پیش از واکه qu’ می‌شود)؛ اینجا نقش نحوی/ساخت خواسته‌شده با COD تطابق ندارد.,fr-FR,efa4cd56-d85d-596d-a51b-670ef9210723,dac62b22-7d9b-540f-b765-e4ad0c1fd476,,da720c4a-125b-50a5-9b3f-d00b7875a868,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 32; printed pp. 140-147,chatgpt-qb-runner-v1.0,,TAG021|TAG027|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
