schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B109-Q001,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,6116a265-0854-47df-bd77-e8497f5ded0f,L25-S01,,CLOZE_SINGLE,"Complétez : Le rendez-vous est ___ dix heures, devant le musée.",fr-FR,à,de,jusqu’à,à partir de,fr-FR,A,«à» یک نقطهٔ مشخص در زمان یا مکان را معرفی می‌کند؛ برای مثال «à neuf heures» یا «au troisième étage». با توجه به معنای جمله، گزینهٔ «à» رابطهٔ موردنیاز را درست می‌سازد.,این گزینه درست است؛ «à» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,«de» به‌تنهایی در این بافت ساعت دقیق را معرفی نمی‌کند؛ برای یک نقطهٔ زمانی مشخص، الگوی درست «à + heure» است.,این گزینه حد نهایی را نشان می‌دهد، نه یک نقطهٔ دقیقِ مستقل؛ بنابراین معنای سؤال را از «در ساعت/در نقطهٔ مشخص» به «تا آن ساعت/نقطه» تغییر می‌دهد.,این گزینه آغاز یک بازه را می‌رساند و برای بیان یک نقطهٔ دقیق به‌تنهایی مناسب نیست؛ ضمن اینکه شکل «à partir neuf heures» بدون «de» نیز نادرست است.,fr-FR,,f2e5f7be-db9c-516f-9971-7e6f38d386fd,9a384ec0-a81e-50d7-9c2b-955fc95064ba,888371a5-0738-5f56-8f11-06b3a11b5ad9,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q002,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,b44a169b-4f28-4d4e-8fe2-bd68a14bec40,L25-S02,,CLOZE_SINGLE,Quel couple complète la phrase ? Le bureau est ouvert ___ huit heures ___ seize heures.,fr-FR,à partir de … jusqu’à,de … à,à … de,jusqu’à … de,fr-FR,B,ساخت «de…à…» دو کرانِ یک بازه یا فاصله را به هم وصل می‌کند؛ با حرف تعریف ممکن است به صورت «du…au…» بیاید. با توجه به معنای جمله، گزینهٔ «de … à» رابطهٔ موردنیاز را درست می‌سازد.,این ترکیب می‌تواند آغاز و پایان را بیان کند، اما سؤال الگوی مشخص «de…à…» را می‌سنجد؛ ساخت مورد انتظار دو کران را مستقیماً با «de…à» پیوند می‌دهد.,این گزینه درست است؛ «de … à» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,ترتیب دو حرف اضافه وارونه است. برای بازه، کران اول با «de» و کران دوم با «à» می‌آید: «de…à…».,ترتیب دو حرف اضافه وارونه است. برای بازه، کران اول با «de» و کران دوم با «à» می‌آید: «de…à…».,fr-FR,ede3b43f-2cf4-5031-9829-a3fdb0e45ae0,,cfa29221-42c2-507f-b1ac-0c32214f9d12,6ad2b8a6-4af0-5bcd-9f20-35e6e1b447cc,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q003,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,ce9efb13-98f1-4f9c-b71a-15411574732b,L25-S03,,CLOZE_SINGLE,Complétez : Je reste à l’atelier ___ quinze heures.,fr-FR,de,vers,jusqu’à,à partir de,fr-FR,C,«jusqu’à» حد یا کران نهایی را در زمان یا مکان نشان می‌دهد. با توجه به معنای جمله، گزینهٔ «jusqu’à» رابطهٔ موردنیاز را درست می‌سازد.,«de» به‌تنهایی حد نهایی را بیان نمی‌کند؛ برای مشخص کردن پایان باید «jusqu’à» بیاید.,«vers» تقریب را می‌رساند و پایان یک بازه را مشخص نمی‌کند؛ بنابراین مفهوم «تا ساعت/تا مکان» از بین می‌رود.,این گزینه درست است؛ «jusqu’à» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,این گزینه نقطهٔ آغاز را می‌رساند، در حالی که «jusqu’à» حد نهایی را مشخص می‌کند؛ جهت زمانی/مکانی دو ساخت برعکس است.,fr-FR,e2a07297-014e-55c1-a068-ad588a8297bf,adf7f097-54e0-5ffb-abfa-6a5431db6797,,fe4b38ec-db53-5caa-88b2-b7b7d50cbf6d,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q004,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,a7b92bcb-fb8b-4cbe-864e-ba7d91cf86a2,L25-S04,,CLOZE_SINGLE,Complétez : Le nouvel horaire s’applique ___ vendredi.,fr-FR,jusqu’à,entre,environ,à partir de,fr-FR,D,«à partir de» نقطهٔ شروعِ یک دوره، وضعیت یا مسیر را نشان می‌دهد. با توجه به معنای جمله، گزینهٔ «à partir de» رابطهٔ موردنیاز را درست می‌سازد.,«jusqu’à» پایان را نشان می‌دهد، نه آغاز؛ بنابراین معنای «از... به بعد» یا شروع یک وضعیت را وارونه می‌کند.,«entre» رابطهٔ میان دو عنصر را بیان می‌کند و نشانگر آغاز یک بازه نیست.,این گزینه تقریب را می‌رساند، نه نقطهٔ شروع یک دوره یا وضعیت.,این گزینه درست است؛ «à partir de» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,fr-FR,110ae664-6771-5a74-b445-545bf862a011,6f22a99a-567e-504f-8d44-1a87a73bbf0e,89ee4248-fdf6-561b-baa2-5949cdc44183,,HARD,2.7,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q005,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,5f6c62e9-ec9a-4e8f-87cb-bbde0201628d,L25-S05,,CLOZE_SINGLE,Complétez : Nous arriverons ___ vingt heures.,fr-FR,vers,jusqu’à,de,parmi,fr-FR,A,«vers» و «environ» هر دو تقریب را می‌رسانند؛ «vers» با ساعت یا جهت بسیار رایج است و «environ» برای مقدار تقریبی نیز به‌کار می‌رود. با توجه به معنای جمله، گزینهٔ «vers» رابطهٔ موردنیاز را درست می‌سازد.,این گزینه درست است؛ «vers» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,این گزینه حد نهایی می‌سازد و هیچ معنای تقریبی ندارد؛ «تا ساعت...» با «حدود ساعت...» متفاوت است.,این گزینه با نوع تقریب و ساخت موردنیاز جمله سازگار نیست.,این گزینه رابطهٔ میان عناصر/درون گروه را بیان می‌کند و به تقریب زمانی مربوط نیست.,fr-FR,,b3769273-f545-5539-847c-dfc55b28553e,7a8b3f5f-13bd-586d-bdea-40d28944570c,9ee4f919-4664-5268-9e81-a9d0248d7dc7,HARD,2.7,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q006,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,b852b77d-c1dd-4271-8fb9-fa5e05b5f60f,L25-S06,,CLOZE_SINGLE,Complétez : Cette lettre est choisie ___ toutes les lettres de l’alphabet.,fr-FR,jusqu’à,parmi,entre,de,fr-FR,B,«entre» معمولاً رابطهٔ میان دو عنصر/دو مرجع را می‌سازد، در حالی که «parmi» یک عنصر را درون مجموعه‌ای چندعضوی قرار می‌دهد؛ «entre nous» نیز می‌تواند معنای «بین خودمان» داشته باشد. با توجه به معنای جمله، گزینهٔ «parmi» رابطهٔ موردنیاز را درست می‌سازد.,«jusqu’à» حد نهایی را می‌سازد و به تمایز میان دو عنصر و چند عنصر مربوط نیست.,این گزینه درست است؛ «parmi» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,این گزینه تمایز «entre = دو عنصر/رابطهٔ دوتایی» و «parmi = در میان چند عنصر» را رعایت نمی‌کند.,این گزینه تمایز «entre = دو عنصر/رابطهٔ دوتایی» و «parmi = در میان چند عنصر» را رعایت نمی‌کند.,fr-FR,5020ae96-309c-500b-9f55-90f358c7923a,,2d503b96-33b8-5eb4-a1a5-31eaa6871902,973e0108-732c-50e8-ab45-2fcb44ea7ff6,VERY_HARD,3.7,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q007,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,6116a265-0854-47df-bd77-e8497f5ded0f,L25-S01,,CLOZE_CONTEXT,Complétez : Nous nous retrouvons ___ neuf heures sur le campus sud.,fr-FR,jusqu’à,à partir de,à,de,fr-FR,C,«à» یک نقطهٔ مشخص در زمان یا مکان را معرفی می‌کند؛ برای مثال «à neuf heures» یا «au troisième étage». با توجه به معنای جمله، گزینهٔ «à» رابطهٔ موردنیاز را درست می‌سازد.,این گزینه حد نهایی را نشان می‌دهد، نه یک نقطهٔ دقیقِ مستقل؛ بنابراین معنای سؤال را از «در ساعت/در نقطهٔ مشخص» به «تا آن ساعت/نقطه» تغییر می‌دهد.,این گزینه آغاز یک بازه را می‌رساند و برای بیان یک نقطهٔ دقیق به‌تنهایی مناسب نیست؛ ضمن اینکه شکل «à partir neuf heures» بدون «de» نیز نادرست است.,این گزینه درست است؛ «à» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,«de» به‌تنهایی در این بافت ساعت دقیق را معرفی نمی‌کند؛ برای یک نقطهٔ زمانی مشخص، الگوی درست «à + heure» است.,fr-FR,f2e5f7be-db9c-516f-9971-7e6f38d386fd,9a384ec0-a81e-50d7-9c2b-955fc95064ba,,888371a5-0738-5f56-8f11-06b3a11b5ad9,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q008,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,b44a169b-4f28-4d4e-8fe2-bd68a14bec40,L25-S02,,CLOZE_CONTEXT,"Choisissez le couple correct : La permanence fonctionne ___ quatorze heures ___ vingt-trois heures, mercredi.",fr-FR,à … de,jusqu’à … de,à partir de … jusqu’à,de … à,fr-FR,D,ساخت «de…à…» دو کرانِ یک بازه یا فاصله را به هم وصل می‌کند؛ با حرف تعریف ممکن است به صورت «du…au…» بیاید. با توجه به معنای جمله، گزینهٔ «de … à» رابطهٔ موردنیاز را درست می‌سازد.,ترتیب دو حرف اضافه وارونه است. برای بازه، کران اول با «de» و کران دوم با «à» می‌آید: «de…à…».,ترتیب دو حرف اضافه وارونه است. برای بازه، کران اول با «de» و کران دوم با «à» می‌آید: «de…à…».,این ترکیب می‌تواند آغاز و پایان را بیان کند، اما سؤال الگوی مشخص «de…à…» را می‌سنجد؛ ساخت مورد انتظار دو کران را مستقیماً با «de…à» پیوند می‌دهد.,این گزینه درست است؛ «de … à» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,fr-FR,ede3b43f-2cf4-5031-9829-a3fdb0e45ae0,cfa29221-42c2-507f-b1ac-0c32214f9d12,6ad2b8a6-4af0-5bcd-9f20-35e6e1b447cc,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q009,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,ce9efb13-98f1-4f9c-b71a-15411574732b,L25-S03,,CLOZE_CONTEXT,Choisissez le marqueur de limite finale : Le service fonctionne ___ vingt-deux heures ce soir.,fr-FR,jusqu’à,à partir de,de,vers,fr-FR,A,«jusqu’à» حد یا کران نهایی را در زمان یا مکان نشان می‌دهد. با توجه به معنای جمله، گزینهٔ «jusqu’à» رابطهٔ موردنیاز را درست می‌سازد.,این گزینه درست است؛ «jusqu’à» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,این گزینه نقطهٔ آغاز را می‌رساند، در حالی که «jusqu’à» حد نهایی را مشخص می‌کند؛ جهت زمانی/مکانی دو ساخت برعکس است.,«de» به‌تنهایی حد نهایی را بیان نمی‌کند؛ برای مشخص کردن پایان باید «jusqu’à» بیاید.,«vers» تقریب را می‌رساند و پایان یک بازه را مشخص نمی‌کند؛ بنابراین مفهوم «تا ساعت/تا مکان» از بین می‌رود.,fr-FR,,e2a07297-014e-55c1-a068-ad588a8297bf,adf7f097-54e0-5ffb-abfa-6a5431db6797,fe4b38ec-db53-5caa-88b2-b7b7d50cbf6d,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B109-Q010,1,aece8fe7-c303-4257-a531-a3d6e0f242de,L25,a7b92bcb-fb8b-4cbe-864e-ba7d91cf86a2,L25-S04,,CLOZE_CONTEXT,Choisissez le marqueur du point de départ : Les travaux commencent ___ mardi.,fr-FR,environ,à partir de,jusqu’à,entre,fr-FR,B,«à partir de» نقطهٔ شروعِ یک دوره، وضعیت یا مسیر را نشان می‌دهد. با توجه به معنای جمله، گزینهٔ «à partir de» رابطهٔ موردنیاز را درست می‌سازد.,این گزینه تقریب را می‌رساند، نه نقطهٔ شروع یک دوره یا وضعیت.,این گزینه درست است؛ «à partir de» دقیقاً رابطهٔ هدفِ سؤال را حفظ می‌کند و با ساخت و معنای جمله سازگار است.,«jusqu’à» پایان را نشان می‌دهد، نه آغاز؛ بنابراین معنای «از... به بعد» یا شروع یک وضعیت را وارونه می‌کند.,«entre» رابطهٔ میان دو عنصر را بیان می‌کند و نشانگر آغاز یک بازه نیست.,fr-FR,110ae664-6771-5a74-b445-545bf862a011,,6f22a99a-567e-504f-8d44-1a87a73bbf0e,89ee4248-fdf6-561b-baa2-5949cdc44183,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 25; printed p. 106,chatgpt-qb-runner-v1.0,,TAG016|TAG017|TAG018,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
