schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B199-Q001,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,75c52476-0ac0-4edd-997b-e59d7c3bdafe,L44-S01,,CLOZE_SINGLE,"Quand nous sommes arrivés au cinéma, le film ___ depuis dix minutes.",fr-FR,avait déjà commencé,commençait seulement,a commencé après notre arrivée,commencera,fr-FR,A,Le début du film est antérieur à notre arrivée passée : le plus-que-parfait convient.,Correct. Le début du film est antérieur à notre arrivée passée : le plus-que-parfait convient.,Incorrect : Le début du film est antérieur à notre arrivée passée : le plus-que-parfait convient.,Incorrect : Le début du film est antérieur à notre arrivée passée : le plus-que-parfait convient.,Incorrect : Le début du film est antérieur à notre arrivée passée : le plus-que-parfait convient.,fr-FR,,d127b2c9-c4f7-584b-aa54-feebc95ca6e7,10468ec6-28a1-54e6-acee-ed42cff21d26,29c3783c-9a1a-55ac-a5ec-409ac7a31e43,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q002,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,17522220-c62c-4b8e-a0a6-2c64e5c1923c,L44-S02,,CLOZE_SINGLE,Complétez au plus-que-parfait : « Nous ___ le dossier avant la réunion. » (finir),fr-FR,avons fini,avions fini,finissions,aurons fini,fr-FR,B,Le plus-que-parfait se forme ici avec « avoir » à l’imparfait + participe passé : « avions fini ».,Incorrect : Le plus-que-parfait se forme ici avec « avoir » à l’imparfait + participe passé : « avions fini ».,Correct. Le plus-que-parfait se forme ici avec « avoir » à l’imparfait + participe passé : « avions fini ».,Incorrect : Le plus-que-parfait se forme ici avec « avoir » à l’imparfait + participe passé : « avions fini ».,Incorrect : Le plus-que-parfait se forme ici avec « avoir » à l’imparfait + participe passé : « avions fini ».,fr-FR,5eebc3d2-9110-5118-b738-b4ed353bae80,,3eb36f73-c768-572f-b897-1de56dd8c360,bc3abd71-f4af-5991-a4da-baf0e48cd4c8,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q003,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,1822c46b-4b9c-4907-8ed0-5aa25700f554,L44-S03,,CLOZE_SINGLE,"Quand je me suis levé, ma sœur ___ déjà le petit déjeuner.",fr-FR,préparait seulement au même moment,a préparé ensuite,avait préparé,préparera,fr-FR,C,L’action accomplie avant le point de référence passé prend le plus-que-parfait.,Incorrect : L’action accomplie avant le point de référence passé prend le plus-que-parfait.,Incorrect : L’action accomplie avant le point de référence passé prend le plus-que-parfait.,Correct. L’action accomplie avant le point de référence passé prend le plus-que-parfait.,Incorrect : L’action accomplie avant le point de référence passé prend le plus-que-parfait.,fr-FR,e72ac7ad-6385-534c-9e57-c7767b903006,6b0a1fd6-68d7-5ac5-ae10-2fb75b5b719b,,7eb3bf31-1a04-56a4-9316-9eac43c5d7da,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q004,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,17522220-c62c-4b8e-a0a6-2c64e5c1923c,L44-S02,,CLOZE_SINGLE,Complétez au plus-que-parfait : « Elle ___ avant minuit. » (partir),fr-FR,a été partie,partait,avait parti,était partie,fr-FR,D,"Avec « partir », l’auxiliaire est « être » : « elle était partie ».","Incorrect : Avec « partir », l’auxiliaire est « être » : « elle était partie ».","Incorrect : Avec « partir », l’auxiliaire est « être » : « elle était partie ».","Incorrect : Avec « partir », l’auxiliaire est « être » : « elle était partie ».","Correct. Avec « partir », l’auxiliaire est « être » : « elle était partie ».",fr-FR,5eebc3d2-9110-5118-b738-b4ed353bae80,3eb36f73-c768-572f-b897-1de56dd8c360,bc3abd71-f4af-5991-a4da-baf0e48cd4c8,,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q005,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,75c52476-0ac0-4edd-997b-e59d7c3bdafe,L44-S01,,CLOZE_CONTEXT,Le serveur nous a apporté l’addition que nous ___ dix minutes plus tôt.,fr-FR,avions demandée,demandions encore,avons demandée après,demanderons,fr-FR,A,La demande précède l’arrivée de l’addition dans le récit.,Correct. La demande précède l’arrivée de l’addition dans le récit.,Incorrect : La demande précède l’arrivée de l’addition dans le récit.,Incorrect : La demande précède l’arrivée de l’addition dans le récit.,Incorrect : La demande précède l’arrivée de l’addition dans le récit.,fr-FR,,d127b2c9-c4f7-584b-aa54-feebc95ca6e7,10468ec6-28a1-54e6-acee-ed42cff21d26,29c3783c-9a1a-55ac-a5ec-409ac7a31e43,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q006,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,17522220-c62c-4b8e-a0a6-2c64e5c1923c,L44-S02,,CLOZE_CONTEXT,Luc était fatigué parce qu’il ___ très tard la veille.,fr-FR,s’a couché,s’était couché,avait couché,se couchait uniquement,fr-FR,B,Le verbe pronominal se construit avec « être » à l’imparfait : « s’était couché ».,Incorrect : Le verbe pronominal se construit avec « être » à l’imparfait : « s’était couché ».,Correct. Le verbe pronominal se construit avec « être » à l’imparfait : « s’était couché ».,Incorrect : Le verbe pronominal se construit avec « être » à l’imparfait : « s’était couché ».,Incorrect : Le verbe pronominal se construit avec « être » à l’imparfait : « s’était couché ».,fr-FR,5eebc3d2-9110-5118-b738-b4ed353bae80,,3eb36f73-c768-572f-b897-1de56dd8c360,bc3abd71-f4af-5991-a4da-baf0e48cd4c8,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q007,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,1822c46b-4b9c-4907-8ed0-5aa25700f554,L44-S03,,CLOZE_CONTEXT,"Quand le médecin est arrivé, le patient ___ connaissance depuis quelques minutes et l’infirmière appelait sa famille.",fr-FR,perdait seulement,a perdu ensuite,avait perdu,perdra,fr-FR,C,La perte de connaissance est antérieure à l’arrivée du médecin.,Incorrect : La perte de connaissance est antérieure à l’arrivée du médecin.,Incorrect : La perte de connaissance est antérieure à l’arrivée du médecin.,Correct. La perte de connaissance est antérieure à l’arrivée du médecin.,Incorrect : La perte de connaissance est antérieure à l’arrivée du médecin.,fr-FR,e72ac7ad-6385-534c-9e57-c7767b903006,6b0a1fd6-68d7-5ac5-ae10-2fb75b5b719b,,7eb3bf31-1a04-56a4-9316-9eac43c5d7da,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q008,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,75c52476-0ac0-4edd-997b-e59d7c3bdafe,L44-S01,,CLOZE_CONTEXT,Elle a retrouvé le livre qu’elle ___ chez sa cousine l’été précédent.,fr-FR,oubliait encore,a oublié après l’avoir retrouvé,oubliera,avait oublié,fr-FR,D,L’oubli précède le moment où elle retrouve le livre.,Incorrect : L’oubli précède le moment où elle retrouve le livre.,Incorrect : L’oubli précède le moment où elle retrouve le livre.,Incorrect : L’oubli précède le moment où elle retrouve le livre.,Correct. L’oubli précède le moment où elle retrouve le livre.,fr-FR,d127b2c9-c4f7-584b-aa54-feebc95ca6e7,10468ec6-28a1-54e6-acee-ed42cff21d26,29c3783c-9a1a-55ac-a5ec-409ac7a31e43,,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q009,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,17522220-c62c-4b8e-a0a6-2c64e5c1923c,L44-S02,,CLOZE_CONTEXT,Nous avons revu les photos que Paul ___ pendant le voyage.,fr-FR,avait prises,avait prit,était prises,prenait seulement,fr-FR,A,Le plus-que-parfait se forme avec « avait » + participe passé ; ici « prises » s’accorde avec le COD antéposé.,Correct. Le plus-que-parfait se forme avec « avait » + participe passé ; ici « prises » s’accorde avec le COD antéposé.,Incorrect : Le plus-que-parfait se forme avec « avait » + participe passé ; ici « prises » s’accorde avec le COD antéposé.,Incorrect : Le plus-que-parfait se forme avec « avait » + participe passé ; ici « prises » s’accorde avec le COD antéposé.,Incorrect : Le plus-que-parfait se forme avec « avait » + participe passé ; ici « prises » s’accorde avec le COD antéposé.,fr-FR,,5eebc3d2-9110-5118-b738-b4ed353bae80,3eb36f73-c768-572f-b897-1de56dd8c360,bc3abd71-f4af-5991-a4da-baf0e48cd4c8,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B199-Q010,1,7b460b08-fac3-4f7c-bec0-0e1863fbcca3,L44,1822c46b-4b9c-4907-8ed0-5aa25700f554,L44-S03,,CLOZE_CONTEXT,"Lorsque le train est entré en gare, nous ___ déjà nos billets et nous attendions sur le quai.",fr-FR,achetions encore,avions acheté,avons acheté après l’arrivée,achèterons,fr-FR,B,L’achat des billets précède l’entrée du train ; l’attente est simultanée.,Incorrect : L’achat des billets précède l’entrée du train ; l’attente est simultanée.,Correct. L’achat des billets précède l’entrée du train ; l’attente est simultanée.,Incorrect : L’achat des billets précède l’entrée du train ; l’attente est simultanée.,Incorrect : L’achat des billets précède l’entrée du train ; l’attente est simultanée.,fr-FR,e72ac7ad-6385-534c-9e57-c7767b903006,,6b0a1fd6-68d7-5ac5-ae10-2fb75b5b719b,7eb3bf31-1a04-56a4-9316-9eac43c5d7da,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 44; printed p. 214,chatgpt-qb-runner-v1.0,,TAG002|TAG017,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
