schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B088-Q001,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,ca464ada-46fe-413a-b5ea-86e9b46350f7,L20-S01,,CLOZE_SINGLE,Complétez la reprise pronominale : « Elle est fière de son résultat ; elle ___ est fière. »,fr-FR,le,lui,y,en,fr-FR,D,قاعدهٔ آموزشی: ضمیر «en» معمولاً گروهی را که با «de» ساخته شده و به یک چیز، موضوع یا مفهوم اشاره می‌کند جایگزین می‌کند. بنابراین باید اول ساخت اصلی فعل/صفت را پیدا کرد؛ اگر مکملِ چیز با «de» آمده باشد، «en» پیش از فعل صرف‌شده قرار می‌گیرد. کاربرد در همین سؤال: مکمل اصلی با «de» ساخته شده و به یک چیز/موضوع اشاره می‌کند؛ پس «en» جای آن را می‌گیرد. در نتیجه صورت درستِ این سؤال «en» است. دام و نکتهٔ تشخیصی: «en» را نباید صرفاً بر اساس معنی فارسی انتخاب کرد؛ تعیین‌کننده این است که مکمل در ساخت فرانسوی با «de» آمده باشد. «le/la/les» معمولاً مفعول مستقیم را می‌گیرند و «y» معمولاً مکان یا «à + chose» را. پس پاسخ ثبت‌شده «D — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S01 «« en » remplace « de + nom » / en به‌جای de+اسم»، صفحهٔ چاپی 90 و 92 (PDF ص. 92 و 94).,گزینهٔ A پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون ضمیر مفعولی مستقیم «le/la/les» حرف اضافهٔ «de» را حفظ نمی‌کند؛ این مکمل مستقیم نیست.,گزینهٔ B پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون «lui» معمولاً متمم شخصیِ مرتبط با «à» را می‌گیرد، نه مکملِ چیزی که با «de» ساخته شده است.,گزینهٔ C پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» معمولاً مکان یا «à + chose» را جایگزین می‌کند؛ اینجا رابطهٔ پایه «de + chose» است.,گزینهٔ D درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. مکمل اصلی با «de» ساخته شده و به یک چیز/موضوع اشاره می‌کند؛ پس «en» جای آن را می‌گیرد. در نتیجه صورت درستِ این سؤال «en» است.,fr-FR,f9b2c2f4-eecb-54a7-b951-1c60884d7d03,e02b4bae-260c-539e-9541-51bdf554b94b,cb28c5be-6afb-5244-8998-207aed7939a5,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,"Lesson 20; printed p. 90,92",chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q002,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,b6d899ef-5bd9-4fe9-b1a3-64ce4703fc62,L20-S02,,CLOZE_SINGLE,"Complétez la réponse : « Tu bois du lait le matin ? — Oui, j’___ bois. »",fr-FR,en,le,lui,y,fr-FR,A,قاعدهٔ آموزشی: وقتی اسم با article partitif یا یک مقدار نامعین آمده باشد، «en» می‌تواند آن اسم را جایگزین کند. اگر عدد یا مقدار صریح باقی بماند، «en» همچنان لازم است و مقدار معمولاً بعد از فعل می‌آید؛ در نفی، «en» قبل از فعل می‌ماند و «un/une» می‌تواند حذف شود. کاربرد در همین سؤال: اسم/مقدار نامعینِ جمله با «en» بازگرفته می‌شود و «en» پیش از فعل می‌آید؛ صورت درست «en» است. دام و نکتهٔ تشخیصی: دو خطای رایج، حذف «en» وقتی عدد باقی مانده و قرار دادن «en» بعد از فعل است. در «il y a» ترتیب تثبیت‌شده «il y en a» است. پس پاسخ ثبت‌شده «A — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S02 «« en » et partitif / en و partitif»، صفحهٔ چاپی 90 (PDF ص. 92).,گزینهٔ A درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. اسم/مقدار نامعینِ جمله با «en» بازگرفته می‌شود و «en» پیش از فعل می‌آید؛ صورت درست «en» است.,گزینهٔ B پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون این گزینه جایگاه یا نقش کمیتیِ «en» را طبق الگوی درس رعایت نمی‌کند.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون «lui» ضمیر متمم شخصی است و نقش کمیتی/partitifِ «en» را ندارد.,گزینهٔ D پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» جایگزین partitif یا مقدار نامعین نمی‌شود؛ برای این نقش «en» لازم است.,fr-FR,,cf01d355-7293-5cf4-8b83-047bc7caa6b9,6417ef35-86fe-503a-8a39-69406737509d,2244a25b-405c-5a03-8b3a-eb33d11eaaa4,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 90,chatgpt-qb-runner-v1.0,,TAG020|TAG034,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q003,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,00ed869e-93f9-40b0-9ec0-321dcd6b278e,L20-S03,,CLOZE_SINGLE,Complétez : « Marc parle souvent de ce projet ; il ___ parle même pendant le déjeuner. »,fr-FR,le,en,lui,y,fr-FR,B,"قاعدهٔ آموزشی: با افعالی مانند «parler de», «rêver de» و «s’occuper de»، اگر مکمل یک چیز/موضوع باشد، «de + chose» معمولاً با «en» جایگزین می‌شود. اما برای شخص، کتاب معمولاً «de + pronom tonique» مانند «de lui / d’elle / d’eux» را به‌کار می‌برد. کاربرد در همین سؤال: فعل این بافت با «de» ساخته شده و مرجع یک چیز/موضوع است؛ بنابراین «en» انتخاب طبیعی است. صورت درست «en» است. دام و نکتهٔ تشخیصی: وجود «de» به‌تنهایی کافی نیست تا برای شخص هم «en» بیاوریم. باید مرجع را از نظر «شخص یا چیز» تشخیص داد؛ این تفاوت مخصوصاً در «parler de quelqu’un» مهم است. پس پاسخ ثبت‌شده «B — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S03 «« en » avec verbes en « de » / en با افعال de»، صفحهٔ چاپی 92 (PDF ص. 94).",گزینهٔ A پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون این گزینه ساخت فعلیِ «de + complément» را با ضمیر مناسب بازنمی‌گرداند.,گزینهٔ B درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. فعل این بافت با «de» ساخته شده و مرجع یک چیز/موضوع است؛ بنابراین «en» انتخاب طبیعی است. صورت درست «en» است.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون «lui» به‌تنهایی نقش «de + chose» را ندارد؛ برای چیز در این ساخت «en» لازم است.,گزینهٔ D پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» برای «à + chose»/مکان است، در حالی که فعل این سؤال با «de» ساخته شده است.,fr-FR,b0abdd92-27a8-554e-931f-bb03a0ed0a99,,2bbea696-be2d-57c6-807d-6675dc3da165,0b4400a6-6b0e-5864-849e-d132fae0ba44,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 92,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q004,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,3dea5185-7931-40ed-b50d-56f004a9d2ae,L20-S04,,CLOZE_SINGLE,"Complétez la réponse à une question d’origine : « Vous revenez de la bibliothèque ? — Oui, nous ___ revenons. »",fr-FR,y,la,en,lui,fr-FR,C,"قاعدهٔ آموزشی: وقتی مکان با «de» مبدأ یا نقطهٔ حرکت را نشان می‌دهد، «en» می‌تواند «de + lieu» را جایگزین کند: «venir de… → en venir», «revenir de… → en revenir». کاربرد در همین سؤال: مکان با «de» به‌عنوان مبدأ معرفی شده است، پس «en» آن را بازمی‌گیرد و پیش از فعل می‌آید. صورت درست «en» است. دام و نکتهٔ تشخیصی: «y» معمولاً به مقصد/مکان یا «à + lieu/chose» مربوط است، نه مبدأیی که با «de» معرفی شده است؛ بنابراین «j’y viens» و «j’en viens» یک نقش یکسان ندارند. پس پاسخ ثبت‌شده «C — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S04 «« en » d’origine / en برای مبدأ»، صفحهٔ چاپی 92 (PDF ص. 94).",گزینهٔ A پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» معمولاً مقصد/مکان را بازمی‌گیرد؛ اینجا مکان مبدأ است و با «de» آمده، پس «en» لازم است.,گزینهٔ B پاسخ درست نیست. «la» کنار گذاشته می‌شود، چون این گزینه نقش «en» برای مبدأ معرفی‌شده با «de» را حفظ نمی‌کند.,گزینهٔ C درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. مکان با «de» به‌عنوان مبدأ معرفی شده است، پس «en» آن را بازمی‌گیرد و پیش از فعل می‌آید. صورت درست «en» است.,گزینهٔ D پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون این ضمیرها رابطهٔ مبدأِ «de + lieu» را نشان نمی‌دهند؛ برای provenance در این الگو «en» به‌کار می‌رود.,fr-FR,2ab5927c-e131-5bae-adec-12c255654916,164039bf-ea21-5b5d-884e-d51c6808249b,,8048fd24-02bd-528f-8d4e-9b78b6e728d7,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 92,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q005,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,c3b56302-aae5-4362-9963-416e7d8e8d71,L20-S05,,CLOZE_SINGLE,"Complétez l’expression courante : « Après dix heures de réunion, j’___ ai assez ! »",fr-FR,y,le,lui,en,fr-FR,D,"قاعدهٔ آموزشی: در چند عبارت بسیار رایج، «en» بخشی از یک ساخت تثبیت‌شده است؛ مانند «s’en aller», «en avoir assez», «en avoir marre», «n’en pouvoir plus», «s’en occuper», «ne vous en faites pas» و «en vouloir à quelqu’un». کاربرد در همین سؤال: این سؤال یک عبارت تثبیت‌شده با «en» را می‌سنجد؛ صورت درست باید همان عبارت رایج را حفظ کند. پاسخ «en» است. دام و نکتهٔ تشخیصی: در این عبارت‌ها نباید همیشه تلاش کرد «en» را به یک «de + nom» آشکار در همان جمله برگرداند؛ بهتر است کل عبارت به‌صورت یک واحد واژگانی/ساختی یاد گرفته شود. پس پاسخ ثبت‌شده «D — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S05 «Expressions figées avec « en » / عبارت‌های ثابت en»، صفحهٔ چاپی 92 (PDF ص. 94).",گزینهٔ A پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون این عبارت با «en» تثبیت شده است و جایگزینی آن با «y» عبارت دیگری یا ساخت نادرست می‌سازد.,گزینهٔ B پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون عبارت ثابت موردنظر «en» را به‌عنوان جزء ساخت می‌خواهد؛ «le/lui» جای آن را نمی‌گیرد.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون عبارت ثابت موردنظر «en» را به‌عنوان جزء ساخت می‌خواهد؛ «le/lui» جای آن را نمی‌گیرد.,گزینهٔ D درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. این سؤال یک عبارت تثبیت‌شده با «en» را می‌سنجد؛ صورت درست باید همان عبارت رایج را حفظ کند. پاسخ «en» است.,fr-FR,1ca765ec-ce05-5f9d-943c-3f3ff19e6b12,a646ac93-65a4-59a6-9bd0-6037edabdb87,1cf72acc-bc48-5ef9-b2f3-63f41b616261,,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 92,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q006,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,ca464ada-46fe-413a-b5ea-86e9b46350f7,L20-S01,,CLOZE_SINGLE,Le complément est une chose introduite par « de ». Complétez : « Nous sommes satisfaits de cette solution et nos partenaires ___ sont satisfaits aussi. »,fr-FR,en,la,lui,y,fr-FR,A,قاعدهٔ آموزشی: ضمیر «en» معمولاً گروهی را که با «de» ساخته شده و به یک چیز، موضوع یا مفهوم اشاره می‌کند جایگزین می‌کند. بنابراین باید اول ساخت اصلی فعل/صفت را پیدا کرد؛ اگر مکملِ چیز با «de» آمده باشد، «en» پیش از فعل صرف‌شده قرار می‌گیرد. کاربرد در همین سؤال: مکمل اصلی با «de» ساخته شده و به یک چیز/موضوع اشاره می‌کند؛ پس «en» جای آن را می‌گیرد. در نتیجه صورت درستِ این سؤال «en» است. دام و نکتهٔ تشخیصی: «en» را نباید صرفاً بر اساس معنی فارسی انتخاب کرد؛ تعیین‌کننده این است که مکمل در ساخت فرانسوی با «de» آمده باشد. «le/la/les» معمولاً مفعول مستقیم را می‌گیرند و «y» معمولاً مکان یا «à + chose» را. پس پاسخ ثبت‌شده «A — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S01 «« en » remplace « de + nom » / en به‌جای de+اسم»، صفحهٔ چاپی 90 و 92 (PDF ص. 92 و 94).,گزینهٔ A درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. مکمل اصلی با «de» ساخته شده و به یک چیز/موضوع اشاره می‌کند؛ پس «en» جای آن را می‌گیرد. در نتیجه صورت درستِ این سؤال «en» است.,گزینهٔ B پاسخ درست نیست. «la» کنار گذاشته می‌شود، چون ضمیر مفعولی مستقیم «le/la/les» حرف اضافهٔ «de» را حفظ نمی‌کند؛ این مکمل مستقیم نیست.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون «lui» معمولاً متمم شخصیِ مرتبط با «à» را می‌گیرد، نه مکملِ چیزی که با «de» ساخته شده است.,گزینهٔ D پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» معمولاً مکان یا «à + chose» را جایگزین می‌کند؛ اینجا رابطهٔ پایه «de + chose» است.,fr-FR,,f9b2c2f4-eecb-54a7-b951-1c60884d7d03,e02b4bae-260c-539e-9541-51bdf554b94b,cb28c5be-6afb-5244-8998-207aed7939a5,HARD,2.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,"Lesson 20; printed p. 90,92",chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q007,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,00ed869e-93f9-40b0-9ec0-321dcd6b278e,L20-S03,,CLOZE_CONTEXT,"Le directeur évoque le nouveau règlement. On lui demande : « Vous parlez souvent de ce règlement ? » Il répond : « Oui, j’___ parle presque chaque jour. »",fr-FR,le,en,lui,y,fr-FR,B,"قاعدهٔ آموزشی: با افعالی مانند «parler de», «rêver de» و «s’occuper de»، اگر مکمل یک چیز/موضوع باشد، «de + chose» معمولاً با «en» جایگزین می‌شود. اما برای شخص، کتاب معمولاً «de + pronom tonique» مانند «de lui / d’elle / d’eux» را به‌کار می‌برد. کاربرد در همین سؤال: فعل این بافت با «de» ساخته شده و مرجع یک چیز/موضوع است؛ بنابراین «en» انتخاب طبیعی است. صورت درست «en» است. دام و نکتهٔ تشخیصی: وجود «de» به‌تنهایی کافی نیست تا برای شخص هم «en» بیاوریم. باید مرجع را از نظر «شخص یا چیز» تشخیص داد؛ این تفاوت مخصوصاً در «parler de quelqu’un» مهم است. پس پاسخ ثبت‌شده «B — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S03 «« en » avec verbes en « de » / en با افعال de»، صفحهٔ چاپی 92 (PDF ص. 94).",گزینهٔ A پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون این گزینه ساخت فعلیِ «de + complément» را با ضمیر مناسب بازنمی‌گرداند.,گزینهٔ B درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. فعل این بافت با «de» ساخته شده و مرجع یک چیز/موضوع است؛ بنابراین «en» انتخاب طبیعی است. صورت درست «en» است.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون «lui» به‌تنهایی نقش «de + chose» را ندارد؛ برای چیز در این ساخت «en» لازم است.,گزینهٔ D پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» برای «à + chose»/مکان است، در حالی که فعل این سؤال با «de» ساخته شده است.,fr-FR,b0abdd92-27a8-554e-931f-bb03a0ed0a99,,2bbea696-be2d-57c6-807d-6675dc3da165,0b4400a6-6b0e-5864-849e-d132fae0ba44,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 92,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q008,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,3dea5185-7931-40ed-b50d-56f004a9d2ae,L20-S04,,CLOZE_CONTEXT,"Nora arrive tout juste du marché. Son amie demande : « Tu viens du marché ? » Nora répond : « Oui, j’___ viens à l’instant. »",fr-FR,y,le,en,lui,fr-FR,C,"قاعدهٔ آموزشی: وقتی مکان با «de» مبدأ یا نقطهٔ حرکت را نشان می‌دهد، «en» می‌تواند «de + lieu» را جایگزین کند: «venir de… → en venir», «revenir de… → en revenir». کاربرد در همین سؤال: مکان با «de» به‌عنوان مبدأ معرفی شده است، پس «en» آن را بازمی‌گیرد و پیش از فعل می‌آید. صورت درست «en» است. دام و نکتهٔ تشخیصی: «y» معمولاً به مقصد/مکان یا «à + lieu/chose» مربوط است، نه مبدأیی که با «de» معرفی شده است؛ بنابراین «j’y viens» و «j’en viens» یک نقش یکسان ندارند. پس پاسخ ثبت‌شده «C — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S04 «« en » d’origine / en برای مبدأ»، صفحهٔ چاپی 92 (PDF ص. 94).",گزینهٔ A پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» معمولاً مقصد/مکان را بازمی‌گیرد؛ اینجا مکان مبدأ است و با «de» آمده، پس «en» لازم است.,گزینهٔ B پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون این گزینه نقش «en» برای مبدأ معرفی‌شده با «de» را حفظ نمی‌کند.,گزینهٔ C درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. مکان با «de» به‌عنوان مبدأ معرفی شده است، پس «en» آن را بازمی‌گیرد و پیش از فعل می‌آید. صورت درست «en» است.,گزینهٔ D پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون این ضمیرها رابطهٔ مبدأِ «de + lieu» را نشان نمی‌دهند؛ برای provenance در این الگو «en» به‌کار می‌رود.,fr-FR,2ab5927c-e131-5bae-adec-12c255654916,164039bf-ea21-5b5d-884e-d51c6808249b,,8048fd24-02bd-528f-8d4e-9b78b6e728d7,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 92,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q009,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,c3b56302-aae5-4362-9963-416e7d8e8d71,L20-S05,,CLOZE_CONTEXT,Le travail est terminé et Paul est épuisé. Il dit : « Je n’___ peux plus ; je rentre chez moi. »,fr-FR,y,le,lui,en,fr-FR,D,"قاعدهٔ آموزشی: در چند عبارت بسیار رایج، «en» بخشی از یک ساخت تثبیت‌شده است؛ مانند «s’en aller», «en avoir assez», «en avoir marre», «n’en pouvoir plus», «s’en occuper», «ne vous en faites pas» و «en vouloir à quelqu’un». کاربرد در همین سؤال: این سؤال یک عبارت تثبیت‌شده با «en» را می‌سنجد؛ صورت درست باید همان عبارت رایج را حفظ کند. پاسخ «en» است. دام و نکتهٔ تشخیصی: در این عبارت‌ها نباید همیشه تلاش کرد «en» را به یک «de + nom» آشکار در همان جمله برگرداند؛ بهتر است کل عبارت به‌صورت یک واحد واژگانی/ساختی یاد گرفته شود. پس پاسخ ثبت‌شده «D — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S05 «Expressions figées avec « en » / عبارت‌های ثابت en»، صفحهٔ چاپی 92 (PDF ص. 94).",گزینهٔ A پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون این عبارت با «en» تثبیت شده است و جایگزینی آن با «y» عبارت دیگری یا ساخت نادرست می‌سازد.,گزینهٔ B پاسخ درست نیست. «le» کنار گذاشته می‌شود، چون عبارت ثابت موردنظر «en» را به‌عنوان جزء ساخت می‌خواهد؛ «le/lui» جای آن را نمی‌گیرد.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون عبارت ثابت موردنظر «en» را به‌عنوان جزء ساخت می‌خواهد؛ «le/lui» جای آن را نمی‌گیرد.,گزینهٔ D درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. این سؤال یک عبارت تثبیت‌شده با «en» را می‌سنجد؛ صورت درست باید همان عبارت رایج را حفظ کند. پاسخ «en» است.,fr-FR,1ca765ec-ce05-5f9d-943c-3f3ff19e6b12,a646ac93-65a4-59a6-9bd0-6037edabdb87,1cf72acc-bc48-5ef9-b2f3-63f41b616261,,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 20; printed p. 92,chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B088-Q010,1,dd8aa1ed-067c-4e17-a9db-10d3b630688a,L20,ca464ada-46fe-413a-b5ea-86e9b46350f7,L20-S01,,CLOZE_CONTEXT,La proposition a finalement été acceptée. Chloé était contente de cette proposition hier et elle ___ est encore contente aujourd’hui.,fr-FR,en,la,lui,y,fr-FR,A,قاعدهٔ آموزشی: ضمیر «en» معمولاً گروهی را که با «de» ساخته شده و به یک چیز، موضوع یا مفهوم اشاره می‌کند جایگزین می‌کند. بنابراین باید اول ساخت اصلی فعل/صفت را پیدا کرد؛ اگر مکملِ چیز با «de» آمده باشد، «en» پیش از فعل صرف‌شده قرار می‌گیرد. کاربرد در همین سؤال: مکمل اصلی با «de» ساخته شده و به یک چیز/موضوع اشاره می‌کند؛ پس «en» جای آن را می‌گیرد. در نتیجه صورت درستِ این سؤال «en» است. دام و نکتهٔ تشخیصی: «en» را نباید صرفاً بر اساس معنی فارسی انتخاب کرد؛ تعیین‌کننده این است که مکمل در ساخت فرانسوی با «de» آمده باشد. «le/la/les» معمولاً مفعول مستقیم را می‌گیرند و «y» معمولاً مکان یا «à + chose» را. پس پاسخ ثبت‌شده «A — en» با قاعدهٔ درس و بافت دقیق سؤال سازگار است. منبع کتاب: درس 20 (L20) «LE PRONOM « EN »»، زیرموضوع L20-S01 «« en » remplace « de + nom » / en به‌جای de+اسم»، صفحهٔ چاپی 90 و 92 (PDF ص. 92 و 94).,گزینهٔ A درست است. «en» قاعدهٔ هدف را در همین بافت رعایت می‌کند. مکمل اصلی با «de» ساخته شده و به یک چیز/موضوع اشاره می‌کند؛ پس «en» جای آن را می‌گیرد. در نتیجه صورت درستِ این سؤال «en» است.,گزینهٔ B پاسخ درست نیست. «la» کنار گذاشته می‌شود، چون ضمیر مفعولی مستقیم «le/la/les» حرف اضافهٔ «de» را حفظ نمی‌کند؛ این مکمل مستقیم نیست.,گزینهٔ C پاسخ درست نیست. «lui» کنار گذاشته می‌شود، چون «lui» معمولاً متمم شخصیِ مرتبط با «à» را می‌گیرد، نه مکملِ چیزی که با «de» ساخته شده است.,گزینهٔ D پاسخ درست نیست. «y» کنار گذاشته می‌شود، چون «y» معمولاً مکان یا «à + chose» را جایگزین می‌کند؛ اینجا رابطهٔ پایه «de + chose» است.,fr-FR,,f9b2c2f4-eecb-54a7-b951-1c60884d7d03,e02b4bae-260c-539e-9541-51bdf554b94b,cb28c5be-6afb-5244-8998-207aed7939a5,MEDIUM,2.05,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,"Lesson 20; printed p. 90,92",chatgpt-qb-runner-v1.0,,TAG020|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
