schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B133-Q001,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,,CLOZE_SINGLE,"Pour donner un ordre à un ami avec « fermer », complétez : « ___ la porte ! »",fr-FR,Ferme,Tu fermes,Fermez,Fermes,fr-FR,A,قاعده: در impératif، ضمیر فاعلی حذف می‌شود و این وجه فقط برای tu، nous و vous به‌کار می‌رود؛ در بسیاری از افعال، شکل صرف‌شده با présent همان شخص یکی است. در این سؤال، جای خالی باید با «Ferme» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. دام رایج، نگه‌داشتن ضمیر فاعلی و تبدیل ناخواستهٔ دستور به جملهٔ خبری است. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S01 «Formation de l’impératif / ساخت impératif»، صفحه چاپی 134 (PDF 136).,«Ferme» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,«Tu fermes» ضمیر فاعلی را حفظ کرده و به جملهٔ خبریِ présent نزدیک شده است؛ impératif باید بدون ضمیر فاعلی بیاید.,«Fermez» صورت vous است؛ بافت این سؤال شخص دیگری را می‌خواهد، پس این صرف با مخاطب سازگار نیست.,«Fermes» با شخص یا ساخت بدونِ ضمیر فاعلیِ impératif در این سؤال تطابق ندارد؛ پاسخ هدف «Ferme» است.,fr-FR,,6563b2e7-4d1a-5c37-bc0f-b84379277e26,64dfc046-cd14-57b3-87ef-a416993763ee,c5f43302-02d5-5185-a486-4d5df45da4b8,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q002,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,,CLOZE_SINGLE,Avec le verbe « regarder » à l’impératif tu : « ___ bien ce panneau ! »,fr-FR,Tu regardes,Regardez,Regarde,Regardes,fr-FR,C,قاعده: در شکل tuِ فعل‌های -er و نیز «aller»، در impératif معمولاً -s پایانی حذف می‌شود؛ اما پیش از ضمیرهای «y» و «en»، این -s برای پیوند آوایی برمی‌گردد. در این سؤال، جای خالی باید با «Regarde» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. چون فعل -er و مخاطب «tu» است و y/en وجود ندارد، -s پایانیِ présent حذف می‌شود. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S02 «Impératif des verbes en -er et « aller » / امر -er و aller»، صفحه چاپی 134 (PDF 136).,«Tu regardes» ضمیر فاعلی را نگه می‌دارد و به présent خبری نزدیک می‌شود؛ impératif مستقیم باید بدون ضمیر فاعلی ساخته شود.,«Regardez» شکل vous است؛ بافت سؤال شکل tu را می‌خواهد، بنابراین شخص دستوری نادرست است.,«Regarde» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,در tuِ فعل -er/aller بدون y/en، -sِ présent حذف می‌شود؛ «Regardes» آن را بی‌دلیل نگه داشته است.,fr-FR,f5a6bb55-4042-5cd1-8c45-69a478ac0571,12a2b0e1-c923-59af-ad29-46f42e080c40,,0ba94fb0-ed1d-5c53-8536-0d81c1b2a21c,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q003,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,,CLOZE_SINGLE,Complétez l’ordre adressé à une personne : « ___ patient ! »,fr-FR,Être,Sois,Es,Soyez,fr-FR,B,قاعده: چند فعل پرکاربرد شکل امری نامنظم دارند؛ کتاب برای être، avoir، savoir و vouloir صورت‌هایی مانند «sois/soyez»، «aie/ayez»، «sache/sachez» و «veuillez» را معرفی می‌کند. در این سؤال، جای خالی باید با «Sois» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. این فعل از الگوی عادی présent پیروی نمی‌کند و باید صورت نامنظم مرتبط، یعنی «sois»، شناخته شود. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S03 «Impératifs irréguliers / امرهای نامنظم»، صفحه چاپی 134 (PDF 136).,«Être» مصدر است و نقش امر صرف‌شده را ندارد؛ این فعل در impératif صورت نامنظم دارد.,«Sois» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,«Es» صورت présent/خبری است، نه صورت نامنظم impératif موردنظر؛ پاسخ هدف «Sois» است.,«Soyez» impératif vous از être است، اما سؤال خطاب مفرد/tu را می‌خواهد؛ در این شخص «sois» لازم است.,fr-FR,fc4326ab-7fcf-5d1e-b7bd-6ab18b324771,,524171ec-0d27-565f-94f5-9195e2781552,2e98aa75-1426-53dd-8692-6c6819801eed,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q004,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,,CLOZE_SINGLE,"À la forme affirmative, complétez : « Donne-___ le dossier ! »",fr-FR,me,je,mon,moi,fr-FR,D,قاعده: در impératif مثبت، ضمیرهای مفعولی بعد از فعل قرار می‌گیرند و با خط تیره به آن متصل می‌شوند؛ «me/te» در این جایگاه به «moi/toi» تبدیل می‌شوند و ترتیب ضمیرها با جملهٔ خبری فرق دارد. در این سؤال، جای خالی باید با «moi» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. در «Donne-moi…»، «moi» بعد از فعل می‌آید؛ «me» شکل پیش‌فعلی است و در امر مثبت به «moi» تبدیل می‌شود. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S04 «Place des pronoms à l’impératif affirmatif / ضمیر در امر مثبت»، صفحه چاپی 134 (PDF 136).,«me» شکل یا نقش لازمِ ضمیر پس‌فعلی را ندارد؛ در امر مثبت، ضمیر باید پس از فعل بیاید و me به moi تبدیل می‌شود.,«je» شکل یا نقش لازمِ ضمیر پس‌فعلی را ندارد؛ در امر مثبت، ضمیر باید پس از فعل بیاید و me به moi تبدیل می‌شود.,«mon» شکل یا نقش لازمِ ضمیر پس‌فعلی را ندارد؛ در امر مثبت، ضمیر باید پس از فعل بیاید و me به moi تبدیل می‌شود.,«moi» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,fr-FR,a3ed7045-94b8-5966-8c6f-709df6ec1bab,53a67eed-af99-501b-9354-4c3cdfd12030,df1a0fda-ca7e-50b4-aa94-db7306f69021,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q005,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,3dbeab39-202d-4e70-8111-9ff12e9ae8b4,L30-S05,,CLOZE_SINGLE,"À la forme négative, complétez : « Ne ___ parle pas maintenant ! »",fr-FR,me,moi,je,mon,fr-FR,A,قاعده: در impératif منفی، ضمیرها مانند جملهٔ معمولی پیش از فعل می‌آیند، «me/te» تغییر نمی‌کنند و «ne … pas» پیرامون مجموعهٔ ضمیر + فعل قرار می‌گیرد. در این سؤال، جای خالی باید با «me» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. در نفی نباید ترتیبِ امر مثبت را حفظ کرد؛ ضمیرها قبل از فعل قرار می‌گیرند و «me» نیز همان «me» می‌ماند. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S05 «Place des pronoms à l’impératif négatif / ضمیر در امر منفی»، صفحه چاپی 134 (PDF 136).,«me» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,در امر منفی «me» به «moi» تبدیل نمی‌شود؛ «moi» الگوی امر مثبت را وارد نفی کرده است.,«je» ترتیب یا شکل ضمیرها را در امر منفی درست نگه نمی‌دارد؛ ساخت هدف «me» است.,«mon» ترتیب یا شکل ضمیرها را در امر منفی درست نگه نمی‌دارد؛ ساخت هدف «me» است.,fr-FR,,80734c75-e780-5b99-805c-16d0a5838a61,a00ff254-2c9a-5847-ab0e-d3869e316350,ff49025a-f395-5656-88de-ede98490c699,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q006,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,,CLOZE_CONTEXT,Contexte : Un professeur donne une consigne à toute la classe. « ___ vos livres à la page 40. »,fr-FR,Ouvre,Ouvrons,Ouvrez,Vous ouvrez,fr-FR,C,قاعده: در impératif، ضمیر فاعلی حذف می‌شود و این وجه فقط برای tu، nous و vous به‌کار می‌رود؛ در بسیاری از افعال، شکل صرف‌شده با présent همان شخص یکی است. در این سؤال، جای خالی باید با «Ouvrez» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. نشانهٔ مهم این است که در امر، ضمیر فاعلی «vous» نوشته نمی‌شود؛ صورت -ez مستقیماً فعل امری است. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S01 «Formation de l’impératif / ساخت impératif»، صفحه چاپی 134 (PDF 136).,«Ouvre» با شخص یا ساخت بدونِ ضمیر فاعلیِ impératif در این سؤال تطابق ندارد؛ پاسخ هدف «Ouvrez» است.,«Ouvrons» صورت nous است؛ در این بافت شخص موردنظر چیز دیگری است و این انتخاب شخص دستوری را تغییر می‌دهد.,«Ouvrez» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,«Vous ouvrez» ضمیر فاعلی را حفظ کرده و به جملهٔ خبریِ présent نزدیک شده است؛ impératif باید بدون ضمیر فاعلی بیاید.,fr-FR,6563b2e7-4d1a-5c37-bc0f-b84379277e26,64dfc046-cd14-57b3-87ef-a416993763ee,,c5f43302-02d5-5185-a486-4d5df45da4b8,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q007,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,,CLOZE_CONTEXT,Contexte : Ton ami hésite à entrer. Tu lui dis : « ___ ! La porte est ouverte. »,fr-FR,Entrez,Entre,Entres,Tu entres,fr-FR,B,قاعده: در شکل tuِ فعل‌های -er و نیز «aller»، در impératif معمولاً -s پایانی حذف می‌شود؛ اما پیش از ضمیرهای «y» و «en»، این -s برای پیوند آوایی برمی‌گردد. در این سؤال، جای خالی باید با «Entre» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. چون فعل -er و مخاطب «tu» است و y/en وجود ندارد، -s پایانیِ présent حذف می‌شود. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S02 «Impératif des verbes en -er et « aller » / امر -er و aller»، صفحه چاپی 134 (PDF 136).,«Entrez» شکل vous است؛ بافت سؤال شکل tu را می‌خواهد، بنابراین شخص دستوری نادرست است.,«Entre» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,در tuِ فعل -er/aller بدون y/en، -sِ présent حذف می‌شود؛ «Entres» آن را بی‌دلیل نگه داشته است.,«Tu entres» ضمیر فاعلی را نگه می‌دارد و به présent خبری نزدیک می‌شود؛ impératif مستقیم باید بدون ضمیر فاعلی ساخته شود.,fr-FR,f5a6bb55-4042-5cd1-8c45-69a478ac0571,,12a2b0e1-c923-59af-ad29-46f42e080c40,0ba94fb0-ed1d-5c53-8536-0d81c1b2a21c,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q008,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,,CLOZE_CONTEXT,Contexte : Tu conseilles à quelqu’un d’aller au bureau immédiatement. « ___ au bureau tout de suite ! »,fr-FR,Vas,Tu vas,Allez,Va,fr-FR,D,قاعده: در شکل tuِ فعل‌های -er و نیز «aller»، در impératif معمولاً -s پایانی حذف می‌شود؛ اما پیش از ضمیرهای «y» و «en»، این -s برای پیوند آوایی برمی‌گردد. در این سؤال، جای خالی باید با «Va» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. چون پس از «aller» در این سؤال «y/en» نیامده است، صورت tu برابر «va» است و «vas» شکل مورد انتظارِ présent خبری است، نه این impératif. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S02 «Impératif des verbes en -er et « aller » / امر -er و aller»، صفحه چاپی 134 (PDF 136).,در tuِ فعل -er/aller بدون y/en، -sِ présent حذف می‌شود؛ «Vas» آن را بی‌دلیل نگه داشته است.,«Tu vas» ضمیر فاعلی را نگه می‌دارد و به présent خبری نزدیک می‌شود؛ impératif مستقیم باید بدون ضمیر فاعلی ساخته شود.,«Allez» شکل vous است؛ بافت سؤال شکل tu را می‌خواهد، بنابراین شخص دستوری نادرست است.,«Va» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,fr-FR,f5a6bb55-4042-5cd1-8c45-69a478ac0571,12a2b0e1-c923-59af-ad29-46f42e080c40,0ba94fb0-ed1d-5c53-8536-0d81c1b2a21c,,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q009,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,,CLOZE_CONTEXT,"Contexte : Un formateur demande à plusieurs participants de rester calmes. « ___ calmes, s’il vous plaît. »",fr-FR,Soyez,Êtes,Sois,Sont,fr-FR,A,قاعده: چند فعل پرکاربرد شکل امری نامنظم دارند؛ کتاب برای être، avoir، savoir و vouloir صورت‌هایی مانند «sois/soyez»، «aie/ayez»، «sache/sachez» و «veuillez» را معرفی می‌کند. در این سؤال، جای خالی باید با «Soyez» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. این فعل از الگوی عادی présent پیروی نمی‌کند و باید صورت نامنظم مرتبط، یعنی «soyez»، شناخته شود. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S03 «Impératifs irréguliers / امرهای نامنظم»، صفحه چاپی 134 (PDF 136).,«Soyez» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,«Êtes» صورت présent/خبری است، نه صورت نامنظم impératif موردنظر؛ پاسخ هدف «Soyez» است.,«Sois» impératif tu از être است، ولی بافت سؤال شخص دیگری را می‌طلبد.,«Sont» صورت présent/خبری است، نه صورت نامنظم impératif موردنظر؛ پاسخ هدف «Soyez» است.,fr-FR,,fc4326ab-7fcf-5d1e-b7bd-6ab18b324771,524171ec-0d27-565f-94f5-9195e2781552,2e98aa75-1426-53dd-8692-6c6819801eed,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B133-Q010,1,b24408b6-c9b4-4fbc-9b92-ad4d2ae13876,L30,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,,CLOZE_CONTEXT,Contexte : On recommande à une personne d’être prudente et bien informée. « ___ que la route ferme à 18 h. »,fr-FR,Savez,Sachiez,Sache,Sais,fr-FR,C,قاعده: چند فعل پرکاربرد شکل امری نامنظم دارند؛ کتاب برای être، avoir، savoir و vouloir صورت‌هایی مانند «sois/soyez»، «aie/ayez»، «sache/sachez» و «veuillez» را معرفی می‌کند. در این سؤال، جای خالی باید با «Sache» پر شود؛ این انتخاب هم با شخص/بافت جمله و هم با ساخت امری موردنظر سازگار است. این فعل از الگوی عادی présent پیروی نمی‌کند و باید صورت نامنظم مرتبط، یعنی «sache»، شناخته شود. منبع کتاب: درس 30 (L30) «L’IMPÉRATIF»، زیرموضوع L30-S03 «Impératifs irréguliers / امرهای نامنظم»، صفحه چاپی 134 (PDF 136).,«Savez» صورت présent/خبری است، نه صورت نامنظم impératif موردنظر؛ پاسخ هدف «Sache» است.,«Sachiez» صورت impératif vousِ savoir نیست؛ شکل تثبیت‌شده «sachez» است.,«Sache» قاعدهٔ همین زیرموضوع را درست اجرا می‌کند و با شخص، بافت و ساخت موردنظر جمله سازگار است.,«Sais» صورت présent/خبری است، نه صورت نامنظم impératif موردنظر؛ پاسخ هدف «Sache» است.,fr-FR,fc4326ab-7fcf-5d1e-b7bd-6ab18b324771,524171ec-0d27-565f-94f5-9195e2781552,,2e98aa75-1426-53dd-8692-6c6819801eed,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 30; printed pp. 134-135,chatgpt-qb-runner-v1.0,,TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
