schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B124-Q001,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,cd160413-905e-4e55-9b1e-d5836b788b9e,L28-S01,,CLOZE_SINGLE,"Au musée, je vois souvent cette sculpture : je ___ regarde longuement.",fr-FR,la,lui,y,en,fr-FR,A,پاسخ درست گزینهٔ A، یعنی «la» است. مفعول مستقیم بدون حرف اضافه با me/te/le/la/nous/vous/les جایگزین می‌شود؛ le/la پیش از واکه به l’ تبدیل می‌شود و ضمیر پیش از فعل قرار می‌گیرد. جای خالی باید ضمیری را بگیرد که هم نقش نحوی مرجع و هم ساخت فعل را درست بازتاب دهد. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ A این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S01 «Pronoms compléments directs» (ضمیر مفعولی مستقیم)، صفحهٔ چاپی 124 (PDF 126).,گزینهٔ A «la» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ B «lui» نادرست است؛ این گزینه برای COD موردنظر مناسب نیست یا جای ضمیر مفعولی مستقیم را نادرست می‌سازد.,گزینهٔ C «y» نادرست است؛ این گزینه برای COD موردنظر مناسب نیست یا جای ضمیر مفعولی مستقیم را نادرست می‌سازد.,گزینهٔ D «en» نادرست است؛ این گزینه برای COD موردنظر مناسب نیست یا جای ضمیر مفعولی مستقیم را نادرست می‌سازد.,fr-FR,,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q002,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1062ddfc-79a8-4a33-a3f7-c2fa0ef6ad25,L28-S02,,CLOZE_SINGLE,"Tu connais bien Nadia ? Oui, je ___ connais depuis le lycée.",fr-FR,lui,y,en,la,fr-FR,D,پاسخ درست گزینهٔ D، یعنی «la» است. شخص‌بودن به‌تنهایی باعث lui/leur نمی‌شود؛ با افعال مستقیم مانند aimer، connaître، voir و attendre، شخص COD است و با le/la/les جایگزین می‌شود. جای خالی باید ضمیری را بگیرد که هم نقش نحوی مرجع و هم ساخت فعل را درست بازتاب دهد. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ D این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S02 «Le/la/les avec personnes» (le/la/les برای شخص)، صفحهٔ چاپی 124 (PDF 126).,گزینهٔ A «lui» نادرست است؛ در این بافت شخص مفعول مستقیمِ فعل است؛ انتخابی که او را COI، y/en یا ساخت دیگری بگیرد نادرست است.,گزینهٔ B «y» نادرست است؛ در این بافت شخص مفعول مستقیمِ فعل است؛ انتخابی که او را COI، y/en یا ساخت دیگری بگیرد نادرست است.,گزینهٔ C «en» نادرست است؛ در این بافت شخص مفعول مستقیمِ فعل است؛ انتخابی که او را COI، y/en یا ساخت دیگری بگیرد نادرست است.,گزینهٔ D «la» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,fr-FR,8b39f9d4-73df-527c-8751-b4c98c79302e,8b39f9d4-73df-527c-8751-b4c98c79302e,8b39f9d4-73df-527c-8751-b4c98c79302e,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q003,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1d9cdcf6-5215-4855-a653-085f927b707d,L28-S03,,CLOZE_SINGLE,Paul téléphone à ses grands-parents chaque dimanche : il ___ téléphone après le déjeuner.,fr-FR,y,en,leur,les,fr-FR,C,پاسخ درست گزینهٔ C، یعنی «leur» است. برای شخصی که با à به افعالی مانند téléphoner à، répondre à، parler à یا donner à وصل می‌شود، lui برای مفرد و leur برای جمع به‌کار می‌رود؛ جنس در lui/leur نقشی ندارد. جای خالی باید ضمیری را بگیرد که هم نقش نحوی مرجع و هم ساخت فعل را درست بازتاب دهد. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ C این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S03 «Pronoms indirects « lui/leur »» (lui/leur)، صفحهٔ چاپی 126 (PDF 128).,گزینهٔ A «y» نادرست است؛ فعل با à + شخص ساخته شده و باید lui/leur بر اساس مفرد/جمع انتخاب شود؛ این گزینه آن رابطه را درست نشان نمی‌دهد.,گزینهٔ B «en» نادرست است؛ فعل با à + شخص ساخته شده و باید lui/leur بر اساس مفرد/جمع انتخاب شود؛ این گزینه آن رابطه را درست نشان نمی‌دهد.,گزینهٔ C «leur» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ D «les» نادرست است؛ فعل با à + شخص ساخته شده و باید lui/leur بر اساس مفرد/جمع انتخاب شود؛ این گزینه آن رابطه را درست نشان نمی‌دهد.,fr-FR,0e78214e-2cf6-5e57-af6e-b5ce58162be8,0e78214e-2cf6-5e57-af6e-b5ce58162be8,,0e78214e-2cf6-5e57-af6e-b5ce58162be8,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q004,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,c84d13cb-164e-43de-bbad-4f83bf7291ba,L28-S04,,CLOZE_SINGLE,Je pense souvent à mes anciens collègues : je pense à ___.,fr-FR,y,eux,leur,les,fr-FR,B,پاسخ درست گزینهٔ B، یعنی «eux» است. همهٔ ساخت‌های à + personne به lui/leur تبدیل نمی‌شوند؛ با افعالی مانند penser à و s’intéresser à، حرف اضافهٔ à حفظ می‌شود و پس از آن pronom tonique مانند lui/elle/eux/elles می‌آید. جای خالی باید ضمیری را بگیرد که هم نقش نحوی مرجع و هم ساخت فعل را درست بازتاب دهد. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ B این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S04 «Verbes avec pronom tonique après « à »» (افعال با ضمیر تونیک پس از à)، صفحهٔ چاپی 126 (PDF 128).,گزینهٔ A «y» نادرست است؛ برای این فعل، à + personne باید با pronom tonique حفظ شود؛ تبدیل آن به lui/leur، y یا COD در این بافت نادرست است.,گزینهٔ B «eux» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ C «leur» نادرست است؛ برای این فعل، à + personne باید با pronom tonique حفظ شود؛ تبدیل آن به lui/leur، y یا COD در این بافت نادرست است.,گزینهٔ D «les» نادرست است؛ برای این فعل، à + personne باید با pronom tonique حفظ شود؛ تبدیل آن به lui/leur، y یا COD در این بافت نادرست است.,fr-FR,ce21f255-9b67-513c-ba3a-4aa0e4264576,,ce21f255-9b67-513c-ba3a-4aa0e4264576,ce21f255-9b67-513c-ba3a-4aa0e4264576,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q005,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,2abd1f5c-264e-463b-826d-0cd0a34c5147,L28-S05,,CLOZE_SINGLE,Elle parle de ce projet à ses associés et ___ explique les risques avec précision.,fr-FR,leur en,les en,y leur,en les,fr-FR,A,پاسخ درست گزینهٔ A، یعنی «leur en» است. نقشهٔ انتخاب بر پایهٔ نقش و حرف اضافه است: COD→le/la/les؛ à+شخص در افعال مناسب→lui/leur؛ à+چیز→y؛ de+چیز یا partitif/quantité→en. جای خالی باید ضمیری را بگیرد که هم نقش نحوی مرجع و هم ساخت فعل را درست بازتاب دهد. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ A این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S05 «Résumé le/la/les - lui/leur - y - en» (نقشهٔ انتخاب ضمیر)، صفحهٔ چاپی 128 (PDF 130).,گزینهٔ A «leur en» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ B «les en» نادرست است؛ این گزینه میان COD، à+چیز، de+چیز/کمیت یا à+شخص تمایز درست را حفظ نمی‌کند.,گزینهٔ C «y leur» نادرست است؛ این گزینه میان COD، à+چیز، de+چیز/کمیت یا à+شخص تمایز درست را حفظ نمی‌کند.,گزینهٔ D «en les» نادرست است؛ این گزینه میان COD، à+چیز، de+چیز/کمیت یا à+شخص تمایز درست را حفظ نمی‌کند.,fr-FR,,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 128,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q006,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,cd160413-905e-4e55-9b1e-d5836b788b9e,L28-S01,,CLOZE_CONTEXT,"Contexte : Le directeur montre la nouvelle salle à Clara. Clara observe la salle plusieurs minutes. Ensuite, elle ___ photographie.",fr-FR,lui,y,en,la,fr-FR,D,پاسخ درست گزینهٔ D، یعنی «la» است. مفعول مستقیم بدون حرف اضافه با me/te/le/la/nous/vous/les جایگزین می‌شود؛ le/la پیش از واکه به l’ تبدیل می‌شود و ضمیر پیش از فعل قرار می‌گیرد. بافت جمله مشخص می‌کند مرجع شخص است یا چیز و مستقیم است یا با à/de ساخته می‌شود. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ D این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S01 «Pronoms compléments directs» (ضمیر مفعولی مستقیم)، صفحهٔ چاپی 124 (PDF 126).,گزینهٔ A «lui» نادرست است؛ این گزینه برای COD موردنظر مناسب نیست یا جای ضمیر مفعولی مستقیم را نادرست می‌سازد.,گزینهٔ B «y» نادرست است؛ این گزینه برای COD موردنظر مناسب نیست یا جای ضمیر مفعولی مستقیم را نادرست می‌سازد.,گزینهٔ C «en» نادرست است؛ این گزینه برای COD موردنظر مناسب نیست یا جای ضمیر مفعولی مستقیم را نادرست می‌سازد.,گزینهٔ D «la» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,fr-FR,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q007,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1062ddfc-79a8-4a33-a3f7-c2fa0ef6ad25,L28-S02,,CLOZE_CONTEXT,"Contexte : Karim apprécie beaucoup ses voisins et les rencontre tous les matins. Quand on lui demande s’il les aime bien, il répond : « Oui, je ___ aime beaucoup. »",fr-FR,y,en,les,leur,fr-FR,C,پاسخ درست گزینهٔ C، یعنی «les» است. شخص‌بودن به‌تنهایی باعث lui/leur نمی‌شود؛ با افعال مستقیم مانند aimer، connaître، voir و attendre، شخص COD است و با le/la/les جایگزین می‌شود. بافت جمله مشخص می‌کند مرجع شخص است یا چیز و مستقیم است یا با à/de ساخته می‌شود. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ C این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S02 «Le/la/les avec personnes» (le/la/les برای شخص)، صفحهٔ چاپی 124 (PDF 126).,گزینهٔ A «y» نادرست است؛ در این بافت شخص مفعول مستقیمِ فعل است؛ انتخابی که او را COI، y/en یا ساخت دیگری بگیرد نادرست است.,گزینهٔ B «en» نادرست است؛ در این بافت شخص مفعول مستقیمِ فعل است؛ انتخابی که او را COI، y/en یا ساخت دیگری بگیرد نادرست است.,گزینهٔ C «les» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ D «leur» نادرست است؛ در این بافت شخص مفعول مستقیمِ فعل است؛ انتخابی که او را COI، y/en یا ساخت دیگری بگیرد نادرست است.,fr-FR,8b39f9d4-73df-527c-8751-b4c98c79302e,8b39f9d4-73df-527c-8751-b4c98c79302e,,8b39f9d4-73df-527c-8751-b4c98c79302e,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q008,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1d9cdcf6-5215-4855-a653-085f927b707d,L28-S03,,CLOZE_CONTEXT,Contexte : Deux étudiantes demandent une explication au professeur. Il prend cinq minutes pour ___ répondre.,fr-FR,en,leur,les,y,fr-FR,B,پاسخ درست گزینهٔ B، یعنی «leur» است. برای شخصی که با à به افعالی مانند téléphoner à، répondre à، parler à یا donner à وصل می‌شود، lui برای مفرد و leur برای جمع به‌کار می‌رود؛ جنس در lui/leur نقشی ندارد. بافت جمله مشخص می‌کند مرجع شخص است یا چیز و مستقیم است یا با à/de ساخته می‌شود. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ B این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S03 «Pronoms indirects « lui/leur »» (lui/leur)، صفحهٔ چاپی 126 (PDF 128).,گزینهٔ A «en» نادرست است؛ فعل با à + شخص ساخته شده و باید lui/leur بر اساس مفرد/جمع انتخاب شود؛ این گزینه آن رابطه را درست نشان نمی‌دهد.,گزینهٔ B «leur» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ C «les» نادرست است؛ فعل با à + شخص ساخته شده و باید lui/leur بر اساس مفرد/جمع انتخاب شود؛ این گزینه آن رابطه را درست نشان نمی‌دهد.,گزینهٔ D «y» نادرست است؛ فعل با à + شخص ساخته شده و باید lui/leur بر اساس مفرد/جمع انتخاب شود؛ این گزینه آن رابطه را درست نشان نمی‌دهد.,fr-FR,0e78214e-2cf6-5e57-af6e-b5ce58162be8,,0e78214e-2cf6-5e57-af6e-b5ce58162be8,0e78214e-2cf6-5e57-af6e-b5ce58162be8,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q009,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,c84d13cb-164e-43de-bbad-4f83bf7291ba,L28-S04,,CLOZE_CONTEXT,Contexte : Salomé s’intéresse beaucoup à cette chercheuse et lit tous ses articles. Elle s’intéresse particulièrement à ___.,fr-FR,elle,lui,la,y,fr-FR,A,پاسخ درست گزینهٔ A، یعنی «elle» است. همهٔ ساخت‌های à + personne به lui/leur تبدیل نمی‌شوند؛ با افعالی مانند penser à و s’intéresser à، حرف اضافهٔ à حفظ می‌شود و پس از آن pronom tonique مانند lui/elle/eux/elles می‌آید. بافت جمله مشخص می‌کند مرجع شخص است یا چیز و مستقیم است یا با à/de ساخته می‌شود. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ A این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S04 «Verbes avec pronom tonique après « à »» (افعال با ضمیر تونیک پس از à)، صفحهٔ چاپی 126 (PDF 128).,گزینهٔ A «elle» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,گزینهٔ B «lui» نادرست است؛ برای این فعل، à + personne باید با pronom tonique حفظ شود؛ تبدیل آن به lui/leur، y یا COD در این بافت نادرست است.,گزینهٔ C «la» نادرست است؛ برای این فعل، à + personne باید با pronom tonique حفظ شود؛ تبدیل آن به lui/leur، y یا COD در این بافت نادرست است.,گزینهٔ D «y» نادرست است؛ برای این فعل، à + personne باید با pronom tonique حفظ شود؛ تبدیل آن به lui/leur، y یا COD در این بافت نادرست است.,fr-FR,,ce21f255-9b67-513c-ba3a-4aa0e4264576,ce21f255-9b67-513c-ba3a-4aa0e4264576,ce21f255-9b67-513c-ba3a-4aa0e4264576,MEDIUM,2.10,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q010,1,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,2abd1f5c-264e-463b-826d-0cd0a34c5147,L28-S05,,CLOZE_CONTEXT,"Contexte : Le vendeur présente trois modèles à Léa. Elle ne veut pas acheter ces modèles aujourd’hui. Elle dit : « Merci, je vais ___ réfléchir. »",fr-FR,leur,les,en,y,fr-FR,D,پاسخ درست گزینهٔ D، یعنی «y» است. نقشهٔ انتخاب بر پایهٔ نقش و حرف اضافه است: COD→le/la/les؛ à+شخص در افعال مناسب→lui/leur؛ à+چیز→y؛ de+چیز یا partitif/quantité→en. بافت جمله مشخص می‌کند مرجع شخص است یا چیز و مستقیم است یا با à/de ساخته می‌شود. در این سؤال، ابتدا باید ساخت فعل و نوع مکمل را تعیین کنیم و سپس ببینیم مرجع شخص است یا چیز، مفرد است یا جمع، و آیا با à یا de می‌آید. گزینهٔ D این تحلیل را بدون تغییر معنا رعایت می‌کند. گزینه‌های دیگر معمولاً COD و COI را با هم اشتباه می‌گیرند، برای شخص از y/en استفاده می‌کنند، pronom tonique را با lui/leur عوض می‌کنند، یا در ترکیب چند ضمیر ترتیب ثابتی را که درس معرفی می‌کند به‌هم می‌زنند. منبع کتاب: درس 28 (L28) «LES PRONOMS COMPLÉMENTS»، زیرموضوع L28-S05 «Résumé le/la/les - lui/leur - y - en» (نقشهٔ انتخاب ضمیر)، صفحهٔ چاپی 128 (PDF 130).,گزینهٔ A «leur» نادرست است؛ این گزینه میان COD، à+چیز، de+چیز/کمیت یا à+شخص تمایز درست را حفظ نمی‌کند.,گزینهٔ B «les» نادرست است؛ این گزینه میان COD، à+چیز، de+چیز/کمیت یا à+شخص تمایز درست را حفظ نمی‌کند.,گزینهٔ C «en» نادرست است؛ این گزینه میان COD، à+چیز، de+چیز/کمیت یا à+شخص تمایز درست را حفظ نمی‌کند.,گزینهٔ D «y» درست است؛ این انتخاب هم نوع ضمیر/ساخت را درست تشخیص می‌دهد و هم جایگاه آن نسبت به فعل را رعایت می‌کند.,fr-FR,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 128,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
