schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B124-Q001,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,cd160413-905e-4e55-9b1e-d5836b788b9e,L28-S01,,CLOZE_SINGLE,"Au musée, je vois souvent cette sculpture : je ___ regarde longuement.",fr-FR,la,lui,y,en,fr-FR,A,« sculpture » est un COD féminin singulier : on le remplace par « la ».,« sculpture » est un COD féminin singulier : on le remplace par « la ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q002,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1062ddfc-79a8-4a33-a3f7-c2fa0ef6ad25,L28-S02,,CLOZE_SINGLE,"Tu connais bien Nadia ? Oui, je ___ connais depuis le lycée.",fr-FR,lui,y,en,la,fr-FR,D,"Avec « connaître quelqu’un », la personne est COD : Nadia → « la ».",این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,"Avec « connaître quelqu’un », la personne est COD : Nadia → « la ».",fr-FR,8b39f9d4-73df-527c-8751-b4c98c79302e,8b39f9d4-73df-527c-8751-b4c98c79302e,8b39f9d4-73df-527c-8751-b4c98c79302e,,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q003,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1d9cdcf6-5215-4855-a653-085f927b707d,L28-S03,,CLOZE_SINGLE,Paul téléphone à ses grands-parents chaque dimanche : il ___ téléphone après le déjeuner.,fr-FR,y,en,leur,les,fr-FR,C,« téléphoner à quelqu’un » appelle un COI ; pluriel → « leur ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,« téléphoner à quelqu’un » appelle un COI ; pluriel → « leur ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,0e78214e-2cf6-5e57-af6e-b5ce58162be8,0e78214e-2cf6-5e57-af6e-b5ce58162be8,,0e78214e-2cf6-5e57-af6e-b5ce58162be8,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q004,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,c84d13cb-164e-43de-bbad-4f83bf7291ba,L28-S04,,CLOZE_SINGLE,Je pense souvent à mes anciens collègues : je pense à ___.,fr-FR,y,eux,leur,les,fr-FR,B,"Avec « penser à + personne », on garde « à » et on emploie un pronom tonique : « à eux ».",این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,"Avec « penser à + personne », on garde « à » et on emploie un pronom tonique : « à eux ».",این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,ce21f255-9b67-513c-ba3a-4aa0e4264576,,ce21f255-9b67-513c-ba3a-4aa0e4264576,ce21f255-9b67-513c-ba3a-4aa0e4264576,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q005,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,2abd1f5c-264e-463b-826d-0cd0a34c5147,L28-S05,,CLOZE_SINGLE,Elle parle de ce projet à ses associés et ___ explique les risques avec précision.,fr-FR,leur en,les en,y leur,en les,fr-FR,A,« à ses associés » → leur et « de ce projet » → en ; l’ordre correct est « leur en ».,« à ses associés » → leur et « de ce projet » → en ; l’ordre correct est « leur en ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 128,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q006,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,cd160413-905e-4e55-9b1e-d5836b788b9e,L28-S01,,CLOZE_CONTEXT,"Contexte : Le directeur montre la nouvelle salle à Clara. Clara observe la salle plusieurs minutes. Ensuite, elle ___ photographie.",fr-FR,lui,y,en,la,fr-FR,D,La salle est COD féminin singulier de « photographier » : « elle la photographie ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,La salle est COD féminin singulier de « photographier » : « elle la photographie ».,fr-FR,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,f208f092-d252-5752-bf61-03a444859577,,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q007,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1062ddfc-79a8-4a33-a3f7-c2fa0ef6ad25,L28-S02,,CLOZE_CONTEXT,"Contexte : Karim apprécie beaucoup ses voisins et les rencontre tous les matins. Quand on lui demande s’il les aime bien, il répond : « Oui, je ___ aime beaucoup. »",fr-FR,y,en,les,leur,fr-FR,C,"Avec « aimer » une personne, le complément est direct : pluriel → « les ».",این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,"Avec « aimer » une personne, le complément est direct : pluriel → « les ».",این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,8b39f9d4-73df-527c-8751-b4c98c79302e,8b39f9d4-73df-527c-8751-b4c98c79302e,,8b39f9d4-73df-527c-8751-b4c98c79302e,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 124,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q008,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,1d9cdcf6-5215-4855-a653-085f927b707d,L28-S03,,CLOZE_CONTEXT,Contexte : Deux étudiantes demandent une explication au professeur. Il prend cinq minutes pour ___ répondre.,fr-FR,en,leur,les,y,fr-FR,B,« répondre à quelqu’un » : deux étudiantes → COI pluriel « leur ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,« répondre à quelqu’un » : deux étudiantes → COI pluriel « leur ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,0e78214e-2cf6-5e57-af6e-b5ce58162be8,,0e78214e-2cf6-5e57-af6e-b5ce58162be8,0e78214e-2cf6-5e57-af6e-b5ce58162be8,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q009,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,c84d13cb-164e-43de-bbad-4f83bf7291ba,L28-S04,,CLOZE_CONTEXT,Contexte : Salomé s’intéresse beaucoup à cette chercheuse et lit tous ses articles. Elle s’intéresse particulièrement à ___.,fr-FR,elle,lui,la,y,fr-FR,A,« s’intéresser à + personne » exige un pronom tonique après « à » : « à elle ».,« s’intéresser à + personne » exige un pronom tonique après « à » : « à elle ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,fr-FR,,ce21f255-9b67-513c-ba3a-4aa0e4264576,ce21f255-9b67-513c-ba3a-4aa0e4264576,ce21f255-9b67-513c-ba3a-4aa0e4264576,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 126,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B124-Q010,2,2ad099b6-e9f4-4b96-8883-d88977fc94b4,L28,2abd1f5c-264e-463b-826d-0cd0a34c5147,L28-S05,,CLOZE_CONTEXT,"Contexte : Le vendeur présente trois modèles à Léa. Elle ne veut pas acheter ces modèles aujourd’hui. Elle dit : « Merci, je vais ___ réfléchir. »",fr-FR,leur,les,en,y,fr-FR,D,« réfléchir à quelque chose » renvoie ici aux modèles comme chose introduite par « à » : « y réfléchir ».,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,این گزینه با نقش نحوی، ساخت فعل یا ترتیب ضمایر در این بافت سازگار نیست.,« réfléchir à quelque chose » renvoie ici aux modèles comme chose introduite par « à » : « y réfléchir ».,fr-FR,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,3f5f9b24-c047-51e0-90e4-669560e2ecb6,,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 28; printed p. 128,chatgpt-qb-runner-v1.0,,TAG020|TAG019|TAG023,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
