schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B147-Q001,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,aee0a450-b0b0-4ced-8544-f51a21cb8258,L33-S01,,CLOZE_SINGLE,Complétez : « ___ partez-vous en train plutôt qu’en avion ? — Parce que j’ai peur de l’avion. »,fr-FR,Pourquoi,Où,Quand,Comment,fr-FR,A,"« Pourquoi » demande ici la cause, confirmée par la réponse introduite par « parce que ».","« Pourquoi » demande ici la cause, confirmée par la réponse introduite par « parce que ».",Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,,e94506c4-6982-59d4-8106-5a707f2e3aa4,219ece52-58c9-5468-bd17-484db6331efe,1e617942-416c-58a0-b398-351413338963,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 148,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q002,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,ae3ce10c-25f8-49f9-8bf8-8be3b5a5b14c,L33-S02,,CLOZE_SINGLE,Complétez la question formelle avec un nom sujet : « Quand Paul ___ ? »,fr-FR,arrive-il,arrive-t-il,arrive Paul,est-ce qu’arrive,fr-FR,B,"Avec le nom sujet « Paul », l’inversion formelle reprend le sujet par « il » ; entre deux voyelles, on insère « -t- » : « arrive-t-il ».",Cette option applique la règle cible au-delà de son contexte correct.,"Avec le nom sujet « Paul », l’inversion formelle reprend le sujet par « il » ; entre deux voyelles, on insère « -t- » : « arrive-t-il ».",Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,34228a48-7079-52e7-bb85-7521d75cd489,,424d9037-2b41-5b02-81ff-e783916225a6,4e0dcbca-f340-5a28-81fe-5b4503f6a183,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 148,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q003,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,9cb33c27-8605-4ba1-b836-69f02ac59ec9,L33-S03,,CLOZE_SINGLE,Complétez : « Vous cherchez ___ ? — Mes clés. »,fr-FR,qui,que,quoi,qu’est-ce qui,fr-FR,C,"En français familier, « quoi » peut rester en fin de phrase pour demander une chose.",Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,"En français familier, « quoi » peut rester en fin de phrase pour demander une chose.",Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,2eec02b9-fe5f-5c6e-aaf1-1517dc1daad3,9b5645ec-6a6a-5df6-a20e-49025bb28fcc,,046d49ad-08ca-55ca-9c37-3696fc0a58bf,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 148,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q004,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,29335651-9c2f-4f09-921f-b0f99d6ca577,L33-S04,,CLOZE_SINGLE,Complétez : « ___ langues parlez-vous au travail ? »,fr-FR,Quel,Quelle,Quels,Quelles,fr-FR,D,"« langues » est féminin pluriel : l’adjectif interrogatif s’accorde, donc « quelles ».",Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,"« langues » est féminin pluriel : l’adjectif interrogatif s’accorde, donc « quelles ».",fr-FR,002b1e7a-4f3d-5a37-9081-9e71caf5419f,fa5288a6-3c43-585f-bfd8-4cbf468b3fc2,5d8a218f-0bc6-5110-8c42-65be87734840,,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 150,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q005,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,19a04e08-c4b3-43a6-9660-9e72e1235ae8,L33-S05,,CLOZE_SINGLE,"Deux vestes sont devant vous, une noire et une grise. Complétez : « ___ préférez-vous ? »",fr-FR,Laquelle,Lequel,Lesquels,Lesquelles,fr-FR,A,"On choisit entre des possibilités déjà identifiées ; « veste » est féminin singulier, donc « laquelle ».","On choisit entre des possibilités déjà identifiées ; « veste » est féminin singulier, donc « laquelle ».",Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,,68d9fda7-4722-50c1-a904-282e26db7812,5ce7077f-a71b-5911-957e-47f89f3ca65e,4a5a10d2-bb24-5766-8ba6-95d53ce9a25f,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 150,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q006,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,78f65276-a784-4af3-9b3d-18e522c01690,L33-S06,,CLOZE_SINGLE,Complétez l’exclamation : « ___ beau spectacle ! »,fr-FR,Quelle,Quel,Quels,Lequel,fr-FR,B,"Dans une exclamation devant le nom masculin singulier « spectacle », on emploie « quel ».",Cette option applique la règle cible au-delà de son contexte correct.,"Dans une exclamation devant le nom masculin singulier « spectacle », on emploie « quel ».",Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,e3152c95-50d9-559d-8613-94b6c006f450,,24b60c2b-b7f2-5390-b1bf-a57ec18f2e32,89918b79-18ae-5f55-a22e-fe0dea28c3a8,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 150,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q007,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,aee0a450-b0b0-4ced-8544-f51a21cb8258,L33-S01,,CLOZE_CONTEXT,Contexte : la réponse attendue est « En métro ». Complétez : « ___ est-ce que vous allez au bureau ? »,fr-FR,Où,Quand,Comment,Pourquoi,fr-FR,C,La réponse indique la manière/le moyen ; « comment » est l’interrogatif approprié.,Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,La réponse indique la manière/le moyen ; « comment » est l’interrogatif approprié.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,e94506c4-6982-59d4-8106-5a707f2e3aa4,219ece52-58c9-5468-bd17-484db6331efe,,1e617942-416c-58a0-b398-351413338963,EASY,0.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 148,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q008,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,ae3ce10c-25f8-49f9-8bf8-8be3b5a5b14c,L33-S02,,CLOZE_CONTEXT,Contexte : sujet nominal pluriel « vos collègues » et style formel. Complétez : « Où vos collègues ___ demain ? »,fr-FR,vont-elles,ils vont,est-ce qu’ils vont,vont-ils,fr-FR,D,"Avec un nom sujet, la question formelle conserve le nom et ajoute un pronom de rappel après le verbe : « vos collègues vont-ils ».",Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,"Avec un nom sujet, la question formelle conserve le nom et ajoute un pronom de rappel après le verbe : « vos collègues vont-ils ».",fr-FR,34228a48-7079-52e7-bb85-7521d75cd489,424d9037-2b41-5b02-81ff-e783916225a6,4e0dcbca-f340-5a28-81fe-5b4503f6a183,,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 148,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q009,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,9cb33c27-8605-4ba1-b836-69f02ac59ec9,L33-S03,,CLOZE_CONTEXT,Contexte : quelque chose sonne et l’on veut identifier la chose qui est sujet de « sonne ». Complétez : « ___ sonne ? »,fr-FR,Qu’est-ce qui,Qui est-ce qui,Qu’est-ce que,Quoi est-ce qui,fr-FR,A,"Pour une chose qui est sujet du verbe, la structure est « qu’est-ce qui ». ","Pour une chose qui est sujet du verbe, la structure est « qu’est-ce qui ». ",Cette option applique la règle cible au-delà de son contexte correct.,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,,2eec02b9-fe5f-5c6e-aaf1-1517dc1daad3,9b5645ec-6a6a-5df6-a20e-49025bb28fcc,046d49ad-08ca-55ca-9c37-3696fc0a58bf,MEDIUM,0.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 148,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B147-Q010,1,1854197b-634e-4db7-893c-7e9b6bcbf004,L33,29335651-9c2f-4f09-921f-b0f99d6ca577,L33-S04,,CLOZE_CONTEXT,Contexte : plusieurs entreprises sont possibles. Complétez avec l’adjectif interrogatif accordé : « Pour ___ entreprise travaillez-vous ? »,fr-FR,quel,quelle,quelles,lequel,fr-FR,B,« entreprise » est féminin singulier ; l’adjectif interrogatif est « quelle ».,Cette option applique la règle cible au-delà de son contexte correct.,« entreprise » est féminin singulier ; l’adjectif interrogatif est « quelle ».,Cette option confond la forme cible avec une forme interrogative proche mais inadéquate ici.,Cette option transfère une structure correcte dans un rôle ou un contexte qui ne convient pas ici.,fr-FR,002b1e7a-4f3d-5a37-9081-9e71caf5419f,,fa5288a6-3c43-585f-bfd8-4cbf468b3fc2,5d8a218f-0bc6-5110-8c42-65be87734840,HARD,0.70,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 33; printed p. 150,chatgpt-qb-runner-v1.0,,TAG007|TAG010|TAG020,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
