schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B234-Q001,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,79e6796e-5cd8-48d1-a54c-9bf3d30b878d,L52-S01,,CLOZE_SINGLE,La route est fermée ___ un accident bloque le tunnel depuis six heures.,fr-FR,parce que,comme,malgré,donc,fr-FR,A,پاسخ A صحیح است. parce que علت مستقیم را معمولاً پس از جملهٔ اصلی می‌آورد و به Pourquoi ? پاسخ می‌دهد. در این سؤال، «parce que» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,درست است. parce que علت مستقیم را معمولاً پس از جملهٔ اصلی می‌آورد و به Pourquoi ? پاسخ می‌دهد.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. parce que علت مستقیم را معمولاً پس از جملهٔ اصلی می‌آورد و به Pourquoi ? پاسخ می‌دهد.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. parce que علت مستقیم را معمولاً پس از جملهٔ اصلی می‌آورد و به Pourquoi ? پاسخ می‌دهد.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. parce que علت مستقیم را معمولاً پس از جملهٔ اصلی می‌آورد و به Pourquoi ? پاسخ می‌دهد.,fa-IR,,d6c91dbe-38b0-5988-8298-07d7549a3255,3850d0b5-9e0d-5097-b11b-5f778e1c4158,c4b1940c-f57e-5633-88ef-fd8838a86e1a,MEDIUM,2.15,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 250,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q002,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,4f014767-524c-42c7-aee1-9c563ca1f529,L52-S03,,CLOZE_SINGLE,"___ vous connaissez déjà le dossier, je vais directement présenter la décision.",fr-FR,Parce que,Puisque,Pourtant,Afin de,fr-FR,B,پاسخ B صحیح است. puisque علتی را بیان می‌کند که برای مخاطب معلوم یا بدیهی فرض می‌شود. در این سؤال، «Puisque» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. puisque علتی را بیان می‌کند که برای مخاطب معلوم یا بدیهی فرض می‌شود.,درست است. puisque علتی را بیان می‌کند که برای مخاطب معلوم یا بدیهی فرض می‌شود.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. puisque علتی را بیان می‌کند که برای مخاطب معلوم یا بدیهی فرض می‌شود.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. puisque علتی را بیان می‌کند که برای مخاطب معلوم یا بدیهی فرض می‌شود.,fa-IR,d6c91dbe-38b0-5988-8298-07d7549a3255,,c4b1940c-f57e-5633-88ef-fd8838a86e1a,5a0b8ab3-6dd3-59bb-a615-ba1b4572123a,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 250,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q003,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,e54f2f7b-da87-4e46-8f9b-02199d0fc984,L52-S06,,CLOZE_SINGLE,"Le serveur est tombé en panne ; ___, le service a été interrompu pendant vingt minutes.",fr-FR,bien que,grâce à,par conséquent,pour que,fr-FR,C,پاسخ C صحیح است. donc و par conséquent نتیجه را معرفی می‌کنند؛ alors در زبان جاری بسیار رایج است. در این سؤال، «par conséquent» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. donc و par conséquent نتیجه را معرفی می‌کنند؛ alors در زبان جاری بسیار رایج است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. donc و par conséquent نتیجه را معرفی می‌کنند؛ alors در زبان جاری بسیار رایج است.,درست است. donc و par conséquent نتیجه را معرفی می‌کنند؛ alors در زبان جاری بسیار رایج است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. donc و par conséquent نتیجه را معرفی می‌کنند؛ alors در زبان جاری بسیار رایج است.,fa-IR,3850d0b5-9e0d-5097-b11b-5f778e1c4158,c4b1940c-f57e-5633-88ef-fd8838a86e1a,,ebb074f1-ef7d-5e7a-964b-8cf43a67e3d9,EASY,1.30,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 252,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q004,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,43e6fcce-78f4-40d5-b07a-af6e223358a0,L52-S15,,CLOZE_SINGLE,"Tu avais promis d’appeler ; tu aurais pu prévenir, ___.",fr-FR,afin que,puisque,de sorte que,quand même,fr-FR,D,پاسخ D صحیح است. quand même در گفتار «با این حال/با وجود همه‌چیز» و گاهی سرزنش را بیان می‌کند. در این سؤال، «quand même» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. quand même در گفتار «با این حال/با وجود همه‌چیز» و گاهی سرزنش را بیان می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. quand même در گفتار «با این حال/با وجود همه‌چیز» و گاهی سرزنش را بیان می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. quand même در گفتار «با این حال/با وجود همه‌چیز» و گاهی سرزنش را بیان می‌کند.,درست است. quand même در گفتار «با این حال/با وجود همه‌چیز» و گاهی سرزنش را بیان می‌کند.,fa-IR,c4b1940c-f57e-5633-88ef-fd8838a86e1a,5a0b8ab3-6dd3-59bb-a615-ba1b4572123a,ebb074f1-ef7d-5e7a-964b-8cf43a67e3d9,,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 254,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q005,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,6b4a785a-d16d-4a91-9f66-3e8c1da66869,L52-S02,,CLOZE_CONTEXT,"Contexte : la pluie est déjà visible dehors et sert de point de départ à l’explication. ___ il pleut fortement, la randonnée est annulée.",fr-FR,Comme,Parce que,Pourtant,Donc,fr-FR,A,پاسخ A صحیح است. comme علت را در ابتدای جمله می‌آورد و علت را به‌عنوان زمینه مطرح می‌کند. در این سؤال، «Comme» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,درست است. comme علت را در ابتدای جمله می‌آورد و علت را به‌عنوان زمینه مطرح می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. comme علت را در ابتدای جمله می‌آورد و علت را به‌عنوان زمینه مطرح می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. comme علت را در ابتدای جمله می‌آورد و علت را به‌عنوان زمینه مطرح می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. comme علت را در ابتدای جمله می‌آورد و علت را به‌عنوان زمینه مطرح می‌کند.,fa-IR,,ebb074f1-ef7d-5e7a-964b-8cf43a67e3d9,7fe70f36-76a1-5f6f-a141-460fdb42fa3d,bcaa1423-da28-5a5f-ba8a-66b47122fa09,VERY_HARD,3.65,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 250,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q006,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,cd1de3b1-1b25-4b7c-843b-3f3542601b43,L52-S05,,CLOZE_CONTEXT,"Contexte : le nouveau logiciel a réduit les erreurs de saisie. ___ cette mise à jour, l’équipe travaille plus vite.",fr-FR,À cause de,Grâce à,Malgré,Bien que,fr-FR,B,پاسخ B صحیح است. à cause de + nom علت نامطلوب/خنثی و grâce à + nom علت مثبت را بیان می‌کند. در این سؤال، «Grâce à» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. à cause de + nom علت نامطلوب/خنثی و grâce à + nom علت مثبت را بیان می‌کند.,درست است. à cause de + nom علت نامطلوب/خنثی و grâce à + nom علت مثبت را بیان می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. à cause de + nom علت نامطلوب/خنثی و grâce à + nom علت مثبت را بیان می‌کند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. à cause de + nom علت نامطلوب/خنثی و grâce à + nom علت مثبت را بیان می‌کند.,fa-IR,ebb074f1-ef7d-5e7a-964b-8cf43a67e3d9,,bcaa1423-da28-5a5f-ba8a-66b47122fa09,7394ef51-da91-59e9-afcc-943e15627855,MEDIUM,2.15,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 250,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q007,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,972c84e1-6ed5-41f7-a6db-d6f789bc7c24,L52-S07,,CLOZE_CONTEXT,"Contexte : la neige a continué toute la nuit. Les routes sont devenues impraticables, ___ plusieurs écoles ont fermé.",fr-FR,bien que,afin de,si bien que,puisque,fr-FR,C,پاسخ C صحیح است. si bien que و de sorte que می‌توانند نتیجهٔ واقعی یا قابل‌پیش‌بینی را بیان کنند. در این سؤال، «si bien que» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. si bien que و de sorte que می‌توانند نتیجهٔ واقعی یا قابل‌پیش‌بینی را بیان کنند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. si bien que و de sorte que می‌توانند نتیجهٔ واقعی یا قابل‌پیش‌بینی را بیان کنند.,درست است. si bien que و de sorte que می‌توانند نتیجهٔ واقعی یا قابل‌پیش‌بینی را بیان کنند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. si bien que و de sorte que می‌توانند نتیجهٔ واقعی یا قابل‌پیش‌بینی را بیان کنند.,fa-IR,7fe70f36-76a1-5f6f-a141-460fdb42fa3d,bcaa1423-da28-5a5f-ba8a-66b47122fa09,,d6c91dbe-38b0-5988-8298-07d7549a3255,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 252,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q008,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,b99f1549-c029-4b09-aac6-fe78a924dc8e,L52-S08,,CLOZE_CONTEXT,Contexte : le train a été supprimé. Nous avons dû prendre un taxi ; ___ nous sommes arrivés plus tard que prévu.,fr-FR,bien que,afin que,grâce à,c’est pourquoi,fr-FR,D,پاسخ D صحیح است. این ساخت‌ها رابطهٔ علت/نتیجه را با درجات مختلف رسمیت بیان می‌کنند. در این سؤال، «c’est pourquoi» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. این ساخت‌ها رابطهٔ علت/نتیجه را با درجات مختلف رسمیت بیان می‌کنند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. این ساخت‌ها رابطهٔ علت/نتیجه را با درجات مختلف رسمیت بیان می‌کنند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. این ساخت‌ها رابطهٔ علت/نتیجه را با درجات مختلف رسمیت بیان می‌کنند.,درست است. این ساخت‌ها رابطهٔ علت/نتیجه را با درجات مختلف رسمیت بیان می‌کنند.,fa-IR,bcaa1423-da28-5a5f-ba8a-66b47122fa09,7394ef51-da91-59e9-afcc-943e15627855,d6c91dbe-38b0-5988-8298-07d7549a3255,,MEDIUM,2.15,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 252,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q009,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,7f792052-6db3-45d6-bdef-232c8ef8b7a4,L52-S09,,CLOZE_CONTEXT,Contexte : Emma prépare les documents elle-même et veut éviter tout retard. Elle arrive tôt ___ vérifier chaque dossier.,fr-FR,pour,pour que,parce que,malgré,fr-FR,A,پاسخ A صحیح است. برای فاعل یکسان pour + infinitif؛ برای فاعل متفاوت pour que + subjonctif. در این سؤال، «pour» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,درست است. برای فاعل یکسان pour + infinitif؛ برای فاعل متفاوت pour que + subjonctif.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. برای فاعل یکسان pour + infinitif؛ برای فاعل متفاوت pour que + subjonctif.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. برای فاعل یکسان pour + infinitif؛ برای فاعل متفاوت pour que + subjonctif.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. برای فاعل یکسان pour + infinitif؛ برای فاعل متفاوت pour que + subjonctif.,fa-IR,,d6c91dbe-38b0-5988-8298-07d7549a3255,3850d0b5-9e0d-5097-b11b-5f778e1c4158,c4b1940c-f57e-5633-88ef-fd8838a86e1a,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 252,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B234-Q010,1,f0a5d28c-4b03-42c8-bd92-0708737ab3f1,L52,7b63a80d-91dc-4375-a34c-0ffd3e5c4067,L52-S10,,CLOZE_CONTEXT,Contexte formel : le directeur signe la note et souhaite que les équipes la reçoivent avant midi. Il l’envoie tôt ___ chacun puisse l’étudier.,fr-FR,afin de,afin que,car,en revanche,fr-FR,B,پاسخ B صحیح است. afin de + infinitif و afin que + subjonctif برای هدف، به‌ویژه در سبک رسمی‌تر، استفاده می‌شوند. در این سؤال، «afin que» تنها گزینه‌ای است که با قاعدهٔ هدف و بافت داده‌شده سازگار است.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. afin de + infinitif و afin que + subjonctif برای هدف، به‌ویژه در سبک رسمی‌تر، استفاده می‌شوند.,درست است. afin de + infinitif و afin que + subjonctif برای هدف، به‌ویژه در سبک رسمی‌تر، استفاده می‌شوند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. afin de + infinitif و afin que + subjonctif برای هدف، به‌ویژه در سبک رسمی‌تر، استفاده می‌شوند.,نادرست است؛ این گزینه با رابطهٔ منطقی یا ساخت دستوری هدف این زیرموضوع سازگار نیست. afin de + infinitif و afin que + subjonctif برای هدف، به‌ویژه در سبک رسمی‌تر، استفاده می‌شوند.,fa-IR,d6c91dbe-38b0-5988-8298-07d7549a3255,,c4b1940c-f57e-5633-88ef-fd8838a86e1a,5a0b8ab3-6dd3-59bb-a615-ba1b4572123a,EASY,1.30,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 52; printed p. 252,chatgpt-qb-runner-v1.0,,logical_relation;subordination;register_variation,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
