schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B224-Q001,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,c45beaae-cca3-4a1a-91f8-a6c197c8ea1e,L50-S01,,CLOZE_SINGLE,"Complétez la phrase de futur certain : « Quand tu ___, nous dînerons ensemble. »",fr-FR,reviendras,reviens,reviendrais,revenais,fr-FR,A,"Avec « quand » pour un événement futur présenté comme certain, la proposition introduite par quand est au futur simple.","درست است. Avec « quand » pour un événement futur présenté comme certain, la proposition introduite par quand est au futur simple.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,,08437855-2da7-571f-8a27-0b3839946a9b,85e497db-659d-53ca-9aa3-d5481ccd6906,cd74ad35-aa36-58f0-b2a8-d64c92fa6614,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q002,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,49ddd659-dab2-4134-87a0-a46b09fca81c,L50-S02,,CLOZE_SINGLE,"Complétez l’hypothèse sur le futur : « Si vous ___ tôt demain, vous trouverez facilement une place. »",fr-FR,arriverez,arrivez,arriveriez,arriviez,fr-FR,B,"Dans l’hypothèse future étudiée : si + présent, puis futur simple. On ne met pas le futur après si.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,"درست است. Dans l’hypothèse future étudiée : si + présent, puis futur simple. On ne met pas le futur après si.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,68af6aab-f4ad-5060-b51c-4f7232f0fe5f,,1fa4ce57-e0e7-5080-9d0a-985163a1a6d1,ea1f3c6a-3dae-5fc3-9e5a-08e74651b779,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q003,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,7324d745-fd6a-4b04-b729-952bd3177e49,L50-S03,,CLOZE_SINGLE,Complétez le discours indirect : « Je ne sais pas si elle ___ demain. »,fr-FR,vient hier,viendrait forcément,viendra,venait toujours,fr-FR,C,"Ici « si » introduit une question indirecte oui/non, pas une hypothèse ; le futur peut donc suivre « si ».",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,"درست است. Ici « si » introduit une question indirecte oui/non, pas une hypothèse ; le futur peut donc suivre « si ».",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,65b60f90-f11e-5995-9bf5-4dfff102c55c,5912f78e-89f9-5452-a564-9d3280aede51,,967100ce-52e8-503a-9c12-5fa9dbb13a91,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q004,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,5418211e-24f0-4b50-93c8-c2e1e96a9a2b,L50-S04,,CLOZE_SINGLE,"Complétez la généralité : « Si le métal ___ fortement, il se dilate. »",fr-FR,chauffera,chaufferait,chauffait,chauffe,fr-FR,D,"Pour une généralité, la leçon emploie si + présent, présent.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,"درست است. Pour une généralité, la leçon emploie si + présent, présent.",fa-IR,48d40080-143b-52ff-9987-ac1f5eaf2798,2b7aa404-94cf-53ac-8877-3a854c788d21,b992b766-9ecc-55de-8aae-9e56aa502be3,,VERY_HARD,3.55,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q005,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,75429c23-a1ff-40f2-a518-1a36346fcf5a,L50-S05,,CLOZE_CONTEXT,"Vous donnez une recommandation : « Si tu as froid, ___ ton manteau ! »",fr-FR,mets,mettras,mettrais,mettais,fr-FR,A,"Pour une recommandation : si + présent, puis impératif.","درست است. Pour une recommandation : si + présent, puis impératif.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,,dcca09d7-865b-5df2-8be5-44bf536146bb,92da5163-2a9b-5f64-a742-33c96033b621,77ca63a2-8de2-5490-93fd-a238d4235b07,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q006,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,546204e9-92ed-4d62-a96a-6d3b50fe32c4,L50-S06,,CLOZE_CONTEXT,"Aujourd’hui il pleut et vous restez chez vous. Imaginez le contraire : « S’il ___ beau, je sortirais. »",fr-FR,fera,faisait,fait,ferait,fr-FR,B,"Pour une hypothèse irréelle sur le présent : si + imparfait, conditionnel présent.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,"درست است. Pour une hypothèse irréelle sur le présent : si + imparfait, conditionnel présent.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,0f770de3-ff04-5ea9-8529-0eabb6ee94f2,,2a74d5ad-5ce5-5e30-a952-c09c245b155d,e9755344-67c6-5869-b9d9-cc1d1e11782e,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 234,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q007,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,4ebdf28a-6f8e-46df-b903-4c94d64c211b,L50-S07,,CLOZE_CONTEXT,Deux amis hésitent sur leur programme. Complétez la suggestion : « Et si on ___ un café ? »,fr-FR,prendra,prend,prenait,prendrait,fr-FR,C,La suggestion douce étudiée se construit avec si + imparfait : « si on prenait… ? »,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,درست است. La suggestion douce étudiée se construit avec si + imparfait : « si on prenait… ? »,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,ef6981e0-1049-5c82-bc40-2efb140e30cf,642d3fd0-822c-55ba-b181-8ed70d8b54ec,,0f369585-ef80-5c83-8141-558668d0f843,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 234,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q008,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,06f987df-ddf0-4b70-a2e9-31866042a635,L50-S08,,CLOZE_CONTEXT,"Hier vous avez raté le train parce que vous êtes parti tard : « Si je n’___ pas parti en retard, je n’aurais pas raté le train. »",fr-FR,étais,serais,suis,étais parti,fr-FR,D,"L’hypothèse irréelle sur le passé demande si + plus-que-parfait, puis conditionnel passé.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,"درست است. L’hypothèse irréelle sur le passé demande si + plus-que-parfait, puis conditionnel passé.",fa-IR,60599a5b-715f-528e-8b45-bcb2f16b43a9,3d6d1fb0-d11d-5197-9480-25cb2e85e82d,b4b218ef-1d03-5248-88dd-53e05302ce72,,MEDIUM,2.20,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 234,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q009,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,c45beaae-cca3-4a1a-91f8-a6c197c8ea1e,L50-S01,,CLOZE_CONTEXT,"Le retour à Paris est prévu et présenté comme certain : « L’année prochaine, quand nous ___ à Paris, nous irons voir nos amis. »",fr-FR,reviendrons,revenons,reviendrions,revenions,fr-FR,A,"Avec « quand » et une perspective future certaine, on emploie le futur simple dans les deux propositions.","درست است. Avec « quand » et une perspective future certaine, on emploie le futur simple dans les deux propositions.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,,08437855-2da7-571f-8a27-0b3839946a9b,85e497db-659d-53ca-9aa3-d5481ccd6906,cd74ad35-aa36-58f0-b2a8-d64c92fa6614,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
question-import-schema-v0.9.0,GMP-FULL-B224-Q010,1,7292614b-ad5b-496f-836e-1ca257cb80cc,L50,49ddd659-dab2-4134-87a0-a46b09fca81c,L50-S02,,CLOZE_CONTEXT,"Le départ dépend de la météo de demain : « S’il ___ beau, nous irons à la campagne. »",fr-FR,fera,fait,ferait,faisait,fr-FR,B,"Dans cette hypothèse sur le futur, « si » est suivi du présent, jamais du futur.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,"درست است. Dans cette hypothèse sur le futur, « si » est suivi du présent, jamais du futur.",نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,نادرست است؛ این گزینه با قاعده یا نقش دستوریِ زیرموضوع هدف سازگار نیست.,fa-IR,68af6aab-f4ad-5060-b51c-4f7232f0fe5f,,1fa4ce57-e0e7-5080-9d0a-985163a1a6d1,ea1f3c6a-3dae-5fc3-9e5a-08e74651b779,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 50; printed p. 232,chatgpt-qb-runner-v1.0,,condition_hypothesis;future;past;interrogation;subordination,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v0.9
