catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,64dfc046-cd14-57b3-87ef-a416993763ee,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,B133-B136,GMP-FULL-B133-Q001,32,L30-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte. || Ce distracteur applique une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,6563b2e7-4d1a-5c37-bc0f-b84379277e26,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,B133-B136,GMP-FULL-B133-Q001,32,L30-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte. || Ce distracteur applique une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,c5f43302-02d5-5185-a486-4d5df45da4b8,6651a116-8f31-4777-ae80-853d12ed626c,L30-S01,B133-B136,GMP-FULL-B133-Q001,32,L30-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte. || Ce distracteur applique une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,0ba94fb0-ed1d-5c53-8536-0d81c1b2a21c,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,B133-B136,GMP-FULL-B133-Q002,33,L30-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte. || این گزینه قاعدهٔ نزدیک، صورت ناسازگار یا ترتیب ضمیری مربوط به بافت دیگری را منتقل می‌کند.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,12a2b0e1-c923-59af-ad29-46f42e080c40,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,B133-B136,GMP-FULL-B133-Q002,33,L30-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte. || این گزینه قاعدهٔ نزدیک، صورت ناسازگار یا ترتیب ضمیری مربوط به بافت دیگری را منتقل می‌کند.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f5a6bb55-4042-5cd1-8c45-69a478ac0571,13708ed1-36f7-4f05-aebd-f0f7bce36c00,L30-S02,B133-B136,GMP-FULL-B133-Q002,33,L30-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte. || این گزینه قاعدهٔ نزدیک، صورت ناسازگار یا ترتیب ضمیری مربوط به بافت دیگری را منتقل می‌کند.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,2e98aa75-1426-53dd-8692-6c6819801eed,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,B133-B136,GMP-FULL-B133-Q003,32,L30-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,524171ec-0d27-565f-94f5-9195e2781552,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,B133-B136,GMP-FULL-B133-Q003,32,L30-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,fc4326ab-7fcf-5d1e-b7bd-6ab18b324771,0a4275e3-5726-48f8-b104-71f8f278da59,L30-S03,B133-B136,GMP-FULL-B133-Q003,32,L30-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,53a67eed-af99-501b-9354-4c3cdfd12030,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,B133-B136,GMP-FULL-B133-Q004,32,L30-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,a3ed7045-94b8-5966-8c6f-709df6ec1bab,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,B133-B136,GMP-FULL-B133-Q004,32,L30-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,df1a0fda-ca7e-50b4-aa94-db7306f69021,d91a28e5-86a9-4f5f-b20c-96201c02e8a6,L30-S04,B133-B136,GMP-FULL-B133-Q004,32,L30-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,80734c75-e780-5b99-805c-16d0a5838a61,3dbeab39-202d-4e70-8111-9ff12e9ae8b4,L30-S05,B133-B136,GMP-FULL-B133-Q005,33,L30-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,a00ff254-2c9a-5847-ab0e-d3869e316350,3dbeab39-202d-4e70-8111-9ff12e9ae8b4,L30-S05,B133-B136,GMP-FULL-B133-Q005,33,L30-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ff49025a-f395-5656-88de-ede98490c699,3dbeab39-202d-4e70-8111-9ff12e9ae8b4,L30-S05,B133-B136,GMP-FULL-B133-Q005,33,L30-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L30-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B133–B136 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce distracteur applique une règle voisine, une autre forme de l’impératif ou un ordre pronominal incompatible. || این گزینه قاعدهٔ نزدیک، صورت دیگر امر یا ترتیب ضمیری ناسازگار را به‌کار می‌برد. || Ce distracteur transpose une règle voisine, une forme incompatible ou un ordre pronominal d’un autre contexte.",Question Bank B133-B136 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
