catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,626f6eae-1622-54bb-adc4-c53fe420e4b3,539b6b8e-7a76-4fd3-bd31-b45a4184b029,L49-S05,B219-B223,GMP-FULL-B219-Q001,36,L49-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «sommes» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست. || نادرست است: «suis» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست. || نادرست است: «faites» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,62b44f87-caec-5e83-967f-f9480e5c1368,539b6b8e-7a76-4fd3-bd31-b45a4184b029,L49-S05,B219-B223,GMP-FULL-B219-Q001,36,L49-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «étions» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست. || نادرست است: «étais» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست. || نادرست است: «faisiez» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,df366e1f-9d67-50ca-a077-1d15019ee891,539b6b8e-7a76-4fd3-bd31-b45a4184b029,L49-S05,B219-B223,GMP-FULL-B219-Q001,36,L49-S05,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S05,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «serons» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست. || نادرست است: «serai» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست. || نادرست است: «ferez» با قاعدهٔ هدفِ ساخت conditionnel présent در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,230d40fa-abad-581b-8ac4-f28a6ad3209c,c0c0c51c-0bbb-4a73-9a8e-f94c9e1f5e9d,L49-S06,B219-B223,GMP-FULL-B219-Q002,36,L49-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «avais manqué» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست. || نادرست است: «seront arrivées» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست. || نادرست است: «Nous aurions dû partir plus tôt.» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,3ee71172-7280-5bb6-a305-5b53d377ceb9,c0c0c51c-0bbb-4a73-9a8e-f94c9e1f5e9d,L49-S06,B219-B223,GMP-FULL-B219-Q002,36,L49-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «manquerais» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست. || نادرست است: «arriveraient» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست. || نادرست است: «Elle serait arrivée avant midi.» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,84c80c02-5095-5225-84d3-e43a9361b6fb,c0c0c51c-0bbb-4a73-9a8e-f94c9e1f5e9d,L49-S06,B219-B223,GMP-FULL-B219-Q002,36,L49-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «ai manqué» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست. || نادرست است: «étaient arrivées» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست. || نادرست است: «Ils auraient terminé à temps.» با قاعدهٔ هدفِ ساخت conditionnel passé در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,229fe599-e694-54ef-8c06-bd6728dc46f9,81b6851f-51be-4653-ba60-d5683d58c26a,L49-S01,B219-B223,GMP-FULL-B219-Q006,37,L49-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «vis» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست. || نادرست است: «avions» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست. || نادرست است: «travaille» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,a4c3a98f-2efc-5a12-9c74-d54948d2706d,81b6851f-51be-4653-ba60-d5683d58c26a,L49-S01,B219-B223,GMP-FULL-B219-Q006,37,L49-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «vivais» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست. || نادرست است: «aurons» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست. || نادرست است: «travaillais» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,e7d23ac3-b91e-5299-bcd3-b543b9df74dc,81b6851f-51be-4653-ba60-d5683d58c26a,L49-S01,B219-B223,GMP-FULL-B219-Q006,37,L49-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «vivrai» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست. || نادرست است: «avons» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست. || نادرست است: «travaillerai» با قاعدهٔ هدفِ conditionnel و خیال در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,6321bafb-c7d2-54f8-ad33-39b0e57b7509,fc788975-f7e3-4559-9330-2c6d2f695092,L49-S02,B219-B223,GMP-FULL-B219-Q007,36,L49-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L49-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B219–B223 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,نادرست است: «Quand» با قاعدهٔ هدفِ au cas où در این بافت سازگار نیست. || نادرست است: «pleut» با قاعدهٔ هدفِ au cas où در این بافت سازگار نیست. || نادرست است: «Prenez mon numéro au cas où vous avez besoin d'aide.» با قاعدهٔ هدفِ au cas où در این بافت سازگار نیست.,Question Bank B219-B223 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
