catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,884867bb-2462-59b9-9b1b-2328c145743f,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,B078-B082,GMP-FULL-B078-Q001,36,L18-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « rapide » : Après « être », « rapide » fonctionne ici comme adjectif et caractérise le nom « train ». || Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « vite » : « vite » est l’adverbe qui modifie le verbe « comprend ». || Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « bon » : « bon » est adjectif et modifie ici le nom masculin « accent ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,a6dde892-62fb-56d2-a9b3-78e5e4fb8119,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,B078-B082,GMP-FULL-B078-Q001,36,L18-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « rapide » : Après « être », « rapide » fonctionne ici comme adjectif et caractérise le nom « train ». || Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « vite » : « vite » est l’adverbe qui modifie le verbe « comprend ». || Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « bon » : « bon » est adjectif et modifie ici le nom masculin « accent ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,d255768b-e73f-5469-8127-15c57b1e3453,9f65916f-0c81-4b75-a82a-eca35eebb24b,L18-S01,B078-B082,GMP-FULL-B078-Q001,36,L18-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « rapide » : Après « être », « rapide » fonctionne ici comme adjectif et caractérise le nom « train ». || Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « vite » : « vite » est l’adverbe qui modifie le verbe « comprend ». || Cette option ne respecte pas la règle ciblée « Adjectif vs adverbe ». La réponse attendue est « bon » : « bon » est adjectif et modifie ici le nom masculin « accent ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,06c17533-db22-5adb-8644-9f48e8c1de0f,ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,B078-B082,GMP-FULL-B078-Q002,36,L18-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bon » : Pour le goût ou une sensation physique, la leçon emploie « C’est bon ». || Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bien » : « bien » est l’adverbe qui qualifie la manière de jouer. || Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bon » : Dans cet emploi fixé par la leçon, « c’est bon » signifie « ça va / c’est OK ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,2d2047e5-5588-5070-9706-86f05609a9c5,ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,B078-B082,GMP-FULL-B078-Q002,36,L18-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bon » : Pour le goût ou une sensation physique, la leçon emploie « C’est bon ». || Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bien » : « bien » est l’adverbe qui qualifie la manière de jouer. || Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bon » : Dans cet emploi fixé par la leçon, « c’est bon » signifie « ça va / c’est OK ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ab8c6221-4bb9-5fa5-a769-ab4f1f6f1885,ecea5ee1-14a0-48db-aa25-28d9d108d203,L18-S02,B078-B082,GMP-FULL-B078-Q002,36,L18-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bon » : Pour le goût ou une sensation physique, la leçon emploie « C’est bon ». || Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bien » : « bien » est l’adverbe qui qualifie la manière de jouer. || Cette option ne respecte pas la règle ciblée « « bon » vs « bien » ». La réponse attendue est « bon » : Dans cet emploi fixé par la leçon, « c’est bon » signifie « ça va / c’est OK ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,51969b9f-9159-5178-bba0-27da95766d72,64f455fa-d39a-48c5-8216-c72eaeecec3a,L18-S03,B078-B082,GMP-FULL-B078-Q003,35,L18-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : « très » modifie un adjectif ou un adverbe ; ici il porte sur l’adjectif « bavard ». || Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : Avec « avoir froid », comme avec avoir peur/mal, la leçon demande « très » et non « beaucoup ». || Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : « très » peut modifier l’adverbe « bien » : « très bien ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,54443c6a-b6e3-5418-957a-d695818ff621,64f455fa-d39a-48c5-8216-c72eaeecec3a,L18-S03,B078-B082,GMP-FULL-B078-Q003,35,L18-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : « très » modifie un adjectif ou un adverbe ; ici il porte sur l’adjectif « bavard ». || Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : Avec « avoir froid », comme avec avoir peur/mal, la leçon demande « très » et non « beaucoup ». || Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : « très » peut modifier l’adverbe « bien » : « très bien ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,c1b4fa2b-27b3-5085-9255-d940063b9cc2,64f455fa-d39a-48c5-8216-c72eaeecec3a,L18-S03,B078-B082,GMP-FULL-B078-Q003,35,L18-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : « très » modifie un adjectif ou un adverbe ; ici il porte sur l’adjectif « bavard ». || Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : Avec « avoir froid », comme avec avoir peur/mal, la leçon demande « très » et non « beaucoup ». || Cette option ne respecte pas la règle ciblée « « très » vs « beaucoup » ». La réponse attendue est « très » : « très » peut modifier l’adverbe « bien » : « très bien ».",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,0bb4d432-0544-5ecb-aa41-0ec248f69c38,1d7fbf82-c298-48b7-9a8b-c1d5ed9c59b9,L18-S04,B078-B082,GMP-FULL-B078-Q004,34,L18-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L18-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B078–B082 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée « « aimer bien/beaucoup » ». La réponse attendue est « aime bien » : Dans la gradation donnée par la leçon, « aimer bien » correspond à la sympathie. || Cette option ne respecte pas la règle ciblée « « aimer bien/beaucoup » ». La réponse attendue est « aime beaucoup » : La leçon associe « aimer beaucoup » à l’amitié. || Cette option ne respecte pas la règle ciblée « « aimer bien/beaucoup » ». La réponse attendue est « aime » : Dans le contraste de la leçon, « J’aime Marie » exprime l’amour.",Question Bank B078-B082 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
