catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,67b8f597-c54e-583b-8434-1c5c3367916f,0c56bd9f-a9f8-4e8b-9373-c7b8beba4aec,L31-S01,B137-B141,GMP-FULL-B137-Q001,51,L31-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,8daf4e8c-841c-5d44-97ad-fe3ed848d526,0c56bd9f-a9f8-4e8b-9373-c7b8beba4aec,L31-S01,B137-B141,GMP-FULL-B137-Q001,51,L31-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,e76dbf48-9ec6-582b-9947-5c07b7ef571c,0c56bd9f-a9f8-4e8b-9373-c7b8beba4aec,L31-S01,B137-B141,GMP-FULL-B137-Q001,51,L31-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,48a18c37-8489-5015-94c1-802de91f3757,77d5210c-1826-45a9-af8b-88b9ea8aa508,L31-S02,B137-B141,GMP-FULL-B137-Q003,51,L31-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,8cf7f07d-c438-506f-9308-21ddb0eddf2c,77d5210c-1826-45a9-af8b-88b9ea8aa508,L31-S02,B137-B141,GMP-FULL-B137-Q003,51,L31-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,94814047-4dae-57c1-b71e-b4432082029c,77d5210c-1826-45a9-af8b-88b9ea8aa508,L31-S02,B137-B141,GMP-FULL-B137-Q003,51,L31-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,3d9ac0d4-9cab-573a-827c-5f74c6fb727c,d7f3b22f-34fa-4794-8a7c-57b7d1b1cf27,L31-S03,B137-B141,GMP-FULL-B137-Q004,51,L31-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,e2eb0010-1f17-5a88-9567-88bb12c6d844,d7f3b22f-34fa-4794-8a7c-57b7d1b1cf27,L31-S03,B137-B141,GMP-FULL-B137-Q004,51,L31-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,e900b624-f846-5825-8f73-31a9d17e4a95,d7f3b22f-34fa-4794-8a7c-57b7d1b1cf27,L31-S03,B137-B141,GMP-FULL-B137-Q004,51,L31-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,2b065d5a-05ab-56fc-8cb4-6044ca0ff7ed,8e06f31b-c4a1-43dc-880d-10ff106fcf1a,L31-S04,B137-B141,GMP-FULL-B137-Q005,52,L31-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L31-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B137–B141 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ce choix transfère une forme voisine, une valeur modale différente ou un contexte de registre incompatible. || این گزینه یک فرم نزدیک، ارزش وجهی متفاوت یا بافت رجیستری ناسازگار را منتقل می‌کند. || Ce choix transfère une forme voisine, une valeur modale différente ou un contexte incompatible.",Question Bank B137-B141 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
