catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,00fef432-15b6-58fd-9d53-740d313a6aec,acff182f-c807-47d7-a3f6-dad87efb8a3d,L08-S01,B034-B037,GMP-FULL-B034-Q001,42,L08-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte. || نادرست: این گزینه با جنس، شمار، نقش demonstratif یا نشانهٔ مکانی/زمانی لازم در بافت سازگار نیست.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,1dd16d11-3140-50c7-969a-16a0ff1c561a,acff182f-c807-47d7-a3f6-dad87efb8a3d,L08-S01,B034-B037,GMP-FULL-B034-Q001,43,L08-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte. || نادرست: این گزینه با جنس، شمار، نقش demonstratif یا نشانهٔ مکانی/زمانی لازم در بافت سازگار نیست.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,2cb78bd0-ad7a-5c05-81b8-a7072386fe69,acff182f-c807-47d7-a3f6-dad87efb8a3d,L08-S01,B034-B037,GMP-FULL-B034-Q001,40,L08-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte. || نادرست: این گزینه با جنس، شمار، نقش demonstratif یا نشانهٔ مکانی/زمانی لازم در بافت سازگار نیست.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,1477b26d-08b8-5e8f-a0bd-4ece0a47aa31,3997b6e8-8ab6-4d34-8e8c-09f905a118b4,L08-S02,B034-B037,GMP-FULL-B034-Q002,44,L08-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte. || نادرست: این گزینه با جنس، شمار، نقش demonstratif یا نشانهٔ مکانی/زمانی لازم در بافت سازگار نیست.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ebd48fa2-6c55-5d25-b35f-a441b323ad36,3997b6e8-8ab6-4d34-8e8c-09f905a118b4,L08-S02,B034-B037,GMP-FULL-B034-Q002,44,L08-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte. || نادرست: این گزینه با جنس، شمار، نقش demonstratif یا نشانهٔ مکانی/زمانی لازم در بافت سازگار نیست.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f4dfb375-bcb9-5357-95fa-cef5d0953dd1,3997b6e8-8ab6-4d34-8e8c-09f905a118b4,L08-S02,B034-B037,GMP-FULL-B034-Q002,44,L08-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte. || نادرست: این گزینه با جنس، شمار، نقش demonstratif یا نشانهٔ مکانی/زمانی لازم در بافت سازگار نیست.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,1cef4c8c-026f-589b-9faf-cda41ab4e2ef,cab365d0-927e-432e-ae0a-315a3dbf8e0f,L08-S03,B034-B037,GMP-FULL-B034-Q003,81,L08-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,428f551b-7977-5644-a8ff-d955657a5ca4,cab365d0-927e-432e-ae0a-315a3dbf8e0f,L08-S03,B034-B037,GMP-FULL-B034-Q003,81,L08-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,9503b206-43da-53ff-8986-18fcb1be1f78,cab365d0-927e-432e-ae0a-315a3dbf8e0f,L08-S03,B034-B037,GMP-FULL-B034-Q003,81,L08-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,168e5a3e-6dbd-5843-a2f4-bcbe1fc3976c,acff182f-c807-47d7-a3f6-dad87efb8a3d,L08-S01,B034-B037,GMP-FULL-B034-Q017,7,L08-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L08-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B034–B037 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas le genre, le nombre, le repère démonstratif ou la fonction exigée par le contexte. || Incorrect : cette option ne respecte pas le genre, le nombre, la fonction du démonstratif ou le repère exigé par le contexte.",Question Bank B034-B037 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
