catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,27b10f97-8e5d-5b57-b5c2-147811c77e47,2bfb1f2c-b935-40ee-99fb-9eccbed31b60,L46-S01,B207-B210,GMP-FULL-B207-Q001,52,L46-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option confond la périphrase cible avec une forme voisine valable dans un autre contexte. || نادرست است. Cette option confond la périphrase cible avec une forme voisine valable dans un autre contexte. || Incorrect. Cette option confond la valeur ciblée avec une périphrase voisine de la même leçon.,Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,6cfa1462-9e9d-5da7-a9de-89d821616043,2bfb1f2c-b935-40ee-99fb-9eccbed31b60,L46-S01,B207-B210,GMP-FULL-B207-Q001,26,L46-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || نادرست است. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || Incorrect. Cette option viole la structure, la chronologie ou une restriction explicite de la leçon.",Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,d97acb87-1a9e-5c4c-a2db-deefae4c3876,2bfb1f2c-b935-40ee-99fb-9eccbed31b60,L46-S01,B207-B210,GMP-FULL-B207-Q001,50,L46-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || نادرست است. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || Incorrect. Cette option correspond à une autre valeur aspectuelle ou ne répond pas au contexte ciblé.,Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,0a58b2bf-e377-5a1a-96c2-f9fd2ecc5d1f,7e05dfd4-95e4-4321-83fb-2816a8d0b30e,L46-S02,B207-B210,GMP-FULL-B207-Q002,52,L46-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || نادرست است. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || Incorrect. Cette option correspond à une autre valeur aspectuelle ou ne répond pas au contexte ciblé.,Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,510b14a5-34a2-519a-af39-f0c42996ef2c,7e05dfd4-95e4-4321-83fb-2816a8d0b30e,L46-S02,B207-B210,GMP-FULL-B207-Q002,52,L46-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option confond la périphrase cible avec une forme voisine valable dans un autre contexte. || نادرست است. Cette option confond la périphrase cible avec une forme voisine valable dans un autre contexte. || Incorrect. Cette option confond la valeur ciblée avec une périphrase voisine de la même leçon.,Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,a025ccdb-5a98-50f9-acfb-2fd25812e46b,7e05dfd4-95e4-4321-83fb-2816a8d0b30e,L46-S02,B207-B210,GMP-FULL-B207-Q002,52,L46-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || نادرست است. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || Incorrect. Cette option viole la structure, la chronologie ou une restriction explicite de la leçon.",Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,82a9af90-9dcd-5ca3-bddc-6db0e8860f54,d98ac175-ec8e-41e0-9452-5dfc461916a6,L46-S03,B207-B210,GMP-FULL-B207-Q003,52,L46-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option confond la périphrase cible avec une forme voisine valable dans un autre contexte. || نادرست است. Cette option confond la périphrase cible avec une forme voisine valable dans un autre contexte. || Incorrect. Cette option confond la valeur ciblée avec une périphrase voisine de la même leçon.,Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,cab6b07f-822b-56cc-8d4a-fd2604b1c46d,d98ac175-ec8e-41e0-9452-5dfc461916a6,L46-S03,B207-B210,GMP-FULL-B207-Q003,52,L46-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || نادرست است. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || Incorrect. Cette option viole la structure, la chronologie ou une restriction explicite de la leçon.",Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,e51cfca5-424e-5104-9a38-141176997952,d98ac175-ec8e-41e0-9452-5dfc461916a6,L46-S03,B207-B210,GMP-FULL-B207-Q003,52,L46-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || نادرست است. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || Incorrect. Cette option correspond à une autre valeur aspectuelle ou ne répond pas au contexte ciblé.,Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,1c2a8b5d-3b4a-50da-9236-bcc0e923684a,2bfb1f2c-b935-40ee-99fb-9eccbed31b60,L46-S01,B207-B210,GMP-FULL-B207-Q005,28,L46-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L46-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B207–B210 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect. Cette option viole la structure, la chronologie ou la restriction explicite visée par la question. || Incorrect. Cette option correspond à une autre valeur aspectuelle ou à une construction qui ne répond pas au contexte ciblé. || Incorrect. Cette option viole la structure, la chronologie ou une restriction explicite de la leçon.",Question Bank B207-B210 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
