catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,47d690b1-6220-5032-b2d7-12d166162c1b,edfe2905-bf23-49a0-aa85-8037790301eb,L02-S01,B007-B011,GMP-FULL-B007-Q001,29,L02-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,« sportif » est la forme masculine singulière ; Léa est un référent féminin. || « grec » est la forme masculine singulière. || La forme féminine plurielle ne correspond pas au sujet singulier.,Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,d74c7c07-e0a9-5eeb-ba22-fb681a5d54e9,edfe2905-bf23-49a0-aa85-8037790301eb,L02-S01,B007-B011,GMP-FULL-B007-Q001,43,L02-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,« sportifs » est masculin pluriel ; le sujet est féminin singulier. || « sportives » est féminin pluriel ; le sujet est singulier. || « grecs » est masculin pluriel.,Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,66153b2e-8ae0-5f42-8d10-92fc53459eec,0c0ad026-3216-4ade-a8ed-2b8ad3fbffba,L02-S02,B007-B011,GMP-FULL-B007-Q002,35,L02-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"La forme singulière ne convient pas à deux personnes. || La forme singulière ne convient pas au nom pluriel « combats ». || « original » est singulier ; avec « ils », il faudrait une forme plurielle.",Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f4665490-ae6a-5e2d-b099-fe8e5ed41f41,0c0ad026-3216-4ade-a8ed-2b8ad3fbffba,L02-S02,B007-B011,GMP-FULL-B007-Q002,37,L02-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,La forme féminine singulière ne convient pas à ce groupe masculin pluriel. || La forme féminine plurielle ne convient pas à ce groupe masculin. || Cette forme est féminine plurielle ; « combats » est masculin pluriel.,Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,28b42f12-3976-5403-b2cf-f2040e7a9105,bc10049a-8af0-4132-b499-7795d48e78a0,L02-S03,B007-B011,GMP-FULL-B007-Q003,36,L02-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Ajouter -s applique à tort la règle générale du pluriel à la couleur « marron ». || Cette forme applique un accord féminin pluriel à une couleur qui reste invariable. || Comme couleur dérivée d’un objet, « marron » reste invariable : « des pulls marron ».",Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,59ad84fe-85d8-5eac-b152-f80a7bbc51fc,bc10049a-8af0-4132-b499-7795d48e78a0,L02-S03,B007-B011,GMP-FULL-B007-Q003,20,L02-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette forme tente un accord féminin singulier alors que « marron » couleur est invariable. || Cette phrase est correcte : « violet/violette » s’accorde. || Le groupe nominal pluriel est correct ; l’erreur vient de l’accord de la couleur.,Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,7340d03e-b3d5-5f68-a87c-07022a28b8f6,53cfbd91-411d-4bcb-b701-97c6c57e0ac1,L02-S04,B007-B011,GMP-FULL-B007-Q004,35,L02-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette forme est féminin pluriel ; le « vous » est ici singulier de politesse. || Le pluriel convient à « on = nous », pas à ce « on » général. || Le féminin pluriel ne correspond pas à la valeur générale de « on ».",Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,dfb4eab9-40ef-5a0e-aba4-aca267fddfca,53cfbd91-411d-4bcb-b701-97c6c57e0ac1,L02-S04,B007-B011,GMP-FULL-B007-Q004,126,L02-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette forme serait correcte pour un homme singulier, pas pour « Madame ». || Cette forme est masculin pluriel ; ici « vous » de politesse désigne une seule femme. || Le masculin singulier ne correspond pas au référent féminin Élodie.",Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,446dce57-d03b-5000-a0c3-d5b78c1b4a1d,0c0ad026-3216-4ade-a8ed-2b8ad3fbffba,L02-S02,B007-B011,GMP-FULL-B007-Q006,12,L02-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette forme applique à tort le passage général -al → -aux à l’exception « naval ». || Cette phrase est correcte : « français » se termine déjà par -s et reste identique au pluriel. || Cette phrase est correcte : « roux » se termine par -x et reste identique au pluriel.,Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,5ba1f255-6575-5218-b657-db7a948e9097,53cfbd91-411d-4bcb-b701-97c6c57e0ac1,L02-S04,B007-B011,GMP-FULL-B007-Q007,91,L02-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Le féminin pluriel ne correspond pas à une seule locutrice. || Le féminin pluriel ne convient pas à un groupe masculin. || Le féminin singulier ne marque pas les deux référentes.,Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,926cc81b-5b94-588d-9d33-c647c8a2c200,bc10049a-8af0-4132-b499-7795d48e78a0,L02-S03,B007-B011,GMP-FULL-B007-Q015,23,L02-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L02-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B007–B011 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"« violet/violette » s’accorde ; avec un pluriel féminin, il faut « violettes ». || Le verbe est correctement conjugué. || این گزینه رنگ « marron » را با « orange » عوض می‌کند.",Question Bank B007-B011 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
