catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,0e3cb93c-0ec3-5023-b1ca-44db2047ca8a,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,B178-B183,GMP-FULL-B178-Q001,22,L40-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « regarder », le passé composé se construit avec « avoir » + participe passé : « nous avons regardé ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Pour l’événement ponctuel passé, on choisit « avons rencontré ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Préparer » forme le passé composé avec « avoir » : « j’ai préparé ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,304d410f-7312-5323-8c62-a89e0221ddf1,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,B178-B183,GMP-FULL-B178-Q001,21,L40-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « regarder », le passé composé se construit avec « avoir » + participe passé : « nous avons regardé ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Pour l’événement ponctuel passé, on choisit « avons rencontré ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Préparer » forme le passé composé avec « avoir » : « j’ai préparé ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,41b05b70-a724-5fc4-a2ed-b6ab21ec34f3,dd52d599-b881-4901-ac1e-ecca2245788c,L40-S02,B178-B183,GMP-FULL-B178-Q001,23,L40-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « regarder », le passé composé se construit avec « avoir » + participe passé : « nous avons regardé ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Pour l’événement ponctuel passé, on choisit « avons rencontré ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Préparer » forme le passé composé avec « avoir » : « j’ai préparé ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,34473fa9-69d4-53bf-98c6-405e09b56253,382c52bd-76b6-45e0-b356-5bfadf68c279,L40-S03,B178-B183,GMP-FULL-B178-Q002,21,L40-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « prendre » est irrégulier : « pris ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « finir » est « fini ». || Cette option ne respecte pas la règle ciblée dans ce contexte. L’erreur porte sur le participe passé : « prendre » donne « pris », pas « prendu ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,567e8a9a-525a-5d3e-bca8-3baf21c69945,382c52bd-76b6-45e0-b356-5bfadf68c279,L40-S03,B178-B183,GMP-FULL-B178-Q002,24,L40-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « prendre » est irrégulier : « pris ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « finir » est « fini ». || Cette option ne respecte pas la règle ciblée dans ce contexte. L’erreur porte sur le participe passé : « prendre » donne « pris », pas « prendu ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,73e6673e-92d9-5ab0-99db-4fb8d7fc88bc,382c52bd-76b6-45e0-b356-5bfadf68c279,L40-S03,B178-B183,GMP-FULL-B178-Q002,21,L40-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « prendre » est irrégulier : « pris ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Le participe passé de « finir » est « fini ». || Cette option ne respecte pas la règle ciblée dans ce contexte. L’erreur porte sur le participe passé : « prendre » donne « pris », pas « prendu ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,4f6765a4-cba7-588a-9367-d4f2af9a76b1,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,B178-B183,GMP-FULL-B178-Q003,25,L40-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Dans cet emploi intransitif de déplacement, « rentrer » se construit avec « être » et le participe s’accorde avec « Marie » : « est rentrée ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Partir » se construit avec « être » et le participe s’accorde avec le sujet féminin pluriel : « parties ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé marque ici le départ achevé ; « partir » prend « être » et s’accorde : « parties ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,69177b63-1c29-557b-8119-2e34beaf7c6f,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,B178-B183,GMP-FULL-B178-Q003,20,L40-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Dans cet emploi intransitif de déplacement, « rentrer » se construit avec « être » et le participe s’accorde avec « Marie » : « est rentrée ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Partir » se construit avec « être » et le participe s’accorde avec le sujet féminin pluriel : « parties ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé marque ici le départ achevé ; « partir » prend « être » et s’accorde : « parties ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ba85eb96-9e5b-52ef-b09f-9772d4091f76,a3946c49-8b20-47dc-8ee1-592a07aca91e,L40-S04,B178-B183,GMP-FULL-B178-Q003,21,L40-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Dans cet emploi intransitif de déplacement, « rentrer » se construit avec « être » et le participe s’accorde avec « Marie » : « est rentrée ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Partir » se construit avec « être » et le participe s’accorde avec le sujet féminin pluriel : « parties ». || Cette option ne respecte pas la règle ciblée dans ce contexte. Le passé composé marque ici le départ achevé ; « partir » prend « être » et s’accorde : « parties ».",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,20bc377a-980c-526c-95e9-237007312257,2e14fedc-db60-4f8c-9896-8f76a4bed6d9,L40-S07,B178-B183,GMP-FULL-B178-Q004,19,L40-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L40-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B178–B183 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec « arriver », l’auxiliaire est « être » et le participe s’accorde avec le sujet pluriel mixte : « arrivés ». || Cette option ne respecte pas la règle ciblée dans ce contexte. « Téléphoner à quelqu’un » prend un COI ; dans « ils se sont téléphoné », le pronom n’est pas COD, donc pas d’accord. || Cette option ne respecte pas la règle ciblée dans ce contexte. Dans « se laver les mains », le COD « les mains » suit le verbe ; le pronom « se » n’est pas COD antéposé, donc « lavé » reste invariable ici.",Question Bank B178-B183 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
