catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,8051c57f-3143-5694-94e5-01d0d7837aee,d6952e44-05e8-4cfc-b306-041241d04694,L41-S07,B184-B188,GMP-FULL-B184-Q001,28,L41-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale. || Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici. || Cette option ne respecte pas la relation temporelle ou la construction ciblée dans ce contexte.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,91d52865-9c3c-5b7b-a416-edf3e83ca772,d6952e44-05e8-4cfc-b306-041241d04694,L41-S07,B184-B188,GMP-FULL-B184-Q001,28,L41-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale. || Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici. || Cette option ne respecte pas la relation temporelle ou la construction ciblée dans ce contexte.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f5076c8b-0621-595a-89d0-3f3edd97ede6,d6952e44-05e8-4cfc-b306-041241d04694,L41-S07,B184-B188,GMP-FULL-B184-Q001,28,L41-S07,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S07,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « avant de + infinitif » exprime l’action effectuée avant l’action principale. || Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici. || Cette option ne respecte pas la relation temporelle ou la construction ciblée dans ce contexte.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,0cc8570a-91cf-5034-aa4c-71e3357c43ec,60a56711-90e8-4268-ab42-2e824f23299f,L41-S06,B184-B188,GMP-FULL-B184-Q002,29,L41-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé. || Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici. || Cette option ne respecte pas la relation temporelle ou la construction ciblée dans ce contexte.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,16ce719d-059a-50fa-938a-bf5d676cc7a6,60a56711-90e8-4268-ab42-2e824f23299f,L41-S06,B184-B188,GMP-FULL-B184-Q002,29,L41-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé. || Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici. || Cette option ne respecte pas la relation temporelle ou la construction ciblée dans ce contexte.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,710b5d60-c7f0-5eab-8038-79a66065d9ca,60a56711-90e8-4268-ab42-2e824f23299f,L41-S06,B184-B188,GMP-FULL-B184-Q002,29,L41-S06,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S06,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. Avec le même sujet, « après + infinitif passé » exprime une action déjà accomplie avant l’action principale : après avoir/être + participe passé. || Cette option est plausible, mais elle applique une relation temporelle ou une construction voisine qui ne convient pas ici. || Cette option ne respecte pas la relation temporelle ou la construction ciblée dans ce contexte.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,269f01eb-da0a-5077-8724-7f19cecfed85,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,B184-B188,GMP-FULL-B184-Q012,29,L41-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent. || Cette option ne respecte pas la règle ciblée dans ce contexte. La phrase cible enfreint la règle ; les trois autres respectent le contraste temporel étudié. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent. || Cette option ne respecte pas la règle ciblée dans ce contexte. Le segment indiqué contient l’unique choix temporel/structurel incompatible avec le contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,5dfcf903-744b-5309-bbfa-6c78648b38cc,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,B184-B188,GMP-FULL-B184-Q012,29,L41-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent. || Cette option ne respecte pas la règle ciblée dans ce contexte. La phrase cible enfreint la règle ; les trois autres respectent le contraste temporel étudié. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent. || Cette option ne respecte pas la règle ciblée dans ce contexte. Le segment indiqué contient l’unique choix temporel/structurel incompatible avec le contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f635c3b5-6f55-5ea5-bc0e-6aa9cba6d67b,c649df87-b48a-48a4-9379-c6adc4a5d1e6,L41-S02,B184-B188,GMP-FULL-B184-Q012,29,L41-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option ne respecte pas la règle ciblée dans ce contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent. || Cette option ne respecte pas la règle ciblée dans ce contexte. La phrase cible enfreint la règle ; les trois autres respectent le contraste temporel étudié. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent. || Cette option ne respecte pas la règle ciblée dans ce contexte. Le segment indiqué contient l’unique choix temporel/structurel incompatible avec le contexte. « depuis » relie un point de départ passé (ou une durée commencée dans le passé) à une situation encore valable au moment de référence présent.,Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,3416b4a6-2e53-5588-b669-ffbfda89c9e8,f7653e97-d75c-4b1b-91ce-f6550b54445d,L41-S03,B184-B188,GMP-FULL-B184-Q013,29,L41-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L41-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B184–B188 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Cette option ne respecte pas la règle ciblée dans ce contexte. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur. || Cette option ne respecte pas la règle ciblée dans ce contexte. La phrase cible enfreint la règle ; les trois autres respectent le contraste temporel étudié. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur. || Cette option ne respecte pas la règle ciblée dans ce contexte. Le segment indiqué contient l’unique choix temporel/structurel incompatible avec le contexte. « pour » annonce une durée prévue, « pendant » une durée effectivement délimitée, et « en » le temps nécessaire pour accomplir une action ; « dans » indique le délai avant son début/achèvement futur.",Question Bank B184-B188 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
