catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,1fff3adc-c15a-54f6-b9fe-103459bbef13,50607a6d-4c46-43eb-9631-704ca3f1a8a4,L23-S01,B100-B104,GMP-FULL-B100-Q001,59,L23-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : cette option emploie une forme de « aller » qui ne correspond pas au sujet imposé. || Cette option ne respecte pas la forme ou la construction attendue avec « aller ». || Cette proposition contient une forme ou une construction incompatible avec la règle ciblée.,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,24c3de78-3246-5e13-b69d-63c07c38955e,50607a6d-4c46-43eb-9631-704ca3f1a8a4,L23-S01,B100-B104,GMP-FULL-B100-Q001,59,L23-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : cette option emploie une forme de « aller » qui ne correspond pas au sujet imposé. || Cette option ne respecte pas la forme ou la construction attendue avec « aller ». || Cette proposition contient une forme ou une construction incompatible avec la règle ciblée.,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,da40702d-039f-58cd-a390-b28eb4b07b71,50607a6d-4c46-43eb-9631-704ca3f1a8a4,L23-S01,B100-B104,GMP-FULL-B100-Q001,59,L23-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : cette option emploie une forme de « aller » qui ne correspond pas au sujet imposé. || Cette option ne respecte pas la forme ou la construction attendue avec « aller ». || Cette proposition contient une forme ou une construction incompatible avec la règle ciblée.,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,5112274f-96f3-5d58-9b80-65aa8c7f75be,15620efc-5c97-48a8-a7d4-6437cbb2ada7,L23-S02,B100-B104,GMP-FULL-B100-Q002,107,L23-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : cette option ne respecte pas la construction de destination avec « à/au/à la/à l’ » ou « chez » selon le référent. || Incorrect. La première expression désigne une personne/profession et la seconde un lieu ; les deux prépositions ne sont pas interchangeables. || Cette option ne respecte pas la forme ou la construction attendue avec « aller ».,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,d6140c5c-8990-5d4f-b69d-77f76fd1676b,15620efc-5c97-48a8-a7d4-6437cbb2ada7,L23-S02,B100-B104,GMP-FULL-B100-Q002,105,L23-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : cette option ne respecte pas la construction de destination avec « à/au/à la/à l’ » ou « chez » selon le référent. || Incorrect. La première expression désigne une personne/profession et la seconde un lieu ; les deux prépositions ne sont pas interchangeables. || Cette option ne respecte pas la forme ou la construction attendue avec « aller ».,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,faee2ff0-e605-5681-8142-adac8964db76,15620efc-5c97-48a8-a7d4-6437cbb2ada7,L23-S02,B100-B104,GMP-FULL-B100-Q002,106,L23-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect : cette option ne respecte pas la construction de destination avec « à/au/à la/à l’ » ou « chez » selon le référent. || Incorrect. La première expression désigne une personne/profession et la seconde un lieu ; les deux prépositions ne sont pas interchangeables. || Cette option ne respecte pas la forme ou la construction attendue avec « aller ».,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,4b4987ec-41c2-5d4f-ba9a-d5cc08278686,c0070cde-3262-46b8-a554-d9ed856927d0,L23-S03,B100-B104,GMP-FULL-B100-Q003,49,L23-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la construction du moyen de transport (« en » dans la plupart des cas, avec les exceptions en « à » données par le livre). || Cette option ne respecte pas la forme ou la construction attendue avec « aller ». || این گزینه در صرف « aller » یا ساخت مقصد/وسیلهٔ نقلیه با متن فارسی سازگار نیست.",Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,92e703d4-16a7-5958-af32-1d3ff82396fc,c0070cde-3262-46b8-a554-d9ed856927d0,L23-S03,B100-B104,GMP-FULL-B100-Q003,58,L23-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la construction du moyen de transport (« en » dans la plupart des cas, avec les exceptions en « à » données par le livre). || Cette option ne respecte pas la forme ou la construction attendue avec « aller ». || Cette proposition contient une forme ou une construction incompatible avec la règle ciblée.",Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,c9457829-3ab4-5198-a6ed-f42dd4cab211,c0070cde-3262-46b8-a554-d9ed856927d0,L23-S03,B100-B104,GMP-FULL-B100-Q003,54,L23-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,"Incorrect : cette option ne respecte pas la construction du moyen de transport (« en » dans la plupart des cas, avec les exceptions en « à » données par le livre). || Cette proposition contient une forme ou une construction incompatible avec la règle ciblée. || Cette phrase respecte la règle visée ; elle n’est donc pas la phrase incorrecte.",Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,92e9318e-34ec-5ab3-95e8-1557c461d26a,c0070cde-3262-46b8-a554-d9ed856927d0,L23-S03,B100-B104,GMP-FULL-B101-Q001,13,L23-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L23-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B100–B104 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Cette option ne respecte pas la forme ou la construction attendue avec « aller ». || Cette proposition contient une forme ou une construction incompatible avec la règle ciblée. || Cette phrase respecte la règle visée ; elle n’est donc pas la phrase incorrecte.,Question Bank B100-B104 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
