catalogue_version,misconception_id,home_subtopic_id,home_subtopic_code,question_bank_scope,first_external_id,use_count,subtopic_codes_seen,family,name_fa,statement_fa,diagnostic_interpretation_fa,distractor_authoring_hint_fa,priority,status,empirical_commonness,evidence_examples,source_ref
question-bank-misconception-compatibility-v1.0.0,888371a5-0738-5f56-8f11-06b3a11b5ad9,6116a265-0854-47df-bd77-e8497f5ded0f,L25-S01,B109-B112,GMP-FULL-B109-Q001,35,L25-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « à » marque ici un point précis dans le temps ou l’espace. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « à » یک نقطهٔ دقیق در زمان یا مکان را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,9a384ec0-a81e-50d7-9c2b-955fc95064ba,6116a265-0854-47df-bd77-e8497f5ded0f,L25-S01,B109-B112,GMP-FULL-B109-Q001,22,L25-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « à » marque ici un point précis dans le temps ou l’espace. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « à » یک نقطهٔ دقیق در زمان یا مکان را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,f2e5f7be-db9c-516f-9971-7e6f38d386fd,6116a265-0854-47df-bd77-e8497f5ded0f,L25-S01,B109-B112,GMP-FULL-B109-Q001,30,L25-S01,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S01,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « à » marque ici un point précis dans le temps ou l’espace. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « à » یک نقطهٔ دقیق در زمان یا مکان را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,6ad2b8a6-4af0-5bcd-9f20-35e6e1b447cc,b44a169b-4f28-4d4e-8fe2-bd68a14bec40,L25-S02,B109-B112,GMP-FULL-B109-Q002,22,L25-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « de…à » relie deux bornes d’un intervalle dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « de…à » دو کران یک بازه را به هم پیوند می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,cfa29221-42c2-507f-b1ac-0c32214f9d12,b44a169b-4f28-4d4e-8fe2-bd68a14bec40,L25-S02,B109-B112,GMP-FULL-B109-Q002,30,L25-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « de…à » relie deux bornes d’un intervalle dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « de…à » دو کران یک بازه را به هم پیوند می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,ede3b43f-2cf4-5031-9829-a3fdb0e45ae0,b44a169b-4f28-4d4e-8fe2-bd68a14bec40,L25-S02,B109-B112,GMP-FULL-B109-Q002,35,L25-S02,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S02,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « de…à » relie deux bornes d’un intervalle dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « de…à » دو کران یک بازه را به هم پیوند می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,adf7f097-54e0-5ffb-abfa-6a5431db6797,ce9efb13-98f1-4f9c-b71a-15411574732b,L25-S03,B109-B112,GMP-FULL-B109-Q003,35,L25-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « jusqu’à » marque la limite finale dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « jusqu’à » حد نهایی زمان یا مکان را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,e2a07297-014e-55c1-a068-ad588a8297bf,ce9efb13-98f1-4f9c-b71a-15411574732b,L25-S03,B109-B112,GMP-FULL-B109-Q003,22,L25-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « jusqu’à » marque la limite finale dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « jusqu’à » حد نهایی زمان یا مکان را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,fe4b38ec-db53-5caa-88b2-b7b7d50cbf6d,ce9efb13-98f1-4f9c-b71a-15411574732b,L25-S03,B109-B112,GMP-FULL-B109-Q003,30,L25-S03,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S03,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « jusqu’à » marque la limite finale dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « jusqu’à » حد نهایی زمان یا مکان را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
question-bank-misconception-compatibility-v1.0.0,110ae664-6771-5a74-b445-545bf862a011,a7b92bcb-fb8b-4cbe-864e-ba7d91cf86a2,L25-S04,B109-B112,GMP-FULL-B109-Q004,29,L25-S04,QUESTION_BANK_COMPATIBILITY,شناسهٔ تشخیصی سازگاری بانک سؤال — L25-S04,این شناسه برای حفظ نگاشت تشخیصی distractorهای موجود در بانک سؤال B109–B112 ثبت شده است و جایگزین یا توسعهٔ taxonomy رسمی Stage7 نیست.,انتخاب این distractor باید با توضیح همان گزینه و context سؤال تفسیر شود؛ برای authoring جدید باید از شناسه‌های canonical Stage7 استفاده شود.,فقط برای سازگاری داده‌های موجود است؛ برای تولید سؤال جدید استفاده نشود.,COMPATIBILITY,CANDIDATE_PREDEPLOY_CONTENT_REVIEW,NOT_YET_OBSERVED__STAGE27_CALIBRATION,Incorrect. Cette option ne respecte pas la relation ciblée dans ce contexte. « à partir de » marque le point de départ dans l’espace ou le temps. || نادرست است. این گزینه رابطهٔ دستوری هدف را در این بافت رعایت نمی‌کند. « à partir de » نقطهٔ آغاز یک بازه یا وضعیت را نشان می‌دهد. || Incorrect : ce choix ne respecte pas la relation spatiale/temporelle visée par ce sous-thème.,Question Bank B109-B112 static-authoring artifacts; runtime FK compatibility bridge; Stage23 not executed.
